date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
03-2011,999,10180,"Abilene, TX",17,17,0,0,0,0,94
03-2011,184,10420,"Akron, OH",46,41,0,0,5,1,67
03-2011,999,10500,"Albany, GA",18,16,2,0,0,0,92
03-2011,104,10580,"Albany-Schenectady-Troy, NY",63,52,6,0,5,1,61
03-2011,999,10740,"Albuquerque, NM",135,112,0,0,23,1,100
03-2011,999,10780,"Alexandria, LA",35,31,4,0,0,0,99
03-2011,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",83,83,0,0,0,0,100
03-2011,999,11020,"Altoona, PA",0,0,0,0,0,0,14
03-2011,999,11100,"Amarillo, TX",51,51,0,0,0,0,93
03-2011,112,11180,"Ames, IA",11,11,0,0,0,0,77
03-2011,999,11260,"Anchorage, AK",24,22,2,0,0,0,100
03-2011,294,11300,"Anderson, IN",5,5,0,0,0,0,78
03-2011,273,11340,"Anderson, SC",20,20,0,0,0,0,78
03-2011,220,11460,"Ann Arbor, MI",13,13,0,0,0,0,82
03-2011,999,11500,"Anniston-Oxford, AL",11,11,0,0,0,0,79
03-2011,118,11540,"Appleton, WI",82,18,4,0,60,6,72
03-2011,120,11700,"Asheville, NC",128,86,2,3,37,2,93
03-2011,999,12020,"Athens-Clarke County, GA",15,15,0,0,0,0,60
03-2011,122,12060,"Atlanta-Sandy Springs-Marietta, GA",715,564,2,7,142,6,100
03-2011,999,12100,"Atlantic City-Hammonton, NJ",37,32,2,3,0,0,100
03-2011,194,12220,"Auburn-Opelika, AL",49,49,0,0,0,0,100
03-2011,999,12260,"Augusta-Richmond County, GA-SC",137,137,0,0,0,0,88
03-2011,126,12420,"Austin-Round Rock-San Marcos, TX",753,697,0,16,40,4,100
03-2011,999,12540,"Bakersfield-Delano, CA",127,114,0,0,13,1,98
03-2011,548,12580,"Baltimore-Towson, MD",394,291,0,3,100,3,100
03-2011,999,12620,"Bangor, ME",15,7,0,3,5,1,57
03-2011,999,12700,"Barnstable Town, MA",21,16,0,0,5,1,81
03-2011,132,12940,"Baton Rouge, LA",210,201,0,0,9,1,93
03-2011,999,12980,"Battle Creek, MI",1,1,0,0,0,0,19
03-2011,474,13020,"Bay City, MI",0,0,0,0,0,0,37
03-2011,999,13140,"Beaumont-Port Arthur, TX",27,27,0,0,0,0,72
03-2011,999,13380,"Bellingham, WA",17,12,0,0,5,1,62
03-2011,140,13460,"Bend, OR",36,36,0,0,0,0,100
03-2011,999,13740,"Billings, MT",27,25,2,0,0,0,96
03-2011,999,13780,"Binghamton, NY",1,1,0,0,0,0,12
03-2011,142,13820,"Birmingham-Hoover, AL",151,151,0,0,0,0,100
03-2011,999,13900,"Bismarck, ND",58,52,0,0,6,1,97
03-2011,999,14020,"Bloomington, IN",77,33,2,0,42,7,87
03-2011,999,14060,"Bloomington-Normal, IL",37,23,0,0,14,2,91
03-2011,999,14260,"Boise City-Nampa, ID",110,107,0,3,0,0,100
03-2011,148,14460,"Boston-Cambridge-Quincy, MA-NH",362,265,10,7,80,9,100
03-2011,216,14500,"Boulder, CO",13,8,0,0,5,1,63
03-2011,999,14540,"Bowling Green, KY",53,33,0,0,20,2,100
03-2011,500,14740,"Bremerton-Silverdale, WA",34,34,0,0,0,0,69
03-2011,408,14860,"Bridgeport-Stamford-Norwalk, CT",83,74,4,0,5,1,96
03-2011,154,15180,"Brownsville-Harlingen, TX",96,85,2,4,5,1,88
03-2011,999,15260,"Brunswick, GA",29,29,0,0,0,0,79
03-2011,160,15380,"Buffalo-Niagara Falls, NY",69,44,0,4,21,3,66
03-2011,268,15500,"Burlington, NC",28,28,0,0,0,0,96
03-2011,999,15540,"Burlington-South Burlington, VT",15,9,0,0,6,1,84
03-2011,999,15940,"Canton-Massillon, OH",16,16,0,0,0,0,92
03-2011,999,15980,"Cape Coral-Fort Myers, FL",148,140,2,0,6,1,100
03-2011,164,16020,"Cape Girardeau-Jackson, MO-IL",13,6,2,0,5,1,99
03-2011,999,16180,"Carson City, NV",1,1,0,0,0,0,100
03-2011,999,16220,"Casper, WY",27,15,0,0,12,1,60
03-2011,999,16300,"Cedar Rapids, IA",94,69,14,11,0,0,93
03-2011,999,16580,"Champaign-Urbana, IL",21,21,0,0,0,0,68
03-2011,999,16620,"Charleston, WV",8,8,0,0,0,0,45
03-2011,999,16700,"Charleston-North Charleston-Summerville, SC",277,255,0,0,22,1,100
03-2011,172,16740,"Charlotte-Gastonia-Rock Hill, NC-SC",636,363,2,0,271,10,100
03-2011,999,16820,"Charlottesville, VA",362,72,2,0,288,11,77
03-2011,174,16860,"Chattanooga, TN-GA",82,75,2,0,5,1,85
03-2011,999,16940,"Cheyenne, WY",51,14,0,0,37,1,99
03-2011,176,16980,"Chicago-Joliet-Naperville, IL-IN-WI",451,370,4,0,77,5,100
03-2011,999,17020,"Chico, CA",23,15,0,0,8,1,99
03-2011,178,17140,"Cincinnati-Middletown, OH-KY-IN",292,246,0,0,46,5,100
03-2011,999,17300,"Clarksville, TN-KY",216,135,18,12,51,7,97
03-2011,174,17420,"Cleveland, TN",25,21,0,4,0,0,72
03-2011,184,17460,"Cleveland-Elyria-Mentor, OH",168,165,0,3,0,0,100
03-2011,999,17660,"Coeur dAlene, ID",43,38,0,0,5,1,98
03-2011,999,17780,"College Station-Bryan, TX",83,83,0,0,0,0,97
03-2011,999,17820,"Colorado Springs, CO",392,162,0,0,230,10,100
03-2011,999,17860,"Columbia, MO",51,51,0,0,0,0,100
03-2011,192,17900,"Columbia, SC",341,228,0,0,113,6,100
03-2011,194,17980,"Columbus, GA-AL",82,69,0,0,13,1,87
03-2011,294,18020,"Columbus, IN",19,19,0,0,0,0,98
03-2011,198,18140,"Columbus, OH",478,256,2,0,220,13,100
03-2011,204,18580,"Corpus Christi, TX",176,72,0,8,96,5,82
03-2011,102,18700,"Corvallis, OR",49,1,0,0,48,5,41
03-2011,999,18880,"Crestview-Fort Walton Beach-Destin, FL",66,66,0,0,0,0,64
03-2011,999,19060,"Cumberland, MD-WV",3,3,0,0,0,0,65
03-2011,206,19100,"Dallas-Fort Worth-Arlington, TX",2299,1407,4,7,881,32,100
03-2011,999,19140,"Dalton, GA",13,13,0,0,0,0,100
03-2011,999,19180,"Danville, IL",1,1,0,0,0,0,20
03-2011,999,19260,"Danville, VA",11,6,0,0,5,1,72
03-2011,999,19340,"Davenport-Moline-Rock Island, IA-IL",51,25,2,0,24,2,79
03-2011,212,19380,"Dayton, OH",50,50,0,0,0,0,89
03-2011,290,19460,"Decatur, AL",8,8,0,0,0,0,58
03-2011,999,19500,"Decatur, IL",2,2,0,0,0,0,15
03-2011,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",428,56,0,0,372,13,100
03-2011,216,19740,"Denver-Aurora-Broomfield, CO",577,312,30,4,231,1,100
03-2011,218,19780,"Des Moines-West Des Moines, IA",284,224,0,0,60,1,100
03-2011,220,19820,"Detroit-Warren-Livonia, MI",204,204,0,0,0,0,100
03-2011,222,20020,"Dothan, AL",21,21,0,0,0,0,77
03-2011,999,20100,"Dover, DE",59,54,0,0,5,1,100
03-2011,999,20220,"Dubuque, IA",30,26,4,0,0,0,88
03-2011,999,20260,"Duluth, MN-WI",21,14,2,0,5,1,73
03-2011,450,20500,"Durham-Chapel Hill, NC",219,166,0,0,53,4,100
03-2011,232,20740,"Eau Claire, WI",27,6,0,21,0,0,88
03-2011,999,20940,"El Centro, CA",11,11,0,0,0,0,84
03-2011,999,21340,"El Paso, TX",304,235,0,6,63,7,97
03-2011,350,21060,"Elizabethtown, KY",27,25,2,0,0,0,60
03-2011,515,21140,"Elkhart-Goshen, IN",13,13,0,0,0,0,98
03-2011,999,21300,"Elmira, NY",0,0,0,0,0,0,15
03-2011,999,21500,"Erie, PA",5,3,2,0,0,0,73
03-2011,999,21660,"Eugene-Springfield, OR",43,35,0,0,8,1,100
03-2011,999,21780,"Evansville, IN-KY",41,41,0,0,0,0,64
03-2011,999,21820,"Fairbanks, AK",3,3,0,0,0,0,100
03-2011,244,22020,"Fargo, ND-MN",76,10,0,0,66,1,95
03-2011,999,22140,"Farmington, NM",12,12,0,0,0,0,100
03-2011,999,22180,"Fayetteville, NC",478,154,2,0,322,18,91
03-2011,999,22220,"Fayetteville-Springdale-Rogers, AR-MO",172,99,8,0,65,5,95
