date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
01-2007,,,"Abilene, TX",29,29,0,0,0,0,
01-2007,,,"Akron, OH",74,57,0,0,17,1,
01-2007,,,"Albany, GA",37,32,2,3,0,0,
01-2007,,,"Albany-Schenectady-Troy, NY",93,68,4,0,21,2,
01-2007,,,"Albuquerque, NM",316,285,2,3,26,3,
01-2007,,,"Alexandria, LA",36,36,0,0,0,0,
01-2007,,,"Allentown-Bethlehem-Easton, PA-NJ",244,224,2,3,15,3,
01-2007,,,"Altoona, PA",1,1,0,0,0,0,
01-2007,,,"Amarillo, TX",58,58,0,0,0,0,
01-2007,,,"Ames, IA",6,6,0,0,0,0,
01-2007,,,"Anchorage, AK",40,20,16,4,0,0,
01-2007,,,"Anderson, IN",26,24,2,0,0,0,
01-2007,,,"Anderson, SC",101,97,4,0,0,0,
01-2007,,,"Ann Arbor, MI",23,18,0,0,5,1,
01-2007,,,"Anniston-Oxford, AL",40,40,0,0,0,0,
01-2007,,,"Appleton, WI",35,31,4,0,0,0,
01-2007,,,"Asheville, NC",291,247,4,3,37,3,
01-2007,,,"Athens-Clarke County, GA",180,180,0,0,0,0,
01-2007,,,"Atlanta-Sandy Springs-Marietta, GA",4574,3040,10,39,1485,64,
01-2007,,,"Atlantic City, NJ",128,96,32,0,0,0,
01-2007,,,"Auburn-Opelika, AL",188,62,0,0,126,3,
01-2007,,,"Augusta-Richmond County, GA-SC",298,298,0,0,0,0,
01-2007,,,"Austin-Round Rock, TX",1394,858,16,0,520,5,
01-2007,,,"Bakersfield, CA",364,323,6,19,16,1,
01-2007,,,"Baltimore-Towson, MD",544,424,4,9,107,8,
01-2007,,,"Bangor, ME",15,13,2,0,0,0,
01-2007,,,"Barnstable Town, MA",59,39,4,6,10,1,
01-2007,,,"Baton Rouge, LA",515,312,2,60,141,16,
01-2007,,,"Battle Creek, MI",10,4,0,0,6,1,
01-2007,,,"Bay City, MI",3,3,0,0,0,0,
01-2007,,,"Beaumont-Port Arthur, TX",54,42,0,12,0,0,
01-2007,,,"Bellingham, WA",137,96,0,30,11,1,
01-2007,,,"Bend, OR",165,152,6,7,0,0,
01-2007,,,"Billings, MT",32,32,0,0,0,0,
01-2007,,,"Binghamton, NY",1,1,0,0,0,0,
01-2007,,,"Birmingham-Hoover, AL",481,433,0,0,48,1,
01-2007,,,"Bismarck, ND",13,13,0,0,0,0,
01-2007,,,"Bloomington, IN",34,28,2,4,0,0,
01-2007,,,"Bloomington-Normal, IL",27,16,0,0,11,1,
01-2007,,,"Boise City-Nampa, ID",595,461,10,110,14,2,
01-2007,,,"Boston-Cambridge-Quincy, MA-NH",1511,329,32,26,1124,26,
01-2007,,,"Boulder, CO",40,16,2,3,19,3,
01-2007,,,"Bowling Green, KY",64,58,2,4,0,0,
01-2007,,,"Bremerton-Silverdale, WA",63,46,0,0,17,1,
01-2007,,,"Bridgeport-Stamford-Norwalk, CT",115,98,0,0,17,2,
01-2007,,,"Brownsville-Harlingen, TX",157,147,6,4,0,0,
