date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
05-2006,,,"Abilene, TX",21,19,2,0,0,0,
05-2006,,,"Akron, OH",164,140,0,7,17,1,
05-2006,,,"Albany, GA",68,58,2,3,5,1,
05-2006,,,"Albany-Schenectady-Troy, NY",116,92,0,4,20,3,
05-2006,,,"Albuquerque, NM",592,555,0,6,31,1,
05-2006,,,"Alexandria, LA",60,60,0,0,0,0,
05-2006,,,"Allentown-Bethlehem-Easton, PA-NJ",381,354,4,8,15,2,
05-2006,,,"Altoona, PA",2,2,0,0,0,0,
05-2006,,,"Amarillo, TX",64,64,0,0,0,0,
05-2006,,,"Ames, IA",64,28,0,0,36,1,
05-2006,,,"Anchorage, AK",367,127,44,0,196,7,
05-2006,,,"Anderson, IN",17,17,0,0,0,0,
05-2006,,,"Anderson, SC",105,105,0,0,0,0,
05-2006,,,"Ann Arbor, MI",59,52,2,0,5,1,
05-2006,,,"Anniston-Oxford, AL",46,15,0,24,7,1,
05-2006,,,"Appleton, WI",82,46,4,0,32,2,
05-2006,,,"Asheville, NC",357,301,4,8,44,2,
05-2006,,,"Athens-Clarke County, GA",150,139,0,0,11,2,
05-2006,,,"Atlanta-Sandy Springs-Marietta, GA",7734,5315,22,41,2356,45,
05-2006,,,"Atlantic City, NJ",133,131,2,0,0,0,
05-2006,,,"Auburn-Opelika, AL",245,130,0,0,115,4,
05-2006,,,"Augusta-Richmond County, GA-SC",313,313,0,0,0,0,
05-2006,,,"Austin-Round Rock, TX",1835,1525,26,9,275,3,
05-2006,,,"Bakersfield, CA",658,548,10,36,64,5,
05-2006,,,"Baltimore-Towson, MD",567,492,2,0,73,6,
05-2006,,,"Bangor, ME",40,28,0,12,0,0,
05-2006,,,"Barnstable Town, MA",84,71,0,0,13,2,
05-2006,,,"Baton Rouge, LA",576,519,0,9,48,4,
05-2006,,,"Battle Creek, MI",18,12,0,0,6,1,
05-2006,,,"Bay City, MI",7,7,0,0,0,0,
05-2006,,,"Beaumont-Port Arthur, TX",56,56,0,0,0,0,
05-2006,,,"Bellingham, WA",159,124,0,0,35,2,
05-2006,,,"Bend, OR",379,367,8,4,0,0,
05-2006,,,"Billings, MT",64,64,0,0,0,0,
05-2006,,,"Binghamton, NY",8,8,0,0,0,0,
05-2006,,,"Birmingham-Hoover, AL",635,587,4,0,44,2,
05-2006,,,"Bismarck, ND",64,60,0,4,0,0,
05-2006,,,"Bloomington, IN",50,40,10,0,0,0,
05-2006,,,"Bloomington-Normal, IL",57,47,0,0,10,1,
05-2006,,,"Boise City-Nampa, ID",957,896,6,55,0,0,
05-2006,,,"Boston-Cambridge-Quincy, MA-NH",1218,574,88,111,445,21,
05-2006,,,"Boulder, CO",49,41,0,0,8,1,
05-2006,,,"Bowling Green, KY",82,72,0,0,10,1,
05-2006,,,"Bremerton-Silverdale, WA",85,85,0,0,0,0,
05-2006,,,"Bridgeport-Stamford-Norwalk, CT",259,115,2,0,142,5,
05-2006,,,"Brownsville-Harlingen, TX",247,239,4,4,0,0,
05-2006,,,"Brunswick, GA",90,85,0,0,5,1,
05-2006,,,"Buffalo-Niagara Falls, NY",330,142,34,4,150,1,
05-2006,,,"Burlington, NC",134,134,0,0,0,0,
05-2006,,,"Burlington-South Burlington, VT",53,45,4,4,0,0,
05-2006,,,"Canton-Massillon, OH",205,200,0,0,5,1,
05-2006,,,"Cape Coral-Fort Myers, FL",1751,1523,0,0,228,22,
05-2006,,,"Carson City, NV",11,11,0,0,0,0,
05-2006,,,"Casper, WY",60,60,0,0,0,0,
05-2006,,,"Cedar Rapids, IA",145,76,6,42,21,2,
05-2006,,,"Champaign-Urbana, IL",135,91,0,3,41,2,
05-2006,,,"Charleston, WV",34,34,0,0,0,0,
05-2006,,,"Charleston-North Charleston, SC",813,665,48,27,73,10,
05-2006,,,"Charlotte-Gastonia-Concord, NC-SC",2034,1970,12,7,45,2,
05-2006,,,"Charlottesville, VA",90,80,0,0,10,1,
05-2006,,,"Chattanooga, TN-GA",243,226,4,6,7,1,
05-2006,,,"Cheyenne, WY",75,56,0,4,15,1,
05-2006,,,"Chicago-Naperville-Joliet, IL-IN-WI",4883,3189,72,227,1395,68,
05-2006,,,"Chico, CA",110,110,0,0,0,0,
05-2006,,,"Cincinnati-Middletown, OH-KY-IN",1114,876,8,49,181,10,
05-2006,,,"Clarksville, TN-KY",195,183,0,0,12,2,
05-2006,,,"Cleveland, TN",71,67,4,0,0,0,
05-2006,,,"Cleveland-Elyria-Mentor, OH",509,472,8,14,15,3,
05-2006,,,"Coeur dAlene, ID",206,177,8,0,21,2,
05-2006,,,"College Station-Bryan, TX",84,76,8,0,0,0,
05-2006,,,"Colorado Springs, CO",525,485,4,24,12,2,
05-2006,,,"Columbia, MO",98,90,8,0,0,0,
05-2006,,,"Columbia, SC",773,555,4,0,214,8,
05-2006,,,"Columbus, GA-AL",217,183,0,6,28,2,
05-2006,,,"Columbus, IN",27,27,0,0,0,0,
05-2006,,,"Columbus, OH",750,587,28,63,72,3,
05-2006,,,"Corpus Christi, TX",185,156,6,0,23,1,
05-2006,,,"Corvallis, OR",16,16,0,0,0,0,
05-2006,,,"Cumberland, MD-WV",9,9,0,0,0,0,
05-2006,,,"Dallas-Fort Worth-Arlington, TX",5311,4336,32,20,923,49,
05-2006,,,"Dalton, GA",83,69,2,3,9,1,
05-2006,,,"Danville, IL",0,0,0,0,0,0,
05-2006,,,"Danville, VA",21,21,0,0,0,0,
05-2006,,,"Davenport-Moline-Rock Island, IA-IL",64,62,2,0,0,0,
05-2006,,,"Dayton, OH",169,155,2,0,12,2,
05-2006,,,"Decatur, AL",30,30,0,0,0,0,
05-2006,,,"Decatur, IL",3,3,0,0,0,0,
05-2006,,,"Deltona-Daytona Beach-Ormond Beach, FL",426,356,0,0,70,3,
05-2006,,,"Denver-Aurora, CO",2027,1477,0,19,531,20,
05-2006,,,"Des Moines-West Des Moines, IA",393,386,2,0,5,1,
05-2006,,,"Detroit-Warren-Livonia, MI",1040,941,22,38,39,7,
05-2006,,,"Dothan, AL",50,43,0,0,7,1,
05-2006,,,"Dover, DE",292,152,0,8,132,6,
05-2006,,,"Dubuque, IA",33,31,2,0,0,0,
05-2006,,,"Duluth, MN-WI",90,77,4,4,5,1,
05-2006,,,"Durham, NC",400,386,0,4,10,1,
05-2006,,,"Eau Claire, WI",102,88,14,0,0,0,
05-2006,,,"El Centro, CA",116,103,0,3,10,1,
05-2006,,,"El Paso, TX",278,270,0,8,0,0,
05-2006,,,"Elizabethtown, KY",69,63,6,0,0,0,
05-2006,,,"Elkhart-Goshen, IN",75,75,0,0,0,0,
05-2006,,,"Elmira, NY",4,4,0,0,0,0,
05-2006,,,"Erie, PA",79,43,2,4,30,3,
05-2006,,,"Eugene-Springfield, OR",153,149,4,0,0,0,
05-2006,,,"Evansville, IN-KY",110,90,0,0,20,2,
05-2006,,,"Fairbanks, AK",40,40,0,0,0,0,
05-2006,,,"Fargo, ND-MN",247,137,0,4,106,6,
05-2006,,,"Farmington, NM",52,52,0,0,0,0,
05-2006,,,"Fayetteville, NC",389,341,0,0,48,2,
05-2006,,,"Fayetteville-Springdale-Rogers, AR-MO",356,279,24,14,39,3,
05-2006,,,"Flagstaff, AZ",57,30,0,0,27,1,
05-2006,,,"Flint, MI",57,57,0,0,0,0,
05-2006,,,"Florence, SC",77,77,0,0,0,0,
05-2006,,,"Florence-Muscle Shoals, AL",25,25,0,0,0,0,
05-2006,,,"Fond du Lac, WI",20,12,8,0,0,0,
05-2006,,,"Fort Collins-Loveland, CO",185,141,10,0,34,4,
05-2006,,,"Fort Smith, AR-OK",57,51,6,0,0,0,
05-2006,,,"Fort Walton Beach-Crestview-Destin, FL",118,88,0,0,30,3,
05-2006,,,"Fort Wayne, IN",233,138,6,9,80,10,
05-2006,,,"Fresno, CA",467,341,6,6,114,9,
05-2006,,,"Gadsden, AL",39,15,0,0,24,3,
05-2006,,,"Gainesville, FL",141,107,2,0,32,1,
05-2006,,,"Gainesville, GA",129,129,0,0,0,0,
05-2006,,,"Glens Falls, NY",92,57,0,35,0,0,
05-2006,,,"Goldsboro, NC",49,49,0,0,0,0,
05-2006,,,"Grand Forks, ND-MN",60,30,0,3,27,1,
05-2006,,,"Grand Junction, CO",140,128,4,0,8,1,
05-2006,,,"Grand Rapids-Wyoming, MI",335,309,2,6,18,2,
05-2006,,,"Great Falls, MT",21,21,0,0,0,0,
05-2006,,,"Greeley, CO",336,318,2,0,16,3,
05-2006,,,"Green Bay, WI",157,136,4,0,17,2,
05-2006,,,"Greensboro-High Point, NC",534,469,2,0,63,4,
05-2006,,,"Greenville, NC",189,129,10,0,50,3,
05-2006,,,"Greenville, SC",494,494,0,0,0,0,
05-2006,,,"Gulfport-Biloxi, MS",458,412,32,6,8,1,
05-2006,,,"Hagerstown-Martinsburg, MD-WV",175,169,6,0,0,0,
05-2006,,,"Hanford-Corcoran, CA",56,56,0,0,0,0,
05-2006,,,"Harrisburg-Carlisle, PA",141,141,0,0,0,0,
05-2006,,,"Harrisonburg, VA",69,69,0,0,0,0,
05-2006,,,"Hartford-West Hartford-East Hartford, CT",245,199,4,0,42,5,
05-2006,,,"Hattiesburg, MS",14,14,0,0,0,0,
05-2006,,,"Hickory-Lenoir-Morganton, NC",147,145,2,0,0,0,
05-2006,,,"Hinesville-Fort Stewart, GA",1,1,0,0,0,0,
05-2006,,,"Holland-Grand Haven, MI",112,105,0,0,7,1,
05-2006,,,"Honolulu, HI",134,134,0,0,0,0,
05-2006,,,"Hot Springs, AR",13,13,0,0,0,0,
05-2006,,,"Houma-Bayou Cane-Thibodaux, LA",53,53,0,0,0,0,
05-2006,,,"Houston-Sugar Land-Baytown, TX",7605,6299,34,121,1151,28,
05-2006,,,"Huntington-Ashland, WV-KY-OH",6,6,0,0,0,0,
05-2006,,,"Huntsville, AL",418,418,0,0,0,0,
05-2006,,,"Idaho Falls, ID",163,155,0,8,0,0,
05-2006,,,"Indianapolis-Carmel, IN",1088,934,44,32,78,7,
