date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
05-2009,,,"Abilene, TX",8,8,0,0,0,0,96
05-2009,,,"Akron, OH",41,38,0,3,0,0,71
05-2009,,,"Albany, GA",17,15,2,0,0,0,92
05-2009,,,"Albany-Schenectady-Troy, NY",54,52,2,0,0,0,69
05-2009,,,"Albuquerque, NM",151,138,0,3,10,1,100
05-2009,,,"Alexandria, LA",19,19,0,0,0,0,98
05-2009,,,"Allentown-Bethlehem-Easton, PA-NJ",114,100,0,0,14,1,100
05-2009,,,"Altoona, PA",1,1,0,0,0,0,5
05-2009,,,"Amarillo, TX",53,53,0,0,0,0,94
05-2009,,,"Ames, IA",11,11,0,0,0,0,93
05-2009,,,"Anchorage, AK",176,36,2,0,138,3,100
05-2009,,,"Anderson, IN",8,6,2,0,0,0,75
05-2009,,,"Anderson, SC",15,15,0,0,0,0,90
05-2009,,,"Ann Arbor, MI",13,13,0,0,0,0,72
05-2009,,,"Anniston-Oxford, AL",9,9,0,0,0,0,77
05-2009,,,"Appleton, WI",29,29,0,0,0,0,78
05-2009,,,"Asheville, NC",80,80,0,0,0,0,89
05-2009,,,"Athens-Clarke County, GA",18,18,0,0,0,0,67
05-2009,,,"Atlanta-Sandy Springs-Marietta, GA",755,414,0,0,341,2,100
05-2009,,,"Atlantic City-Hammonton, NJ",57,57,0,0,0,0,100
05-2009,,,"Auburn-Opelika, AL",178,51,0,0,127,10,100
05-2009,,,"Augusta-Richmond County, GA-SC",211,158,0,0,53,10,71
05-2009,,,"Austin-Round Rock, TX",552,504,2,0,46,2,100
05-2009,,,"Bakersfield, CA",121,102,8,6,5,1,94
05-2009,,,"Baltimore-Towson, MD",337,253,0,0,84,4,100
05-2009,,,"Bangor, ME",13,13,0,0,0,0,62
05-2009,,,"Barnstable Town, MA",18,18,0,0,0,0,81
05-2009,,,"Baton Rouge, LA",230,221,0,0,9,1,92
05-2009,,,"Battle Creek, MI",0,0,0,0,0,0,31
05-2009,,,"Bay City, MI",1,1,0,0,0,0,18
05-2009,,,"Beaumont-Port Arthur, TX",114,114,0,0,0,0,63
05-2009,,,"Bellingham, WA",40,40,0,0,0,0,71
05-2009,,,"Bend, OR",37,37,0,0,0,0,100
05-2009,,,"Billings, MT",33,33,0,0,0,0,92
05-2009,,,"Binghamton, NY",2,2,0,0,0,0,15
05-2009,,,"Birmingham-Hoover, AL",145,134,0,0,11,1,100
05-2009,,,"Bismarck, ND",53,49,0,4,0,0,97
05-2009,,,"Bloomington, IN",22,22,0,0,0,0,91
05-2009,,,"Bloomington-Normal, IL",26,26,0,0,0,0,89
05-2009,,,"Boise City-Nampa, ID",128,125,0,3,0,0,100
05-2009,,,"Boston-Cambridge-Quincy, MA-NH",472,233,24,14,201,16,100
05-2009,,,"Boulder, CO",21,13,0,3,5,1,77
05-2009,,,"Bowling Green, KY",29,27,2,0,0,0,99
