date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
02-2006,,,"Abilene, TX",22,22,0,0,0,0,
02-2006,,,"Akron, OH",110,84,4,3,19,1,
02-2006,,,"Albany, GA",56,51,2,3,0,0,
02-2006,,,"Albany-Schenectady-Troy, NY",95,63,0,0,32,4,
02-2006,,,"Albuquerque, NM",531,488,0,7,36,2,
02-2006,,,"Alexandria, LA",57,57,0,0,0,0,
02-2006,,,"Allentown-Bethlehem-Easton, PA-NJ",299,285,4,0,10,2,
02-2006,,,"Altoona, PA",2,2,0,0,0,0,
02-2006,,,"Amarillo, TX",71,71,0,0,0,0,
02-2006,,,"Ames, IA",17,17,0,0,0,0,
02-2006,,,"Anchorage, AK",199,32,2,0,165,2,
02-2006,,,"Anderson, IN",25,11,14,0,0,0,
02-2006,,,"Anderson, SC",92,92,0,0,0,0,
02-2006,,,"Ann Arbor, MI",40,35,0,0,5,1,
02-2006,,,"Anniston-Oxford, AL",11,11,0,0,0,0,
02-2006,,,"Appleton, WI",61,55,6,0,0,0,
02-2006,,,"Asheville, NC",299,268,10,11,10,2,
02-2006,,,"Athens-Clarke County, GA",149,79,0,0,70,5,
02-2006,,,"Atlanta-Sandy Springs-Marietta, GA",5280,4614,16,34,616,18,
02-2006,,,"Atlantic City, NJ",105,103,2,0,0,0,
02-2006,,,"Auburn-Opelika, AL",114,114,0,0,0,0,
02-2006,,,"Augusta-Richmond County, GA-SC",258,258,0,0,0,0,
02-2006,,,"Austin-Round Rock, TX",1980,1335,32,0,613,20,
02-2006,,,"Bakersfield, CA",596,356,20,33,187,12,
02-2006,,,"Baltimore-Towson, MD",800,650,2,18,130,18,
02-2006,,,"Bangor, ME",9,9,0,0,0,0,
02-2006,,,"Barnstable Town, MA",61,49,0,0,12,1,
02-2006,,,"Baton Rouge, LA",441,406,0,4,31,4,
02-2006,,,"Battle Creek, MI",5,5,0,0,0,0,
02-2006,,,"Bay City, MI",2,2,0,0,0,0,
02-2006,,,"Beaumont-Port Arthur, TX",78,30,0,0,48,1,
02-2006,,,"Bellingham, WA",93,78,0,3,12,1,
02-2006,,,"Bend, OR",389,317,6,0,66,7,
02-2006,,,"Billings, MT",37,31,6,0,0,0,
