date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
11-2008,,,"Abilene, TX",4,4,0,0,0,0,98
11-2008,,,"Akron, OH",32,25,0,0,7,1,68
11-2008,,,"Albany, GA",10,8,2,0,0,0,96
11-2008,,,"Albany-Schenectady-Troy, NY",71,47,0,0,24,3,75
11-2008,,,"Albuquerque, NM",111,80,0,4,27,1,100
11-2008,,,"Alexandria, LA",20,20,0,0,0,0,99
11-2008,,,"Allentown-Bethlehem-Easton, PA-NJ",131,83,0,0,48,3,100
11-2008,,,"Altoona, PA",1,1,0,0,0,0,9
11-2008,,,"Amarillo, TX",32,32,0,0,0,0,97
11-2008,,,"Ames, IA",52,4,0,0,48,4,94
11-2008,,,"Anchorage, AK",28,8,4,4,12,1,100
11-2008,,,"Anderson, IN",5,5,0,0,0,0,64
11-2008,,,"Anderson, SC",15,15,0,0,0,0,89
11-2008,,,"Ann Arbor, MI",17,12,0,0,5,1,71
11-2008,,,"Anniston-Oxford, AL",9,9,0,0,0,0,83
11-2008,,,"Appleton, WI",16,16,0,0,0,0,81
11-2008,,,"Asheville, NC",88,77,8,3,0,0,94
11-2008,,,"Athens-Clarke County, GA",12,12,0,0,0,0,79
11-2008,,,"Atlanta-Sandy Springs-Marietta, GA",388,363,0,0,25,3,100
11-2008,,,"Atlantic City-Hammonton, NJ",18,18,0,0,0,0,100
11-2008,,,"Auburn-Opelika, AL",98,24,0,0,74,13,100
11-2008,,,"Augusta-Richmond County, GA-SC",60,60,0,0,0,0,75
11-2008,,,"Austin-Round Rock, TX",713,281,0,8,424,12,100
11-2008,,,"Bakersfield, CA",64,56,4,4,0,0,86
11-2008,,,"Baltimore-Towson, MD",202,202,0,0,0,0,100
11-2008,,,"Bangor, ME",10,10,0,0,0,0,53
11-2008,,,"Barnstable Town, MA",21,21,0,0,0,0,87
11-2008,,,"Baton Rouge, LA",122,122,0,0,0,0,93
11-2008,,,"Battle Creek, MI",1,1,0,0,0,0,68
11-2008,,,"Bay City, MI",0,0,0,0,0,0,17
11-2008,,,"Beaumont-Port Arthur, TX",23,23,0,0,0,0,71
11-2008,,,"Bellingham, WA",12,12,0,0,0,0,77
11-2008,,,"Bend, OR",35,33,2,0,0,0,100
11-2008,,,"Billings, MT",48,48,0,0,0,0,92
11-2008,,,"Binghamton, NY",2,2,0,0,0,0,15
11-2008,,,"Birmingham-Hoover, AL",102,95,0,0,7,1,100
11-2008,,,"Bismarck, ND",26,26,0,0,0,0,98
11-2008,,,"Bloomington, IN",58,48,10,0,0,0,85
11-2008,,,"Bloomington-Normal, IL",48,16,0,0,32,1,86
11-2008,,,"Boise City-Nampa, ID",105,97,0,8,0,0,100
11-2008,,,"Boston-Cambridge-Quincy, MA-NH",273,207,6,4,56,9,100
11-2008,,,"Boulder, CO",11,6,0,0,5,1,72
11-2008,,,"Bowling Green, KY",34,34,0,0,0,0,99
11-2008,,,"Bradenton-Sarasota-Venice, FL",73,45,0,4,24,4,100
11-2008,,,"Bremerton-Silverdale, WA",31,31,0,0,0,0,79
11-2008,,,"Bridgeport-Stamford-Norwalk, CT",415,27,2,0,386,3,89
11-2008,,,"Brownsville-Harlingen, TX",56,54,2,0,0,0,83
11-2008,,,"Brunswick, GA",18,18,0,0,0,0,82
11-2008,,,"Buffalo-Niagara Falls, NY",51,31,0,0,20,2,78
11-2008,,,"Burlington, NC",45,41,4,0,0,0,95
11-2008,,,"Burlington-South Burlington, VT",11,11,0,0,0,0,86
11-2008,,,"Canton-Massillon, OH",34,16,0,0,18,1,82
11-2008,,,"Cape Coral-Fort Myers, FL",59,44,0,4,11,2,100
11-2008,,,"Carson City, NV",2,2,0,0,0,0,100
11-2008,,,"Casper, WY",8,4,0,4,0,0,85
11-2008,,,"Cedar Rapids, IA",35,31,4,0,0,0,91
11-2008,,,"Champaign-Urbana, IL",46,10,0,0,36,1,83
11-2008,,,"Charleston, WV",14,6,0,8,0,0,47
11-2008,,,"Charleston-North Charleston-Summerville, SC",180,164,0,8,8,1,100
11-2008,,,"Charlotte-Gastonia-Concord, NC-SC",505,309,0,52,144,6,100
11-2008,,,"Charlottesville, VA",17,13,4,0,0,0,70
11-2008,,,"Chattanooga, TN-GA",46,41,0,0,5,1,75
11-2008,,,"Cheyenne, WY",7,7,0,0,0,0,98
11-2008,,,"Chicago-Naperville-Joliet, IL-IN-WI",613,427,12,30,144,10,100
11-2008,,,"Chico, CA",42,42,0,0,0,0,82
11-2008,,,"Cincinnati-Middletown, OH-KY-IN",160,149,0,6,5,1,100
11-2008,,,"Clarksville, TN-KY",73,46,0,0,27,4,22
11-2008,,,"Cleveland, TN",14,7,4,3,0,0,74
11-2008,,,"Cleveland-Elyria-Mentor, OH",140,131,0,4,5,1,100
11-2008,,,"Coeur dAlene, ID",54,42,4,8,0,0,99
11-2008,,,"College Station-Bryan, TX",22,22,0,0,0,0,99
11-2008,,,"Colorado Springs, CO",65,65,0,0,0,0,100
11-2008,,,"Columbia, MO",21,21,0,0,0,0,100
11-2008,,,"Columbia, SC",216,198,0,0,18,1,100
11-2008,,,"Columbus, GA-AL",43,31,0,3,9,1,73
11-2008,,,"Columbus, IN",12,12,0,0,0,0,99
11-2008,,,"Columbus, OH",250,164,2,0,84,5,100
11-2008,,,"Corpus Christi, TX",36,36,0,0,0,0,83
11-2008,,,"Corvallis, OR",1,1,0,0,0,0,54
11-2008,,,"Cumberland, MD-WV",6,6,0,0,0,0,5
11-2008,,,"Dallas-Fort Worth-Arlington, TX",1127,787,12,0,328,13,100
