date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
07-2005,,,"Abilene, TX",20,20,0,0,0,0,
07-2005,,,"Akron, OH",166,140,2,8,16,1,
07-2005,,,"Albany, GA",53,46,4,3,0,0,
07-2005,,,"Albany-Schenectady-Troy, NY",228,92,0,20,116,10,
07-2005,,,"Albuquerque, NM",652,619,0,7,26,1,
07-2005,,,"Alexandria, LA",61,61,0,0,0,0,
07-2005,,,"Allentown-Bethlehem-Easton, PA-NJ",462,354,2,0,106,4,
07-2005,,,"Altoona, PA",1,1,0,0,0,0,
07-2005,,,"Amarillo, TX",46,46,0,0,0,0,
07-2005,,,"Ames, IA",22,22,0,0,0,0,
07-2005,,,"Anchorage, AK",157,58,32,25,42,3,
07-2005,,,"Anderson, IN",27,27,0,0,0,0,
07-2005,,,"Anderson, SC",103,103,0,0,0,0,
07-2005,,,"Ann Arbor, MI",85,80,0,0,5,1,
07-2005,,,"Anniston-Oxford, AL",21,13,0,8,0,0,
07-2005,,,"Appleton, WI",67,55,12,0,0,0,
07-2005,,,"Asheville, NC",264,244,4,0,16,2,
07-2005,,,"Athens-Clarke County, GA",117,117,0,0,0,0,
07-2005,,,"Atlanta-Sandy Springs-Marietta, GA",5428,4856,4,7,561,17,
07-2005,,,"Atlantic City, NJ",180,176,4,0,0,0,
07-2005,,,"Auburn-Opelika, AL",78,78,0,0,0,0,
07-2005,,,"Augusta-Richmond County, GA-SC",219,219,0,0,0,0,
07-2005,,,"Austin-Round Rock, TX",1992,1449,56,3,484,20,
07-2005,,,"Bakersfield, CA",662,591,22,35,14,2,
07-2005,,,"Baltimore-Towson, MD",993,794,2,0,197,11,
07-2005,,,"Bangor, ME",38,38,0,0,0,0,
07-2005,,,"Barnstable Town, MA",134,116,2,0,16,1,
07-2005,,,"Baton Rouge, LA",413,393,0,4,16,2,
07-2005,,,"Battle Creek, MI",7,7,0,0,0,0,
07-2005,,,"Bay City, MI",9,9,0,0,0,0,
07-2005,,,"Beaumont-Port Arthur, TX",44,44,0,0,0,0,
07-2005,,,"Bellingham, WA",116,112,4,0,0,0,
07-2005,,,"Bend, OR",336,316,14,6,0,0,
07-2005,,,"Billings, MT",48,35,0,4,9,1,
07-2005,,,"Binghamton, NY",6,4,2,0,0,0,
07-2005,,,"Birmingham-Hoover, AL",598,588,0,0,10,2,
07-2005,,,"Bismarck, ND",64,56,0,8,0,0,
07-2005,,,"Bloomington, IN",91,49,18,4,20,2,
07-2005,,,"Bloomington-Normal, IL",60,49,0,0,11,1,
07-2005,,,"Boise City-Nampa, ID",1078,947,26,43,62,3,
07-2005,,,"Boston-Cambridge-Quincy, MA-NH",1632,765,64,38,765,30,
07-2005,,,"Boulder, CO",79,69,0,0,10,1,
07-2005,,,"Bowling Green, KY",107,107,0,0,0,0,
07-2005,,,"Bremerton-Silverdale, WA",142,109,0,0,33,6,
07-2005,,,"Bridgeport-Stamford-Norwalk, CT",165,158,2,0,5,1,
07-2005,,,"Brownsville-Harlingen, TX",249,227,8,14,0,0,
07-2005,,,"Brunswick, GA",81,72,0,0,9,1,
07-2005,,,"Buffalo-Niagara Falls, NY",144,126,6,12,0,0,
07-2005,,,"Burlington, NC",93,88,0,0,5,1,
07-2005,,,"Burlington-South Burlington, VT",65,44,8,0,13,2,
07-2005,,,"Canton-Massillon, OH",108,103,0,0,5,1,
07-2005,,,"Cape Coral-Fort Myers, FL",2083,1580,8,48,447,45,
07-2005,,,"Carson City, NV",45,9,0,0,36,2,
07-2005,,,"Casper, WY",20,20,0,0,0,0,
07-2005,,,"Cedar Rapids, IA",179,93,2,72,12,1,
07-2005,,,"Champaign-Urbana, IL",60,60,0,0,0,0,
07-2005,,,"Charleston, WV",25,25,0,0,0,0,
07-2005,,,"Charleston-North Charleston, SC",716,648,0,0,68,5,
07-2005,,,"Charlotte-Gastonia-Concord, NC-SC",1915,1686,0,6,223,24,
07-2005,,,"Charlottesville, VA",107,99,0,0,8,1,
07-2005,,,"Chattanooga, TN-GA",189,169,6,0,14,2,
07-2005,,,"Cheyenne, WY",76,65,0,4,7,1,
07-2005,,,"Chicago-Naperville-Joliet, IL-IN-WI",4920,3637,124,304,855,61,
07-2005,,,"Chico, CA",111,111,0,0,0,0,
07-2005,,,"Cincinnati-Middletown, OH-KY-IN",1152,907,8,52,185,19,
07-2005,,,"Clarksville, TN-KY",264,176,0,0,88,11,
07-2005,,,"Cleveland, TN",63,57,6,0,0,0,
07-2005,,,"Cleveland-Elyria-Mentor, OH",613,558,14,25,16,3,
07-2005,,,"Coeur d""Alene, ID",228,199,6,9,14,2,
07-2005,,,"College Station-Bryan, TX",50,50,0,0,0,0,
