date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
06-2004,,,"Abilene, TX",23,23,0,0,0,0,
06-2004,,,"Akron, OH",285,249,8,11,17,2,
06-2004,,,"Albany, GA",56,52,4,0,0,0,
06-2004,,,"Albany-Schenectady-Troy, NY",228,183,2,0,43,5,
06-2004,,,"Albuquerque, NM",844,730,32,13,69,3,
06-2004,,,"Alexandria, LA",41,41,0,0,0,0,
06-2004,,,"Allentown-Bethlehem-Easton, PA-NJ",437,429,0,8,0,0,
06-2004,,,"Altoona, PA",7,7,0,0,0,0,
06-2004,,,"Amarillo, TX",58,58,0,0,0,0,
06-2004,,,"Ames, IA",34,34,0,0,0,0,
06-2004,,,"Anchorage, AK",170,116,36,0,18,2,
06-2004,,,"Anderson, IN",60,54,0,0,6,1,
06-2004,,,"Anderson, SC",125,125,0,0,0,0,
06-2004,,,"Ann Arbor, MI",206,183,4,8,11,2,
06-2004,,,"Anniston-Oxford, AL",19,19,0,0,0,0,
06-2004,,,"Appleton, WI",106,98,4,4,0,0,
06-2004,,,"Asheville, NC",317,282,8,15,12,2,
06-2004,,,"Athens-Clarke County, GA",145,125,0,0,20,2,
06-2004,,,"Atlanta-Sandy Springs-Marietta, GA",5298,5237,20,16,25,3,
06-2004,,,"Atlantic City, NJ",194,184,2,3,5,1,
06-2004,,,"Auburn-Opelika, AL",66,64,2,0,0,0,
06-2004,,,"Augusta-Richmond County, GA-SC",291,283,0,0,8,1,
06-2004,,,"Austin-Round Rock, TX",1579,1157,44,10,368,26,
06-2004,,,"Bakersfield, CA",599,563,10,17,9,1,
06-2004,,,"Baltimore-Towson, MD",1294,902,0,0,392,26,
06-2004,,,"Bangor, ME",52,52,0,0,0,0,
06-2004,,,"Barnstable Town, MA",142,120,8,14,0,0,
06-2004,,,"Baton Rouge, LA",455,455,0,0,0,0,
06-2004,,,"Battle Creek, MI",21,21,0,0,0,0,
06-2004,,,"Bay City, MI",17,15,2,0,0,0,
06-2004,,,"Beaumont-Port Arthur, TX",48,48,0,0,0,0,
06-2004,,,"Bellingham, WA",170,164,2,4,0,0,
06-2004,,,"Bend, OR",354,316,28,10,0,0,
06-2004,,,"Billings, MT",62,62,0,0,0,0,
06-2004,,,"Binghamton, NY",34,13,0,0,21,2,
06-2004,,,"Birmingham-Hoover, AL",761,577,0,0,184,8,
06-2004,,,"Bismarck, ND",101,83,0,8,10,1,
06-2004,,,"Blacksburg-Christiansburg-Radford, VA",68,68,0,0,0,0,
06-2004,,,"Bloomington, IN",103,67,16,3,17,2,
06-2004,,,"Bloomington-Normal, IL",102,102,0,0,0,0,
06-2004,,,"Boise City-Nampa, ID",850,780,14,43,13,2,
06-2004,,,"Boston-Cambridge-Quincy, MA-NH",1396,754,110,70,462,30,
06-2004,,,"Boulder, CO",117,117,0,0,0,0,
06-2004,,,"Bowling Green, KY",64,64,0,0,0,0,
06-2004,,,"Bremerton-Silverdale, WA",120,110,10,0,0,0,
06-2004,,,"Bridgeport-Stamford-Norwalk, CT",216,184,8,0,24,3,
06-2004,,,"Brownsville-Harlingen, TX",344,278,4,48,14,2,
06-2004,,,"Brunswick, GA",74,74,0,0,0,0,
06-2004,,,"Buffalo-Niagara Falls, NY",180,153,4,0,23,3,
06-2004,,,"Burlington, NC",123,123,0,0,0,0,
06-2004,,,"Burlington-South Burlington, VT",115,86,14,10,5,1,
06-2004,,,"Canton-Massillon, OH",125,115,2,3,5,1,
06-2004,,,"Cape Coral-Fort Myers, FL",1765,1371,30,87,277,22,
06-2004,,,"Carson City, NV",14,14,0,0,0,0,
06-2004,,,"Casper, WY",27,27,0,0,0,0,
06-2004,,,"Cedar Rapids, IA",162,98,14,24,26,3,
06-2004,,,"Champaign-Urbana, IL",91,67,4,0,20,1,
06-2004,,,"Charleston, WV",35,35,0,0,0,0,
06-2004,,,"Charleston-North Charleston, SC",712,577,0,3,132,11,
06-2004,,,"Charlotte-Gastonia-Concord, NC-SC",1932,1859,0,3,70,9,
06-2004,,,"Charlottesville, VA",184,151,4,3,26,1,
06-2004,,,"Chattanooga, TN-GA",288,256,8,7,17,3,
06-2004,,,"Cheyenne, WY",62,47,0,15,0,0,
06-2004,,,"Chicago-Naperville-Joliet, IL-IN-WI",4590,3611,82,231,666,48,
06-2004,,,"Chico, CA",147,78,6,7,56,6,
06-2004,,,"Cincinnati-Middletown, OH-KY-IN",1216,1104,20,22,70,9,
06-2004,,,"Clarksville, TN-KY",326,303,2,13,8,1,
06-2004,,,"Cleveland, TN",67,43,4,20,0,0,
06-2004,,,"Cleveland-Elyria-Mentor, OH",664,653,2,9,0,0,
06-2004,,,"Coeur d""Alene, ID",221,199,10,12,0,0,
