date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
05-2007,,,"Abilene, TX",18,18,0,0,0,0,
05-2007,,,"Akron, OH",112,99,0,0,13,1,
05-2007,,,"Albany, GA",55,42,4,4,5,1,
05-2007,,,"Albany-Schenectady-Troy, NY",124,96,4,8,16,2,
05-2007,,,"Albuquerque, NM",618,395,0,24,199,6,
05-2007,,,"Alexandria, LA",47,47,0,0,0,0,
05-2007,,,"Allentown-Bethlehem-Easton, PA-NJ",274,267,2,0,5,1,
05-2007,,,"Altoona, PA",4,4,0,0,0,0,
05-2007,,,"Amarillo, TX",66,62,4,0,0,0,
05-2007,,,"Ames, IA",35,35,0,0,0,0,
05-2007,,,"Anchorage, AK",219,66,20,115,18,3,
05-2007,,,"Anderson, IN",21,21,0,0,0,0,
05-2007,,,"Anderson, SC",76,76,0,0,0,0,
05-2007,,,"Ann Arbor, MI",39,34,0,0,5,1,
05-2007,,,"Anniston-Oxford, AL",22,20,2,0,0,0,
05-2007,,,"Appleton, WI",101,72,0,0,29,2,
05-2007,,,"Asheville, NC",340,322,2,6,10,1,
05-2007,,,"Athens-Clarke County, GA",78,78,0,0,0,0,
05-2007,,,"Atlanta-Sandy Springs-Marietta, GA",5104,3103,46,23,1932,19,
05-2007,,,"Atlantic City, NJ",142,140,2,0,0,0,
05-2007,,,"Auburn-Opelika, AL",108,100,8,0,0,0,
05-2007,,,"Augusta-Richmond County, GA-SC",201,201,0,0,0,0,
05-2007,,,"Austin-Round Rock, TX",1931,1329,18,96,488,25,
05-2007,,,"Bakersfield, CA",290,240,8,42,0,0,
05-2007,,,"Baltimore-Towson, MD",580,495,0,0,85,7,
05-2007,,,"Bangor, ME",34,22,0,12,0,0,
05-2007,,,"Barnstable Town, MA",52,41,0,6,5,1,
05-2007,,,"Baton Rouge, LA",811,455,0,0,356,17,
05-2007,,,"Battle Creek, MI",56,8,0,0,48,6,
05-2007,,,"Bay City, MI",3,3,0,0,0,0,
05-2007,,,"Beaumont-Port Arthur, TX",427,59,0,4,364,1,
05-2007,,,"Bellingham, WA",102,90,0,0,12,1,
05-2007,,,"Bend, OR",259,202,4,7,46,7,
05-2007,,,"Billings, MT",65,65,0,0,0,0,
05-2007,,,"Binghamton, NY",6,6,0,0,0,0,
05-2007,,,"Birmingham-Hoover, AL",579,541,0,8,30,6,
05-2007,,,"Bismarck, ND",169,109,0,8,52,2,
05-2007,,,"Bloomington, IN",49,31,18,0,0,0,
05-2007,,,"Bloomington-Normal, IL",47,38,0,0,9,1,
05-2007,,,"Boise City-Nampa, ID",580,384,4,192,0,0,
05-2007,,,"Boston-Cambridge-Quincy, MA-NH",1293,578,34,41,640,37,
05-2007,,,"Boulder, CO",38,32,0,0,6,1,
05-2007,,,"Bowling Green, KY",76,76,0,0,0,0,
05-2007,,,"Bremerton-Silverdale, WA",91,87,4,0,0,0,
05-2007,,,"Bridgeport-Stamford-Norwalk, CT",311,134,10,0,167,4,
05-2007,,,"Brownsville-Harlingen, TX",174,172,2,0,0,0,
05-2007,,,"Brunswick, GA",69,69,0,0,0,0,
05-2007,,,"Buffalo-Niagara Falls, NY",90,90,0,0,0,0,
05-2007,,,"Burlington, NC",147,147,0,0,0,0,
05-2007,,,"Burlington-South Burlington, VT",42,40,2,0,0,0,
05-2007,,,"Canton-Massillon, OH",68,63,0,0,5,1,
05-2007,,,"Cape Coral-Fort Myers, FL",573,495,2,8,68,7,
05-2007,,,"Carson City, NV",13,13,0,0,0,0,
05-2007,,,"Casper, WY",26,26,0,0,0,0,
05-2007,,,"Cedar Rapids, IA",126,100,4,17,5,1,
05-2007,,,"Champaign-Urbana, IL",69,42,0,7,20,1,
05-2007,,,"Charleston, WV",23,23,0,0,0,0,
05-2007,,,"Charleston-North Charleston, SC",847,565,8,3,271,14,
05-2007,,,"Charlotte-Gastonia-Concord, NC-SC",2184,1588,2,8,586,19,
05-2007,,,"Charlottesville, VA",61,61,0,0,0,0,
05-2007,,,"Chattanooga, TN-GA",220,192,4,0,24,2,
05-2007,,,"Cheyenne, WY",37,37,0,0,0,0,
05-2007,,,"Chicago-Naperville-Joliet, IL-IN-WI",3428,2106,52,146,1124,45,
05-2007,,,"Chico, CA",92,82,2,3,5,1,
05-2007,,,"Cincinnati-Middletown, OH-KY-IN",683,614,4,11,54,9,
05-2007,,,"Clarksville, TN-KY",241,191,0,36,14,2,
05-2007,,,"Cleveland, TN",64,42,4,18,0,0,
05-2007,,,"Cleveland-Elyria-Mentor, OH",419,374,6,15,24,4,
05-2007,,,"Coeur dAlene, ID",131,96,2,17,16,2,
05-2007,,,"College Station-Bryan, TX",106,106,0,0,0,0,
05-2007,,,"Colorado Springs, CO",328,316,2,0,10,1,
05-2007,,,"Columbia, MO",153,91,6,0,56,5,
05-2007,,,"Columbia, SC",799,723,0,0,76,4,
05-2007,,,"Columbus, GA-AL",142,101,2,4,35,2,
05-2007,,,"Columbus, IN",23,23,0,0,0,0,
05-2007,,,"Columbus, OH",618,492,2,12,112,16,
05-2007,,,"Corpus Christi, TX",363,157,2,4,200,1,
05-2007,,,"Corvallis, OR",21,15,0,6,0,0,
05-2007,,,"Cumberland, MD-WV",14,14,0,0,0,0,
05-2007,,,"Dallas-Fort Worth-Arlington, TX",3595,2734,34,38,789,23,
05-2007,,,"Dalton, GA",64,51,0,4,9,1,
05-2007,,,"Danville, IL",1,1,0,0,0,0,
05-2007,,,"Danville, VA",15,15,0,0,0,0,
05-2007,,,"Davenport-Moline-Rock Island, IA-IL",48,46,2,0,0,0,
05-2007,,,"Dayton, OH",98,98,0,0,0,0,
05-2007,,,"Decatur, AL",23,23,0,0,0,0,
05-2007,,,"Decatur, IL",8,8,0,0,0,0,
05-2007,,,"Deltona-Daytona Beach-Ormond Beach, FL",182,153,0,0,29,1,
05-2007,,,"Denver-Aurora, CO",1457,1126,2,12,317,14,
05-2007,,,"Des Moines-West Des Moines, IA",442,309,10,0,123,1,
05-2007,,,"Detroit-Warren-Livonia, MI",529,435,4,7,83,6,
05-2007,,,"Dothan, AL",31,31,0,0,0,0,
05-2007,,,"Dover, DE",155,155,0,0,0,0,
05-2007,,,"Dubuque, IA",33,28,2,3,0,0,
05-2007,,,"Duluth, MN-WI",75,63,6,0,6,1,
05-2007,,,"Durham, NC",504,385,56,63,0,0,
05-2007,,,"Eau Claire, WI",66,58,8,0,0,0,
05-2007,,,"El Centro, CA",161,101,0,0,60,8,
05-2007,,,"El Paso, TX",1559,264,0,0,1295,37,
05-2007,,,"Elizabethtown, KY",52,28,0,0,24,2,
05-2007,,,"Elkhart-Goshen, IN",65,65,0,0,0,0,
05-2007,,,"Elmira, NY",2,2,0,0,0,0,
05-2007,,,"Erie, PA",49,36,0,0,13,1,
05-2007,,,"Eugene-Springfield, OR",146,136,10,0,0,0,
