date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2007,,,"Abilene, TX",20,20,0,0,0,0,
04-2007,,,"Akron, OH",114,95,0,6,13,1,
04-2007,,,"Albany, GA",71,36,2,3,30,1,
04-2007,,,"Albany-Schenectady-Troy, NY",105,100,0,0,5,1,
04-2007,,,"Albuquerque, NM",465,422,0,3,40,2,
04-2007,,,"Alexandria, LA",46,46,0,0,0,0,
04-2007,,,"Allentown-Bethlehem-Easton, PA-NJ",278,269,4,0,5,1,
04-2007,,,"Altoona, PA",3,3,0,0,0,0,
04-2007,,,"Amarillo, TX",64,64,0,0,0,0,
04-2007,,,"Ames, IA",28,28,0,0,0,0,
04-2007,,,"Anchorage, AK",94,47,10,4,33,2,
04-2007,,,"Anderson, IN",16,16,0,0,0,0,
04-2007,,,"Anderson, SC",111,111,0,0,0,0,
04-2007,,,"Ann Arbor, MI",38,33,0,0,5,1,
04-2007,,,"Anniston-Oxford, AL",30,30,0,0,0,0,
04-2007,,,"Appleton, WI",84,76,8,0,0,0,
04-2007,,,"Asheville, NC",246,229,2,3,12,2,
04-2007,,,"Athens-Clarke County, GA",385,45,0,0,340,16,
04-2007,,,"Atlanta-Sandy Springs-Marietta, GA",4976,3252,12,22,1690,48,
04-2007,,,"Atlantic City, NJ",109,93,2,0,14,1,
04-2007,,,"Auburn-Opelika, AL",127,110,0,0,17,1,
04-2007,,,"Augusta-Richmond County, GA-SC",319,319,0,0,0,0,
04-2007,,,"Austin-Round Rock, TX",1361,1282,38,0,41,3,
04-2007,,,"Bakersfield, CA",408,358,6,44,0,0,
04-2007,,,"Baltimore-Towson, MD",426,382,0,0,44,4,
04-2007,,,"Bangor, ME",19,19,0,0,0,0,
04-2007,,,"Barnstable Town, MA",43,35,0,3,5,1,
04-2007,,,"Baton Rouge, LA",439,431,4,4,0,0,
04-2007,,,"Battle Creek, MI",4,4,0,0,0,0,
04-2007,,,"Bay City, MI",4,4,0,0,0,0,
04-2007,,,"Beaumont-Port Arthur, TX",173,47,0,0,126,1,
04-2007,,,"Bellingham, WA",119,44,4,57,14,1,
04-2007,,,"Bend, OR",173,173,0,0,0,0,
04-2007,,,"Billings, MT",67,67,0,0,0,0,
04-2007,,,"Binghamton, NY",5,5,0,0,0,0,
04-2007,,,"Birmingham-Hoover, AL",538,538,0,0,0,0,
04-2007,,,"Bismarck, ND",76,66,6,4,0,0,
04-2007,,,"Bloomington, IN",60,60,0,0,0,0,
04-2007,,,"Bloomington-Normal, IL",63,37,0,0,26,2,
04-2007,,,"Boise City-Nampa, ID",476,440,22,14,0,0,
04-2007,,,"Boston-Cambridge-Quincy, MA-NH",838,459,40,28,311,16,
04-2007,,,"Boulder, CO",36,26,0,0,10,2,
04-2007,,,"Bowling Green, KY",65,65,0,0,0,0,
04-2007,,,"Bremerton-Silverdale, WA",108,108,0,0,0,0,
04-2007,,,"Bridgeport-Stamford-Norwalk, CT",326,170,4,0,152,2,
04-2007,,,"Brownsville-Harlingen, TX",146,142,4,0,0,0,
04-2007,,,"Brunswick, GA",71,71,0,0,0,0,
04-2007,,,"Buffalo-Niagara Falls, NY",85,83,2,0,0,0,
04-2007,,,"Burlington, NC",107,107,0,0,0,0,
04-2007,,,"Burlington-South Burlington, VT",33,29,4,0,0,0,
04-2007,,,"Canton-Massillon, OH",61,56,0,0,5,1,
04-2007,,,"Cape Coral-Fort Myers, FL",593,527,0,4,62,7,
04-2007,,,"Carson City, NV",3,3,0,0,0,0,
04-2007,,,"Casper, WY",32,32,0,0,0,0,
04-2007,,,"Cedar Rapids, IA",88,65,10,13,0,0,
04-2007,,,"Champaign-Urbana, IL",336,75,2,0,259,1,
04-2007,,,"Charleston, WV",19,19,0,0,0,0,
04-2007,,,"Charleston-North Charleston, SC",848,530,0,0,318,15,
04-2007,,,"Charlotte-Gastonia-Concord, NC-SC",1748,1607,0,3,138,6,
04-2007,,,"Charlottesville, VA",184,92,0,0,92,2,
04-2007,,,"Chattanooga, TN-GA",218,192,6,3,17,2,
04-2007,,,"Cheyenne, WY",47,47,0,0,0,0,
04-2007,,,"Chicago-Naperville-Joliet, IL-IN-WI",2502,1809,44,115,534,23,
04-2007,,,"Chico, CA",83,75,0,3,5,1,
04-2007,,,"Cincinnati-Middletown, OH-KY-IN",608,546,8,9,45,5,
04-2007,,,"Clarksville, TN-KY",172,151,0,6,15,3,
04-2007,,,"Cleveland, TN",56,47,0,9,0,0,
04-2007,,,"Cleveland-Elyria-Mentor, OH",370,324,2,7,37,3,
04-2007,,,"Coeur dAlene, ID",141,108,18,3,12,1,
04-2007,,,"College Station-Bryan, TX",173,123,6,0,44,7,
04-2007,,,"Colorado Springs, CO",356,321,12,3,20,1,
04-2007,,,"Columbia, MO",75,73,2,0,0,0,
04-2007,,,"Columbia, SC",977,481,2,7,487,22,
04-2007,,,"Columbus, GA-AL",233,96,4,3,130,4,
04-2007,,,"Columbus, IN",20,20,0,0,0,0,
