date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2005,,,"Chico, CA",165,136,22,7,0,0,
10-2005,,,"Cincinnati-Middletown, OH-KY-IN",1072,909,28,47,88,10,
10-2005,,,"Clarksville, TN-KY",123,95,4,0,24,3,
10-2005,,,"Cleveland, TN",51,45,2,4,0,0,
10-2005,,,"Cleveland-Elyria-Mentor, OH",537,500,10,17,10,2,
10-2005,,,"Coeur d""Alene, ID",166,153,4,4,5,1,
10-2005,,,"College Station-Bryan, TX",66,48,0,6,12,2,
10-2005,,,"Colorado Springs, CO",459,427,8,8,16,2,
10-2005,,,"Columbia, MO",185,147,38,0,0,0,
10-2005,,,"Columbia, SC",583,527,0,0,56,3,
10-2005,,,"Columbus, GA-AL",149,121,0,3,25,2,
10-2005,,,"Columbus, IN",27,27,0,0,0,0,
10-2005,,,"Columbus, OH",1164,738,2,44,380,28,
10-2005,,,"Corpus Christi, TX",210,144,2,20,44,3,
10-2005,,,"Corvallis, OR",21,21,0,0,0,0,
10-2005,,,"Cumberland, MD-WV",15,15,0,0,0,0,
10-2005,,,"Dallas-Fort Worth-Arlington, TX",4814,4588,58,8,160,7,
10-2005,,,"Dalton, GA",75,61,2,6,6,1,
10-2005,,,"Danville, IL",0,0,0,0,0,0,
10-2005,,,"Danville, VA",20,20,0,0,0,0,
10-2005,,,"Davenport-Moline-Rock Island, IA-IL",73,73,0,0,0,0,
10-2005,,,"Dayton, OH",175,145,2,4,24,2,
10-2005,,,"Decatur, AL",30,30,0,0,0,0,
10-2005,,,"Decatur, IL",0,0,0,0,0,0,
10-2005,,,"Deltona-Daytona Beach-Ormond Beach, FL",391,346,0,0,45,2,
10-2005,,,"Denver-Aurora, CO",1541,1340,26,12,163,14,
10-2005,,,"Des Moines, IA",606,532,4,0,70,6,
10-2005,,,"Detroit-Warren-Livonia, MI",1320,1130,16,21,153,17,
10-2005,,,"Dothan, AL",36,36,0,0,0,0,
10-2005,,,"Dover, DE",167,163,0,4,0,0,
10-2005,,,"Dubuque, IA",35,35,0,0,0,0,
10-2005,,,"Duluth, MN-WI",148,108,4,4,32,3,
10-2005,,,"Durham, NC",324,316,4,4,0,0,
10-2005,,,"Eau Claire, WI",83,72,2,0,9,1,
10-2005,,,"El Centro, CA",114,107,0,0,7,1,
10-2005,,,"El Paso, TX",382,382,0,0,0,0,
10-2005,,,"Elizabethtown, KY",60,58,2,0,0,0,
10-2005,,,"Elkhart-Goshen, IN",82,82,0,0,0,0,
10-2005,,,"Elmira, NY",3,3,0,0,0,0,
10-2005,,,"Erie, PA",38,38,0,0,0,0,
10-2005,,,"Eugene-Springfield, OR",265,139,4,4,118,9,
10-2005,,,"Evansville, IN-KY",112,104,0,0,8,1,
10-2005,,,"Fairbanks, AK",21,14,2,0,5,1,
10-2005,,,"Fargo, ND-MN",264,142,0,4,118,6,
10-2005,,,"Farmington, NM",27,27,0,0,0,0,
10-2005,,,"Fayetteville, NC",245,178,0,0,67,5,
10-2005,,,"Fayetteville-Springdale-Rogers, AR-MO",546,245,74,3,224,19,
10-2005,,,"Flagstaff, AZ",88,88,0,0,0,0,
10-2005,,,"Flint, MI",116,92,0,0,24,1,
10-2005,,,"Florence, SC",33,33,0,0,0,0,
10-2005,,,"Florence-Muscle Shoals, AL",26,26,0,0,0,0,
10-2005,,,"Fond du Lac, WI",19,14,2,3,0,0,
10-2005,,,"Fort Collins-Loveland, CO",156,149,4,3,0,0,
10-2005,,,"Fort Smith, AR-OK",66,50,16,0,0,0,
10-2005,,,"Fort Walton Beach-Crestview-Destin, FL",246,90,0,0,156,2,
10-2005,,,"Fort Wayne, IN",208,167,4,0,37,6,
10-2005,,,"Fresno, CA",391,315,8,12,56,11,
10-2005,,,"Gadsden, AL",11,11,0,0,0,0,
10-2005,,,"Gainesville, FL",130,100,0,0,30,2,
10-2005,,,"Gainesville, GA",193,97,0,0,96,3,
10-2005,,,"Glens Falls, NY",52,52,0,0,0,0,
10-2005,,,"Goldsboro, NC",27,27,0,0,0,0,
10-2005,,,"Grand Forks, ND-MN",119,29,0,0,90,3,
10-2005,,,"Grand Junction, CO",118,114,4,0,0,0,
10-2005,,,"Grand Rapids-Wyoming, MI",380,298,6,3,73,7,
10-2005,,,"Great Falls, MT",23,11,12,0,0,0,
10-2005,,,"Greeley, CO",361,345,2,6,8,1,
10-2005,,,"Green Bay, WI",171,136,2,0,33,3,
10-2005,,,"Greensboro-High Point, NC",545,389,4,0,152,11,
10-2005,,,"Greenville, NC",105,85,20,0,0,0,
10-2005,,,"Greenville, SC",463,437,0,0,26,3,
10-2005,,,"Gulfport-Biloxi, MS",40,40,0,0,0,0,
10-2005,,,"Hagerstown-Martinsburg, MD-WV",234,234,0,0,0,0,
10-2005,,,"Hanford-Corcoran, CA",35,35,0,0,0,0,
10-2005,,,"Harrisburg-Carlisle, PA",215,131,4,0,80,10,
10-2005,,,"Harrisonburg, VA",90,90,0,0,0,0,
10-2005,,,"Hartford-West Hartford-East Hartford, CT",212,175,8,4,25,4,
10-2005,,,"Hattiesburg, MS",38,9,0,3,26,2,
10-2005,,,"Hickory-Lenoir-Morganton, NC",122,122,0,0,0,0,
10-2005,,,"Hinesville-Fort Stewart, GA",8,8,0,0,0,0,
10-2005,,,"Holland-Grand Haven, MI",125,93,6,9,17,2,
10-2005,,,"Honolulu, HI",140,118,0,16,6,1,
10-2005,,,"Hot Springs, AR",13,13,0,0,0,0,
10-2005,,,"Houma-Bayou Cane-Thibodaux, LA",78,78,0,0,0,0,
10-2005,,,"Houston-Baytown-Sugar Land, TX",5320,4171,16,3,1130,45,
10-2005,,,"Huntington-Ashland, WV-KY-OH",4,4,0,0,0,0,
10-2005,,,"Huntsville, AL",297,297,0,0,0,0,
10-2005,,,"Idaho Falls, ID",132,128,0,4,0,0,
10-2005,,,"Indianapolis, IN",1982,1167,44,27,744,58,
10-2005,,,"Iowa City, IA",117,67,2,0,48,3,
10-2005,,,"Ithaca, NY",8,6,2,0,0,0,
10-2005,,,"Jackson, MI",28,16,2,0,10,1,
10-2005,,,"Jackson, MS",377,347,0,0,30,3,
10-2005,,,"Jackson, TN",42,42,0,0,0,0,
10-2005,,,"Jacksonville, FL",1841,1402,0,0,439,26,
10-2005,,,"Jacksonville, NC",133,133,0,0,0,0,
10-2005,,,"Janesville, WI",49,32,6,6,5,1,
10-2005,,,"Jefferson City, MO",31,31,0,0,0,0,
10-2005,,,"Johnson City, TN",133,74,0,3,56,7,
10-2005,,,"Johnstown, PA",4,4,0,0,0,0,
10-2005,,,"Jonesboro, AR",55,43,0,12,0,0,
10-2005,,,"Joplin, MO",21,19,2,0,0,0,
10-2005,,,"Kalamazoo-Portage, MI",87,87,0,0,0,0,
10-2005,,,"Kankakee-Bradley, IL",20,20,0,0,0,0,
10-2005,,,"Kansas City, MO-KS",1234,1021,140,41,32,3,
10-2005,,,"Kennewick-Richland-Pasco, WA",210,139,2,16,53,4,
10-2005,,,"Killeen-Temple-Fort Hood, TX",192,150,14,11,17,1,
10-2005,,,"Kingsport-Bristol-Bristol, TN-VA",71,71,0,0,0,0,
10-2005,,,"Kingston, NY",45,45,0,0,0,0,
10-2005,,,"Knoxville, TN",418,352,2,8,56,4,
10-2005,,,"Kokomo, IN",15,15,0,0,0,0,
10-2005,,,"La Crosse, WI-MN",71,57,2,0,12,1,
10-2005,,,"Lafayette, IN",100,92,0,8,0,0,
10-2005,,,"Lafayette, LA",209,209,0,0,0,0,
10-2005,,,"Lake Charles, LA",32,20,4,0,8,1,
10-2005,,,"Lakeland, FL",965,851,0,16,98,11,
10-2005,,,"Lancaster, PA",126,70,0,40,16,2,
10-2005,,,"Lansing-East Lansing, MI",129,84,2,4,39,3,
10-2005,,,"Laredo, TX",184,141,0,4,39,2,
10-2005,,,"Las Cruces, NM",264,168,0,8,88,1,
10-2005,,,"Las Vegas-Paradise, NV",2622,2393,0,54,175,6,
10-2005,,,"Lawrence, KS",91,56,0,8,27,4,
10-2005,,,"Lawton, OK",12,12,0,0,0,0,
10-2005,,,"Lebanon, PA",51,51,0,0,0,0,
10-2005,,,"Lewiston, ID-WA",4,2,2,0,0,0,
10-2005,,,"Lewiston-Auburn, ME",30,30,0,0,0,0,
10-2005,,,"Lexington-Fayette, KY",426,371,0,4,51,2,
10-2005,,,"Lima, OH",4,4,0,0,0,0,
10-2005,,,"Lincoln, NE",124,120,4,0,0,0,
10-2005,,,"Little Rock-North Little Rock, AR",536,276,2,0,258,11,
10-2005,,,"Logan, UT-ID",52,43,0,4,5,1,
10-2005,,,"Longview, TX",12,12,0,0,0,0,
10-2005,,,"Longview, WA",50,45,0,0,5,1,
10-2005,,,"Los Angeles-Long Beach-Santa Ana, CA",2034,1308,58,28,640,36,
10-2005,,,"Louisville, KY-IN",386,386,0,0,0,0,
10-2005,,,"Lubbock, TX",113,81,32,0,0,0,
10-2005,,,"Lynchburg, VA",106,106,0,0,0,0,
10-2005,,,"Macon, GA",71,71,0,0,0,0,
10-2005,,,"Madera, CA",161,156,2,3,0,0,
10-2005,,,"Madison, WI",603,252,24,25,302,11,
10-2005,,,"Manchester-Nashua, NH",248,96,8,0,144,4,
10-2005,,,"Mansfield, OH",26,20,2,4,0,0,
10-2005,,,"McAllen-Edinburg-Pharr, TX",579,527,6,46,0,0,
10-2005,,,"Medford, OR",142,127,2,13,0,0,
10-2005,,,"Memphis, TN-MS-AR",920,792,0,0,128,1,
10-2005,,,"Merced, CA",455,327,0,8,120,15,
10-2005,,,"Miami-Fort Lauderdale-Miami Beach, FL",2791,1367,64,25,1335,57,
10-2005,,,"Michigan City-La Porte, IN",24,24,0,0,0,0,
10-2005,,,"Midland, TX",28,28,0,0,0,0,
10-2005,,,"Milwaukee-Waukesha-West Allis, WI",522,262,28,4,228,8,
10-2005,,,"Minneapolis-St. Paul-Bloomington, MN-WI",2253,1638,30,47,538,31,
10-2005,,,"Missoula, MT",41,41,0,0,0,0,
10-2005,,,"Mobile, AL",240,168,0,0,72,5,
10-2005,,,"Modesto, CA",339,260,2,0,77,4,
10-2005,,,"Monroe, LA",24,22,2,0,0,0,
10-2005,,,"Monroe, MI",50,50,0,0,0,0,
10-2005,,,"Montgomery, AL",82,82,0,0,0,0,
10-2005,,,"Morgantown, WV",2,2,0,0,0,0,
10-2005,,,"Morristown, TN",52,52,0,0,0,0,
10-2005,,,"Mount Vernon-Anacortes, WA",97,97,0,0,0,0,
10-2005,,,"Muncie, IN",56,56,0,0,0,0,
10-2005,,,"Muskegon-Norton Shores, MI",30,26,4,0,0,0,
10-2005,,,"Myrtle Beach-Conway-North Myrtle Beach, SC",840,540,6,15,279,18,
10-2005,,,"Napa, CA",81,81,0,0,0,0,
10-2005,,,"Naples-Marco Island, FL",385,232,0,52,101,8,
10-2005,,,"Nashville-Davidson--Murfreesboro, TN",1131,1052,46,33,0,0,
10-2005,,,"New Haven-Milford, CT",135,107,0,0,28,2,
10-2005,,,"New Orleans-Metairie-Kenner, LA",93,90,0,3,0,0,
10-2005,,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",4430,1606,600,645,1579,85,
10-2005,,,"Niles-Benton Harbor, MI",6,6,0,0,0,0,
10-2005,,,"Norwich-New London, CT",68,52,2,14,0,0,
10-2005,,,"Ocala, FL",504,488,2,14,0,0,
10-2005,,,"Ocean City, NJ",276,147,86,12,31,3,
10-2005,,,"Odessa, TX",10,10,0,0,0,0,
10-2005,,,"Ogden-Clearfield, UT",366,356,6,4,0,0,
10-2005,,,"Oklahoma City, OK",704,672,4,3,25,3,
10-2005,,,"Olympia, WA",224,222,2,0,0,0,
10-2005,,,"Omaha-Council Bluffs, NE-IA",752,534,10,0,208,5,
10-2005,,,"Orlando, FL",3184,1924,2,40,1218,71,
10-2005,,,"Oshkosh-Neenah, WI",51,45,6,0,0,0,
10-2005,,,"Owensboro, KY",45,45,0,0,0,0,
10-2005,,,"Oxnard-Thousand Oaks-Ventura, CA",116,93,0,8,15,3,
10-2005,,,"Palm Bay-Melbourne-Titusville, FL",660,606,0,12,42,2,
10-2005,,,"Panama City-Lynn Haven, FL",95,83,8,4,0,0,
10-2005,,,"Parkersburg-Marietta, WV-OH",22,22,0,0,0,0,
10-2005,,,"Pascagoula, MS",0,0,0,0,0,0,
10-2005,,,"Pensacola-Ferry Pass-Brent, FL",193,191,2,0,0,0,
10-2005,,,"Peoria, IL",81,57,20,4,0,0,
10-2005,,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1547,1208,8,35,296,20,
10-2005,,,"Phoenix-Mesa-Scottsdale, AZ",5433,3889,90,54,1400,93,
10-2005,,,"Pine Bluff, AR",9,4,0,0,5,1,
10-2005,,,"Pittsburgh, PA",545,454,8,18,65,11,
10-2005,,,"Pittsfield, MA",4,4,0,0,0,0,
10-2005,,,"Pocatello, ID",40,40,0,0,0,0,
10-2005,,,"Port St. Lucie-Fort Pierce, FL",603,502,8,8,85,11,
10-2005,,,"Portland-South Portland-Biddeford, ME",273,216,12,4,41,3,
10-2005,,,"Portland-Vancouver-Beaverton, OR-WA",1343,998,20,22,303,10,
10-2005,,,"Poughkeepsie-Newburgh-Middletown, NY",125,107,0,0,18,3,
10-2005,,,"Prescott, AZ",316,302,14,0,0,0,
10-2005,,,"Providence-New Bedford-Fall River, RI-MA",311,247,14,16,34,5,
10-2005,,,"Provo-Orem, UT",388,371,10,7,0,0,
10-2005,,,"Pueblo, CO",88,88,0,0,0,0,
10-2005,,,"Punta Gorda, FL",449,339,6,4,100,6,
10-2005,,,"Racine, WI",48,39,0,4,5,1,
10-2005,,,"Raleigh-Cary, NC",1199,1167,20,0,12,1,
10-2005,,,"Rapid City, SD",70,66,4,0,0,0,
10-2005,,,"Reading, PA",56,51,0,0,5,1,
10-2005,,,"Redding, CA",103,99,4,0,0,0,
10-2005,,,"Reno-Sparks, NV",494,494,0,0,0,0,
10-2005,,,"Richmond, VA",856,759,0,14,83,4,
10-2005,,,"Riverside-San Bernardino-Ontario, CA",3585,3228,8,33,316,49,
10-2005,,,"Roanoke, VA",137,135,2,0,0,0,
10-2005,,,"Rochester, MN",113,113,0,0,0,0,
10-2005,,,"Rochester, NY",103,99,4,0,0,0,
10-2005,,,"Rockford, IL",232,190,4,27,11,2,
10-2005,,,"Rocky Mount, NC",53,49,4,0,0,0,
10-2005,,,"Rome, GA",45,33,6,0,6,1,
10-2005,,,"Sacramento--Arden-Arcade--Roseville, CA",1350,1086,4,105,155,15,
10-2005,,,"Saginaw-Saginaw Township North, MI",33,31,2,0,0,0,
10-2005,,,"Salem, OR",144,111,4,3,26,3,
10-2005,,,"Salinas, CA",109,109,0,0,0,0,
10-2005,,,"Salisbury, MD",52,52,0,0,0,0,
10-2005,,,"Salt Lake City, UT",799,548,20,63,168,5,
10-2005,,,"San Angelo, TX",17,17,0,0,0,0,
10-2005,,,"San Antonio, TX",1242,1204,6,0,32,2,
10-2005,,,"San Diego-Carlsbad-San Marcos, CA",626,486,12,21,107,12,
10-2005,,,"San Francisco-Oakland-Fremont, CA",936,554,2,12,368,15,
10-2005,,,"San Jose-Sunnyvale-Santa Clara, CA",218,137,0,8,73,8,
10-2005,,,"San Luis Obispo-Paso Robles, CA",149,144,0,0,5,1,
10-2005,,,"Sandusky, OH",0,0,0,0,0,0,
10-2005,,,"Santa Barbara-Santa Maria-Goleta, CA",54,39,4,6,5,1,
10-2005,,,"Santa Cruz-Watsonville, CA",38,33,0,0,5,1,
10-2005,,,"Santa Fe, NM",43,43,0,0,0,0,
10-2005,,,"Santa Rosa-Petaluma, CA",281,145,6,0,130,10,
10-2005,,,"Sarasota-Bradenton-Venice, FL",1137,837,62,28,210,15,
10-2005,,,"Savannah, GA",579,217,14,24,324,12,
10-2005,,,"Scranton--Wilkes-Barre, PA",44,42,2,0,0,0,
10-2005,,,"Seattle-Tacoma-Bellevue, WA",2080,1492,54,78,456,28,
10-2005,,,"Sheboygan, WI",19,17,2,0,0,0,
10-2005,,,"Sherman-Denison, TX",3,3,0,0,0,0,
10-2005,,,"Shreveport-Bossier City, LA",160,160,0,0,0,0,
10-2005,,,"Sioux City, IA-NE-SD",24,24,0,0,0,0,
10-2005,,,"Sioux Falls, SD",171,141,2,28,0,0,
10-2005,,,"South Bend-Mishawaka, IN-MI",106,101,0,0,5,1,
10-2005,,,"Spartanburg, SC",146,146,0,0,0,0,
10-2005,,,"Spokane, WA",325,155,10,0,160,21,
10-2005,,,"Springfield, IL",69,37,20,4,8,1,
10-2005,,,"Springfield, MA",87,81,6,0,0,0,
10-2005,,,"Springfield, MO",274,245,0,0,29,3,
10-2005,,,"Springfield, OH",22,16,6,0,0,0,
10-2005,,,"St. Cloud, MN",113,96,0,0,17,3,
10-2005,,,"St. George, UT",252,236,0,4,12,2,
10-2005,,,"St. Joseph, MO-KS",21,10,2,0,9,1,
10-2005,,,"St. Louis, MO-IL",1142,1053,40,13,36,3,
10-2005,,,"State College, PA",29,29,0,0,0,0,
10-2005,,,"Stockton, CA",356,356,0,0,0,0,
10-2005,,,"Sumter, SC",56,50,2,4,0,0,
10-2005,,,"Syracuse, NY",66,66,0,0,0,0,
10-2005,,,"Tallahassee, FL",342,233,6,4,99,7,
10-2005,,,"Tampa-St. Petersburg-Clearwater, FL",2412,2113,6,0,293,20,
10-2005,,,"Terre Haute, IN",36,13,0,0,23,2,
10-2005,,,"Texarkana, TX-Texarkana, AR",22,16,6,0,0,0,
10-2005,,,"Toledo, OH",201,159,20,16,6,1,
10-2005,,,"Topeka, KS",79,79,0,0,0,0,
10-2005,,,"Trenton-Ewing, NJ",92,77,0,0,15,1,
10-2005,,,"Tucson, AZ",906,828,12,11,55,4,
10-2005,,,"Tulsa, OK",387,387,0,0,0,0,
10-2005,,,"Tuscaloosa, AL",95,95,0,0,0,0,
10-2005,,,"Tyler, TX",44,37,0,0,7,1,
10-2005,,,"Utica-Rome, NY",3,3,0,0,0,0,
10-2005,,,"Valdosta, GA",95,68,0,0,27,2,
10-2005,,,"Vallejo-Fairfield, CA",126,120,0,0,6,1,
10-2005,,,"Vero Beach, FL",369,365,4,0,0,0,
10-2005,,,"Victoria, TX",30,12,0,6,12,1,
10-2005,,,"Vineland-Millville-Bridgeton, NJ",48,46,2,0,0,0,
10-2005,,,"Virginia Beach-Norfolk-Newport News, VA-NC",1159,635,62,12,450,21,
10-2005,,,"Visalia-Porterville, CA",284,180,0,104,0,0,
10-2005,,,"Waco, TX",44,44,0,0,0,0,
10-2005,,,"Warner Robins, GA",103,103,0,0,0,0,
10-2005,,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2195,1741,22,0,432,14,
10-2005,,,"Waterloo-Cedar Falls, IA",64,48,0,16,0,0,
10-2005,,,"Wausau, WI",144,61,2,8,73,9,
10-2005,,,"Weirton-Steubenville, WV-OH",3,3,0,0,0,0,
10-2005,,,"Wenatchee, WA",52,52,0,0,0,0,
10-2005,,,"Wheeling, WV-OH",0,0,0,0,0,0,
10-2005,,,"Wichita Falls, TX",12,12,0,0,0,0,
10-2005,,,"Wichita, KS",266,254,12,0,0,0,
10-2005,,,"Williamsport, PA",4,4,0,0,0,0,
10-2005,,,"Wilmington, NC",618,557,20,4,37,5,
10-2005,,,"Winchester, VA-WV",88,88,0,0,0,0,
10-2005,,,"Winston-Salem, NC",303,263,0,3,37,2,
10-2005,,,"Worcester, MA",215,165,14,36,0,0,
10-2005,,,"Yakima, WA",39,37,2,0,0,0,
10-2005,,,"York-Hanover, PA",199,184,0,0,15,3,
10-2005,,,"Youngstown-Warren-Boardman, OH-PA",119,108,8,3,0,0,
10-2005,,,"Yuba City-Marysville, CA",91,91,0,0,0,0,
10-2005,,,"Yuma, AZ",168,168,0,0,0,0,
