date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
03-2005,,,"Abilene, TX",28,28,0,0,0,0,
03-2005,,,"Akron, OH",154,128,2,11,13,1,
03-2005,,,"Albany, GA",88,61,2,0,25,3,
03-2005,,,"Albany-Schenectady-Troy, NY",105,93,0,0,12,1,
03-2005,,,"Albuquerque, NM",504,504,0,0,0,0,
03-2005,,,"Alexandria, LA",49,49,0,0,0,0,
03-2005,,,"Allentown-Bethlehem-Easton, PA-NJ",373,347,2,7,17,2,
03-2005,,,"Altoona, PA",1,1,0,0,0,0,
03-2005,,,"Amarillo, TX",74,74,0,0,0,0,
03-2005,,,"Ames, IA",151,31,0,0,120,10,
03-2005,,,"Anchorage, AK",254,114,76,17,47,5,
03-2005,,,"Anderson, IN",38,32,0,0,6,1,
03-2005,,,"Anderson, SC",107,107,0,0,0,0,
03-2005,,,"Ann Arbor, MI",90,85,0,0,5,1,
03-2005,,,"Anniston-Oxford, AL",31,31,0,0,0,0,
03-2005,,,"Appleton, WI",79,73,6,0,0,0,
03-2005,,,"Asheville, NC",236,218,4,4,10,2,
03-2005,,,"Athens-Clarke County, GA",119,109,2,0,8,1,
03-2005,,,"Atlanta-Sandy Springs-Marietta, GA",6277,5812,14,11,440,16,
03-2005,,,"Atlantic City, NJ",165,160,2,3,0,0,
03-2005,,,"Auburn-Opelika, AL",178,132,6,4,36,3,
03-2005,,,"Augusta-Richmond County, GA-SC",297,297,0,0,0,0,
03-2005,,,"Austin-Round Rock, TX",1961,1499,46,4,412,28,
03-2005,,,"Bakersfield, CA",576,550,6,12,8,1,
03-2005,,,"Baltimore-Towson, MD",746,618,2,12,114,6,
03-2005,,,"Bangor, ME",44,28,0,16,0,0,
03-2005,,,"Barnstable Town, MA",109,97,0,12,0,0,
03-2005,,,"Baton Rouge, LA",617,431,0,0,186,24,
03-2005,,,"Battle Creek, MI",15,15,0,0,0,0,
03-2005,,,"Bay City, MI",3,3,0,0,0,0,
03-2005,,,"Beaumont-Port Arthur, TX",35,35,0,0,0,0,
03-2005,,,"Bellingham, WA",186,126,2,4,54,2,
03-2005,,,"Bend, OR",363,344,6,13,0,0,
03-2005,,,"Billings, MT",52,52,0,0,0,0,
03-2005,,,"Binghamton, NY",1,1,0,0,0,0,
03-2005,,,"Birmingham-Hoover, AL",557,550,0,7,0,0,
03-2005,,,"Bismarck, ND",36,28,0,8,0,0,
03-2005,,,"Bloomington, IN",89,50,18,3,18,2,
03-2005,,,"Bloomington-Normal, IL",119,77,0,10,32,3,
03-2005,,,"Boise City-Nampa, ID",1001,958,16,18,9,1,
03-2005,,,"Boston-Cambridge-Quincy, MA-NH",1479,675,64,34,706,34,
03-2005,,,"Boulder, CO",82,77,0,0,5,1,
03-2005,,,"Bowling Green, KY",124,124,0,0,0,0,
03-2005,,,"Bremerton-Silverdale, WA",117,117,0,0,0,0,
03-2005,,,"Bridgeport-Stamford-Norwalk, CT",121,79,0,0,42,1,
03-2005,,,"Brownsville-Harlingen, TX",302,234,2,40,26,4,
03-2005,,,"Brunswick, GA",110,110,0,0,0,0,
03-2005,,,"Buffalo-Niagara Falls, NY",190,111,2,0,77,1,
03-2005,,,"Burlington, NC",84,84,0,0,0,0,
03-2005,,,"Burlington-South Burlington, VT",51,35,8,3,5,1,
03-2005,,,"Canton-Massillon, OH",114,109,0,0,5,1,
03-2005,,,"Cape Coral-Fort Myers, FL",2961,2264,14,19,664,44,
03-2005,,,"Carson City, NV",12,12,0,0,0,0,
03-2005,,,"Casper, WY",24,24,0,0,0,0,
03-2005,,,"Cedar Rapids, IA",194,112,6,43,33,2,
03-2005,,,"Champaign-Urbana, IL",104,68,0,4,32,4,
03-2005,,,"Charleston, WV",28,28,0,0,0,0,
03-2005,,,"Charleston-North Charleston, SC",1146,684,62,8,392,19,
03-2005,,,"Charlotte-Gastonia-Concord, NC-SC",1867,1697,6,33,131,7,
03-2005,,,"Charlottesville, VA",110,110,0,0,0,0,
03-2005,,,"Chattanooga, TN-GA",281,268,6,0,7,1,
03-2005,,,"Cheyenne, WY",59,45,2,12,0,0,
03-2005,,,"Chicago-Naperville-Joliet, IL-IN-WI",4629,3239,64,309,1017,73,
03-2005,,,"Chico, CA",154,127,0,6,21,2,
03-2005,,,"Cincinnati-Middletown, OH-KY-IN",1203,1053,16,23,111,12,
03-2005,,,"Clarksville, TN-KY",199,195,0,4,0,0,
03-2005,,,"Cleveland, TN",57,51,6,0,0,0,
03-2005,,,"Cleveland-Elyria-Mentor, OH",507,483,4,10,10,2,
03-2005,,,"Coeur d""Alene, ID",190,185,0,0,5,1,
03-2005,,,"College Station-Bryan, TX",168,76,22,0,70,7,
03-2005,,,"Colorado Springs, CO",649,628,4,0,17,2,
03-2005,,,"Columbia, MO",298,182,28,4,84,14,
03-2005,,,"Columbia, SC",659,583,4,0,72,5,
03-2005,,,"Columbus, GA-AL",189,185,0,4,0,0,
03-2005,,,"Columbus, IN",26,26,0,0,0,0,
03-2005,,,"Columbus, OH",1092,866,24,94,108,16,
03-2005,,,"Corpus Christi, TX",404,118,12,0,274,12,
03-2005,,,"Corvallis, OR",26,26,0,0,0,0,
03-2005,,,"Cumberland, MD-WV",12,12,0,0,0,0,
03-2005,,,"Dallas-Fort Worth-Arlington, TX",4281,3840,34,11,396,12,
03-2005,,,"Dalton, GA",85,61,2,4,18,2,
03-2005,,,"Danville, IL",0,0,0,0,0,0,
03-2005,,,"Danville, VA",23,23,0,0,0,0,
03-2005,,,"Davenport-Moline-Rock Island, IA-IL",121,68,0,0,53,4,
03-2005,,,"Dayton, OH",225,225,0,0,0,0,
03-2005,,,"Decatur, AL",22,22,0,0,0,0,
03-2005,,,"Decatur, IL",5,5,0,0,0,0,
03-2005,,,"Deltona-Daytona Beach-Ormond Beach, FL",645,531,2,0,112,7,
03-2005,,,"Denver-Aurora, CO",1835,1695,22,11,107,13,
03-2005,,,"Des Moines, IA",519,463,4,16,36,1,
