date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2004,,,"Abilene, TX",22,22,0,0,0,0,
12-2004,,,"Akron, OH",168,137,2,7,22,1,
12-2004,,,"Albany, GA",47,43,4,0,0,0,
12-2004,,,"Albany-Schenectady-Troy, NY",191,121,0,0,70,8,
12-2004,,,"Albuquerque, NM",473,470,0,3,0,0,
12-2004,,,"Alexandria, LA",14,14,0,0,0,0,
12-2004,,,"Allentown-Bethlehem-Easton, PA-NJ",299,276,0,15,8,1,
12-2004,,,"Altoona, PA",5,0,0,0,5,1,
12-2004,,,"Amarillo, TX",61,61,0,0,0,0,
12-2004,,,"Ames, IA",40,20,0,0,20,2,
12-2004,,,"Anchorage, AK",175,45,20,8,102,14,
12-2004,,,"Anderson, IN",33,33,0,0,0,0,
12-2004,,,"Anderson, SC",76,76,0,0,0,0,
12-2004,,,"Ann Arbor, MI",123,118,0,0,5,1,
12-2004,,,"Anniston-Oxford, AL",20,20,0,0,0,0,
12-2004,,,"Appleton, WI",47,47,0,0,0,0,
12-2004,,,"Asheville, NC",282,238,12,12,20,4,
12-2004,,,"Athens-Clarke County, GA",160,124,0,0,36,1,
12-2004,,,"Atlanta-Sandy Springs-Marietta, GA",6047,4272,14,27,1734,57,
12-2004,,,"Atlantic City, NJ",133,128,2,3,0,0,
12-2004,,,"Auburn-Opelika, AL",63,45,0,0,18,1,
12-2004,,,"Augusta-Richmond County, GA-SC",242,242,0,0,0,0,
12-2004,,,"Austin-Round Rock, TX",1053,941,14,36,62,1,
12-2004,,,"Bakersfield, CA",516,500,8,8,0,0,
12-2004,,,"Baltimore-Towson, MD",890,522,0,4,364,20,
12-2004,,,"Bangor, ME",36,36,0,0,0,0,
12-2004,,,"Barnstable Town, MA",91,74,2,7,8,1,
12-2004,,,"Baton Rouge, LA",423,314,0,3,106,4,
12-2004,,,"Battle Creek, MI",33,29,4,0,0,0,
12-2004,,,"Bay City, MI",4,4,0,0,0,0,
12-2004,,,"Beaumont-Port Arthur, TX",57,57,0,0,0,0,
12-2004,,,"Bellingham, WA",229,126,4,16,83,5,
12-2004,,,"Bend, OR",273,262,2,9,0,0,
12-2004,,,"Billings, MT",80,60,0,20,0,0,
12-2004,,,"Binghamton, NY",3,3,0,0,0,0,
12-2004,,,"Birmingham-Hoover, AL",562,490,0,0,72,5,
12-2004,,,"Bismarck, ND",23,23,0,0,0,0,
12-2004,,,"Blacksburg-Christiansburg-Radford, VA",54,48,6,0,0,0,
12-2004,,,"Bloomington, IN",84,43,18,3,20,1,
12-2004,,,"Bloomington-Normal, IL",42,39,0,3,0,0,
12-2004,,,"Boise City-Nampa, ID",763,722,14,14,13,2,
12-2004,,,"Boston-Cambridge-Quincy, MA-NH",1706,612,60,33,1001,30,
12-2004,,,"Boulder, CO",145,79,2,0,64,7,
12-2004,,,"Bowling Green, KY",68,62,0,0,6,1,
12-2004,,,"Bremerton-Silverdale, WA",80,75,0,0,5,1,
12-2004,,,"Bridgeport-Stamford-Norwalk, CT",144,130,2,4,8,1,
12-2004,,,"Brownsville-Harlingen, TX",261,225,4,24,8,1,
12-2004,,,"Brunswick, GA",65,63,2,0,0,0,
12-2004,,,"Buffalo-Niagara Falls, NY",102,86,0,0,16,2,
12-2004,,,"Burlington, NC",64,64,0,0,0,0,
12-2004,,,"Burlington-South Burlington, VT",47,35,4,8,0,0,
12-2004,,,"Canton-Massillon, OH",102,74,0,4,24,1,
12-2004,,,"Cape Coral-Fort Myers, FL",2242,1684,16,4,538,54,
12-2004,,,"Carson City, NV",38,10,0,0,28,1,
12-2004,,,"Casper, WY",14,14,0,0,0,0,
12-2004,,,"Cedar Rapids, IA",62,51,4,7,0,0,
12-2004,,,"Champaign-Urbana, IL",34,34,0,0,0,0,
12-2004,,,"Charleston, WV",18,18,0,0,0,0,
12-2004,,,"Charleston-North Charleston, SC",695,642,0,12,41,5,
12-2004,,,"Charlotte-Gastonia-Concord, NC-SC",1598,1269,6,4,319,17,
12-2004,,,"Charlottesville, VA",157,105,4,0,48,3,
12-2004,,,"Chattanooga, TN-GA",224,202,4,4,14,2,
12-2004,,,"Cheyenne, WY",52,35,0,12,5,1,
12-2004,,,"Chicago-Naperville-Joliet, IL-IN-WI",3431,2264,62,207,898,52,
12-2004,,,"Chico, CA",106,106,0,0,0,0,
12-2004,,,"Cincinnati-Middletown, OH-KY-IN",771,694,10,20,47,7,
12-2004,,,"Clarksville, TN-KY",180,96,0,68,16,2,
12-2004,,,"Cleveland, TN",70,54,2,6,8,1,
12-2004,,,"Cleveland-Elyria-Mentor, OH",412,387,4,16,5,1,
