date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
11-2006,,,"Abilene, TX",32,32,0,0,0,0,
11-2006,,,"Akron, OH",109,89,0,6,14,1,
11-2006,,,"Albany, GA",35,32,0,3,0,0,
11-2006,,,"Albany-Schenectady-Troy, NY",101,63,0,20,18,1,
11-2006,,,"Albuquerque, NM",675,276,0,0,399,28,
11-2006,,,"Alexandria, LA",36,36,0,0,0,0,
11-2006,,,"Allentown-Bethlehem-Easton, PA-NJ",280,257,2,0,21,2,
11-2006,,,"Altoona, PA",0,0,0,0,0,0,
11-2006,,,"Amarillo, TX",21,21,0,0,0,0,
11-2006,,,"Ames, IA",57,15,0,0,42,4,
11-2006,,,"Anchorage, AK",35,21,2,12,0,0,
11-2006,,,"Anderson, IN",11,11,0,0,0,0,
11-2006,,,"Anderson, SC",54,54,0,0,0,0,
11-2006,,,"Ann Arbor, MI",32,27,0,0,5,1,
11-2006,,,"Anniston-Oxford, AL",10,10,0,0,0,0,
11-2006,,,"Appleton, WI",31,29,2,0,0,0,
11-2006,,,"Asheville, NC",265,236,2,6,21,1,
11-2006,,,"Athens-Clarke County, GA",324,46,0,0,278,4,
11-2006,,,"Atlanta-Sandy Springs-Marietta, GA",4046,3234,20,14,778,19,
11-2006,,,"Atlantic City, NJ",108,103,0,0,5,1,
11-2006,,,"Auburn-Opelika, AL",81,71,0,0,10,2,
11-2006,,,"Augusta-Richmond County, GA-SC",170,170,0,0,0,0,
11-2006,,,"Austin-Round Rock, TX",1958,996,18,95,849,18,
11-2006,,,"Bakersfield, CA",332,272,10,25,25,3,
11-2006,,,"Baltimore-Towson, MD",520,280,14,9,217,8,
11-2006,,,"Bangor, ME",43,7,6,0,30,5,
11-2006,,,"Barnstable Town, MA",75,56,0,7,12,2,
11-2006,,,"Baton Rouge, LA",414,368,0,3,43,4,
11-2006,,,"Battle Creek, MI",12,7,0,0,5,1,
11-2006,,,"Bay City, MI",8,8,0,0,0,0,
11-2006,,,"Beaumont-Port Arthur, TX",127,43,0,0,84,8,
11-2006,,,"Bellingham, WA",21,21,0,0,0,0,
11-2006,,,"Bend, OR",170,166,4,0,0,0,
11-2006,,,"Billings, MT",39,39,0,0,0,0,
11-2006,,,"Binghamton, NY",2,2,0,0,0,0,
11-2006,,,"Birmingham-Hoover, AL",351,351,0,0,0,0,
11-2006,,,"Bismarck, ND",55,43,4,0,8,1,
11-2006,,,"Bloomington, IN",37,33,4,0,0,0,
11-2006,,,"Bloomington-Normal, IL",35,25,0,0,10,1,
11-2006,,,"Boise City-Nampa, ID",424,379,2,23,20,2,
11-2006,,,"Boston-Cambridge-Quincy, MA-NH",980,414,40,19,507,23,
11-2006,,,"Boulder, CO",51,40,0,0,11,2,
11-2006,,,"Bowling Green, KY",58,58,0,0,0,0,
11-2006,,,"Bremerton-Silverdale, WA",56,42,0,0,14,1,
11-2006,,,"Bridgeport-Stamford-Norwalk, CT",120,88,4,0,28,3,
11-2006,,,"Brownsville-Harlingen, TX",161,154,0,7,0,0,
11-2006,,,"Brunswick, GA",99,99,0,0,0,0,
11-2006,,,"Buffalo-Niagara Falls, NY",49,49,0,0,0,0,
11-2006,,,"Burlington, NC",152,92,0,0,60,5,
11-2006,,,"Burlington-South Burlington, VT",38,26,4,3,5,1,
11-2006,,,"Canton-Massillon, OH",49,44,0,0,5,1,
11-2006,,,"Cape Coral-Fort Myers, FL",654,618,0,0,36,4,
11-2006,,,"Carson City, NV",63,48,0,0,15,1,
11-2006,,,"Casper, WY",15,15,0,0,0,0,
11-2006,,,"Cedar Rapids, IA",65,52,0,13,0,0,
11-2006,,,"Champaign-Urbana, IL",50,50,0,0,0,0,
11-2006,,,"Charleston, WV",16,16,0,0,0,0,
11-2006,,,"Charleston-North Charleston, SC",479,385,6,0,88,12,
11-2006,,,"Charlotte-Gastonia-Concord, NC-SC",1454,980,0,3,471,23,
11-2006,,,"Charlottesville, VA",77,59,0,0,18,1,
11-2006,,,"Chattanooga, TN-GA",194,184,4,0,6,1,
11-2006,,,"Cheyenne, WY",32,27,0,0,5,1,
11-2006,,,"Chicago-Naperville-Joliet, IL-IN-WI",2783,1724,58,117,884,48,
11-2006,,,"Chico, CA",62,59,0,3,0,0,
11-2006,,,"Cincinnati-Middletown, OH-KY-IN",502,408,4,15,75,8,
11-2006,,,"Clarksville, TN-KY",269,167,10,50,42,6,
11-2006,,,"Cleveland, TN",45,40,2,3,0,0,
11-2006,,,"Cleveland-Elyria-Mentor, OH",301,275,2,9,15,3,
11-2006,,,"Coeur dAlene, ID",83,73,0,0,10,1,
11-2006,,,"College Station-Bryan, TX",203,52,0,0,151,17,
11-2006,,,"Colorado Springs, CO",181,177,0,4,0,0,
11-2006,,,"Columbia, MO",64,64,0,0,0,0,
11-2006,,,"Columbia, SC",507,345,6,0,156,4,
11-2006,,,"Columbus, GA-AL",114,93,0,4,17,2,
11-2006,,,"Columbus, IN",13,13,0,0,0,0,
11-2006,,,"Columbus, OH",569,286,4,67,212,32,
11-2006,,,"Corpus Christi, TX",125,97,4,3,21,2,
11-2006,,,"Corvallis, OR",15,15,0,0,0,0,
11-2006,,,"Cumberland, MD-WV",9,9,0,0,0,0,
11-2006,,,"Dallas-Fort Worth-Arlington, TX",3501,2445,54,7,995,51,
11-2006,,,"Dalton, GA",49,37,2,3,7,1,
11-2006,,,"Danville, IL",1,1,0,0,0,0,
11-2006,,,"Danville, VA",16,13,0,3,0,0,
11-2006,,,"Davenport-Moline-Rock Island, IA-IL",62,49,4,3,6,1,
11-2006,,,"Dayton, OH",175,124,4,0,47,1,
11-2006,,,"Decatur, AL",18,18,0,0,0,0,
11-2006,,,"Decatur, IL",6,6,0,0,0,0,
11-2006,,,"Deltona-Daytona Beach-Ormond Beach, FL",183,154,0,0,29,3,
11-2006,,,"Denver-Aurora, CO",781,719,0,17,45,5,
11-2006,,,"Des Moines-West Des Moines, IA",436,238,0,0,198,2,
11-2006,,,"Detroit-Warren-Livonia, MI",501,422,12,7,60,8,
11-2006,,,"Dothan, AL",16,16,0,0,0,0,
11-2006,,,"Dover, DE",89,89,0,0,0,0,
11-2006,,,"Dubuque, IA",20,20,0,0,0,0,
11-2006,,,"Duluth, MN-WI",49,37,2,0,10,2,
11-2006,,,"Durham, NC",200,200,0,0,0,0,
11-2006,,,"Eau Claire, WI",83,37,8,0,38,1,
11-2006,,,"El Centro, CA",77,72,0,0,5,1,
11-2006,,,"El Paso, TX",234,224,0,0,10,2,
11-2006,,,"Elizabethtown, KY",63,31,12,0,20,4,
11-2006,,,"Elkhart-Goshen, IN",59,59,0,0,0,0,
11-2006,,,"Elmira, NY",3,3,0,0,0,0,
11-2006,,,"Erie, PA",25,13,0,12,0,0,
11-2006,,,"Eugene-Springfield, OR",97,93,4,0,0,0,
11-2006,,,"Evansville, IN-KY",89,61,0,4,24,2,
11-2006,,,"Fairbanks, AK",6,6,0,0,0,0,
11-2006,,,"Fargo, ND-MN",74,57,0,8,9,1,
11-2006,,,"Farmington, NM",24,24,0,0,0,0,
11-2006,,,"Fayetteville, NC",176,176,0,0,0,0,
11-2006,,,"Fayetteville-Springdale-Rogers, AR-MO",329,223,44,0,62,7,
11-2006,,,"Flagstaff, AZ",27,27,0,0,0,0,
11-2006,,,"Flint, MI",14,14,0,0,0,0,
11-2006,,,"Florence, SC",44,44,0,0,0,0,
11-2006,,,"Florence-Muscle Shoals, AL",19,19,0,0,0,0,
