date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2006,,,"Miami-Fort Lauderdale-Miami Beach, FL",3136,1089,44,71,1932,78,
04-2006,,,"Michigan City-La Porte, IN",29,29,0,0,0,0,
04-2006,,,"Midland, TX",44,44,0,0,0,0,
04-2006,,,"Milwaukee-Waukesha-West Allis, WI",347,252,18,34,43,5,
04-2006,,,"Minneapolis-St. Paul-Bloomington, MN-WI",1378,1220,12,13,133,8,
04-2006,,,"Missoula, MT",44,28,2,0,14,2,
04-2006,,,"Mobile, AL",183,166,0,0,17,2,
04-2006,,,"Modesto, CA",314,264,2,0,48,6,
04-2006,,,"Monroe, LA",58,46,0,0,12,1,
04-2006,,,"Monroe, MI",31,31,0,0,0,0,
04-2006,,,"Montgomery, AL",149,149,0,0,0,0,
04-2006,,,"Morgantown, WV",3,3,0,0,0,0,
04-2006,,,"Morristown, TN",70,70,0,0,0,0,
04-2006,,,"Mount Vernon-Anacortes, WA",54,54,0,0,0,0,
04-2006,,,"Muncie, IN",12,12,0,0,0,0,
04-2006,,,"Muskegon-Norton Shores, MI",18,14,4,0,0,0,
04-2006,,,"Myrtle Beach-Conway-North Myrtle Beach, SC",745,574,0,0,171,10,
04-2006,,,"Napa, CA",7,7,0,0,0,0,
04-2006,,,"Naples-Marco Island, FL",524,345,0,80,99,4,
04-2006,,,"Nashville-Davidson--Murfreesboro, TN",1151,1111,20,0,20,2,
04-2006,,,"New Haven-Milford, CT",149,100,2,3,44,4,
04-2006,,,"New Orleans-Metairie-Kenner, LA",389,364,2,0,23,4,
04-2006,,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",4464,1485,428,518,2033,100,
04-2006,,,"Niles-Benton Harbor, MI",10,10,0,0,0,0,
04-2006,,,"Norwich-New London, CT",87,54,6,0,27,3,
04-2006,,,"Ocala, FL",680,677,0,3,0,0,
04-2006,,,"Ocean City, NJ",85,69,16,0,0,0,
04-2006,,,"Odessa, TX",18,18,0,0,0,0,
04-2006,,,"Ogden-Clearfield, UT",313,306,0,7,0,0,
04-2006,,,"Oklahoma City, OK",739,681,4,3,51,4,
04-2006,,,"Olympia, WA",168,152,16,0,0,0,
04-2006,,,"Omaha-Council Bluffs, NE-IA",390,376,14,0,0,0,
04-2006,,,"Orlando-Kissimmee, FL",3088,2406,2,4,676,30,
04-2006,,,"Oshkosh-Neenah, WI",32,32,0,0,0,0,
04-2006,,,"Owensboro, KY",32,32,0,0,0,0,
04-2006,,,"Oxnard-Thousand Oaks-Ventura, CA",466,315,14,4,133,5,
04-2006,,,"Palm Bay-Melbourne-Titusville, FL",610,439,2,3,166,6,
04-2006,,,"Panama City-Lynn Haven, FL",600,87,8,68,437,3,
04-2006,,,"Parkersburg-Marietta-Vienna, WV-OH",16,16,0,0,0,0,
04-2006,,,"Pascagoula, MS",105,103,2,0,0,0,
04-2006,,,"Pensacola-Ferry Pass-Brent, FL",158,154,4,0,0,0,
04-2006,,,"Peoria, IL",47,37,10,0,0,0,
04-2006,,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1491,1078,12,22,379,15,
04-2006,,,"Phoenix-Mesa-Scottsdale, AZ",4373,3374,10,116,873,43,
04-2006,,,"Pine Bluff, AR",15,10,0,0,5,1,
04-2006,,,"Pittsburgh, PA",397,357,6,14,20,4,
04-2006,,,"Pittsfield, MA",4,4,0,0,0,0,
04-2006,,,"Pocatello, ID",47,45,2,0,0,0,
04-2006,,,"Port St. Lucie-Fort Pierce, FL",767,631,0,6,130,10,
04-2006,,,"Portland-South Portland-Biddeford, ME",249,217,8,6,18,3,
04-2006,,,"Portland-Vancouver-Beaverton, OR-WA",1552,1005,42,17,488,27,
04-2006,,,"Poughkeepsie-Newburgh-Middletown, NY",101,75,0,0,26,3,
04-2006,,,"Prescott, AZ",274,268,0,6,0,0,
04-2006,,,"Providence-New Bedford-Fall River, RI-MA",286,203,18,15,50,6,
04-2006,,,"Provo-Orem, UT",465,416,4,21,24,3,
04-2006,,,"Pueblo, CO",116,116,0,0,0,0,
04-2006,,,"Punta Gorda, FL",307,219,12,20,56,4,
04-2006,,,"Racine, WI",77,73,4,0,0,0,
04-2006,,,"Raleigh-Cary, NC",1655,1230,4,3,418,14,
04-2006,,,"Rapid City, SD",68,66,2,0,0,0,
04-2006,,,"Reading, PA",67,67,0,0,0,0,
04-2006,,,"Redding, CA",51,43,0,8,0,0,
04-2006,,,"Reno-Sparks, NV",358,327,2,18,11,2,
04-2006,,,"Richmond, VA",910,884,0,8,18,1,
04-2006,,,"Riverside-San Bernardino-Ontario, CA",4310,3915,80,11,304,25,
04-2006,,,"Roanoke, VA",110,105,0,0,5,1,
04-2006,,,"Rochester, MN",90,77,0,0,13,1,
04-2006,,,"Rochester, NY",111,107,4,0,0,0,
04-2006,,,"Rockford, IL",199,178,8,7,6,1,
04-2006,,,"Rocky Mount, NC",55,47,4,4,0,0,
04-2006,,,"Rome, GA",39,35,4,0,0,0,
04-2006,,,"Sacramento--Arden-Arcade--Roseville, CA",901,748,16,21,116,10,
04-2006,,,"Saginaw-Saginaw Township North, MI",19,19,0,0,0,0,
04-2006,,,"Salem, OR",140,114,4,3,19,2,
04-2006,,,"Salinas, CA",61,61,0,0,0,0,
04-2006,,,"Salisbury, MD",65,53,0,0,12,1,
04-2006,,,"Salt Lake City, UT",602,560,8,26,8,1,
04-2006,,,"San Angelo, TX",28,28,0,0,0,0,
04-2006,,,"San Antonio, TX",1461,1063,0,8,390,19,
04-2006,,,"San Diego-Carlsbad-San Marcos, CA",462,356,8,12,86,8,
04-2006,,,"San Francisco-Oakland-Fremont, CA",809,533,2,3,271,16,
04-2006,,,"San Jose-Sunnyvale-Santa Clara, CA",502,130,0,0,372,13,
04-2006,,,"San Luis Obispo-Paso Robles, CA",129,101,2,6,20,3,
04-2006,,,"Sandusky, OH",6,0,0,0,6,1,
04-2006,,,"Santa Barbara-Santa Maria, CA",91,83,2,6,0,0,
04-2006,,,"Santa Cruz-Watsonville, CA",36,34,2,0,0,0,
04-2006,,,"Santa Fe, NM",42,42,0,0,0,0,
04-2006,,,"Santa Rosa-Petaluma, CA",153,93,0,0,60,1,
04-2006,,,"Sarasota-Bradenton-Venice, FL",582,395,12,8,167,11,
04-2006,,,"Savannah, GA",266,247,2,12,5,1,
04-2006,,,"Scranton--Wilkes-Barre, PA",42,42,0,0,0,0,
04-2006,,,"Seattle-Tacoma-Bellevue, WA",2564,1326,34,55,1149,23,
04-2006,,,"Sebastian-Vero Beach, FL",321,291,0,0,30,6,
04-2006,,,"Sheboygan, WI",14,12,2,0,0,0,
04-2006,,,"Sherman-Denison, TX",2,2,0,0,0,0,
04-2006,,,"Shreveport-Bossier City, LA",206,155,10,0,41,2,
04-2006,,,"Sioux City, IA-NE-SD",17,15,2,0,0,0,
04-2006,,,"Sioux Falls, SD",182,172,2,8,0,0,
04-2006,,,"South Bend-Mishawaka, IN-MI",56,40,0,0,16,1,
04-2006,,,"Spartanburg, SC",195,195,0,0,0,0,
04-2006,,,"Spokane, WA",221,221,0,0,0,0,
04-2006,,,"Springfield, IL",40,25,10,0,5,1,
04-2006,,,"Springfield, MA",57,51,6,0,0,0,
04-2006,,,"Springfield, MO",275,213,28,0,34,2,
04-2006,,,"Springfield, OH",13,13,0,0,0,0,
04-2006,,,"St. Cloud, MN",113,108,0,0,5,1,
04-2006,,,"St. George, UT",250,200,2,0,48,2,
04-2006,,,"St. Joseph, MO-KS",26,14,12,0,0,0,
04-2006,,,"St. Louis, MO-IL",1114,1005,26,29,54,6,
04-2006,,,"State College, PA",61,35,2,0,24,1,
04-2006,,,"Stockton, CA",311,309,2,0,0,0,
04-2006,,,"Sumter, SC",49,45,4,0,0,0,
04-2006,,,"Syracuse, NY",97,89,0,0,8,1,
04-2006,,,"Tallahassee, FL",358,243,6,20,89,4,
04-2006,,,"Tampa-St. Petersburg-Clearwater, FL",2106,1851,8,22,225,8,
04-2006,,,"Terre Haute, IN",34,24,2,0,8,1,
04-2006,,,"Texarkana, TX-Texarkana, AR",28,22,6,0,0,0,
04-2006,,,"Toledo, OH",143,132,2,4,5,1,
04-2006,,,"Topeka, KS",91,75,12,4,0,0,
04-2006,,,"Trenton-Ewing, NJ",71,69,2,0,0,0,
04-2006,,,"Tucson, AZ",771,742,10,4,15,2,
04-2006,,,"Tulsa, OK",485,485,0,0,0,0,
04-2006,,,"Tuscaloosa, AL",89,89,0,0,0,0,
04-2006,,,"Tyler, TX",47,36,0,3,8,1,
04-2006,,,"Utica-Rome, NY",2,2,0,0,0,0,
04-2006,,,"Valdosta, GA",83,71,4,3,5,1,
04-2006,,,"Vallejo-Fairfield, CA",101,97,0,4,0,0,
04-2006,,,"Victoria, TX",10,10,0,0,0,0,
04-2006,,,"Vineland-Millville-Bridgeton, NJ",54,50,0,4,0,0,
04-2006,,,"Virginia Beach-Norfolk-Newport News, VA-NC",628,510,22,15,81,7,
04-2006,,,"Visalia-Porterville, CA",208,176,8,24,0,0,
04-2006,,,"Waco, TX",47,45,2,0,0,0,
04-2006,,,"Warner Robins, GA",138,138,0,0,0,0,
04-2006,,,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2735,1776,4,0,955,12,
04-2006,,,"Waterloo-Cedar Falls, IA",38,30,0,0,8,1,
04-2006,,,"Wausau, WI",58,54,0,4,0,0,
04-2006,,,"Weirton-Steubenville, WV-OH",1,1,0,0,0,0,
04-2006,,,"Wenatchee, WA",49,49,0,0,0,0,
04-2006,,,"Wheeling, WV-OH",0,0,0,0,0,0,
04-2006,,,"Wichita Falls, TX",20,20,0,0,0,0,
04-2006,,,"Wichita, KS",178,176,2,0,0,0,
04-2006,,,"Williamsport, PA",3,3,0,0,0,0,
04-2006,,,"Wilmington, NC",530,498,2,12,18,2,
04-2006,,,"Winchester, VA-WV",122,122,0,0,0,0,
04-2006,,,"Winston-Salem, NC",257,257,0,0,0,0,
04-2006,,,"Worcester, MA",161,153,2,6,0,0,
04-2006,,,"Yakima, WA",35,35,0,0,0,0,
04-2006,,,"York-Hanover, PA",255,223,0,3,29,3,
04-2006,,,"Youngstown-Warren-Boardman, OH-PA",76,67,6,3,0,0,
04-2006,,,"Yuba City, CA",73,73,0,0,0,0,
04-2006,,,"Yuma, AZ",117,112,0,0,5,1,
