date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
03-2008,,,"Abilene, TX",29,29,0,0,0,0,91
03-2008,,,"Akron, OH",62,59,0,3,0,0,69
03-2008,,,"Albany, GA",30,23,2,0,5,1,84
03-2008,,,"Albany-Schenectady-Troy, NY",47,43,4,0,0,0,59
03-2008,,,"Albuquerque, NM",278,244,0,4,30,2,100
03-2008,,,"Alexandria, LA",36,36,0,0,0,0,97
03-2008,,,"Allentown-Bethlehem-Easton, PA-NJ",173,154,0,3,16,3,100
03-2008,,,"Altoona, PA",0,0,0,0,0,0,7
03-2008,,,"Amarillo, TX",44,27,0,0,17,2,79
03-2008,,,"Ames, IA",9,9,0,0,0,0,92
03-2008,,,"Anchorage, AK",26,12,2,4,8,1,100
03-2008,,,"Anderson, IN",9,9,0,0,0,0,73
03-2008,,,"Anderson, SC",74,74,0,0,0,0,90
03-2008,,,"Ann Arbor, MI",12,12,0,0,0,0,72
03-2008,,,"Anniston-Oxford, AL",13,13,0,0,0,0,78
03-2008,,,"Appleton, WI",38,22,0,0,16,1,79
03-2008,,,"Asheville, NC",147,132,0,3,12,2,88
03-2008,,,"Athens-Clarke County, GA",67,67,0,0,0,0,73
03-2008,,,"Atlanta-Sandy Springs-Marietta, GA",1824,1555,6,13,250,13,100
03-2008,,,"Atlantic City-Hammonton, NJ",68,52,2,3,11,1,100
03-2008,,,"Auburn-Opelika, AL",92,77,0,0,15,1,100
03-2008,,,"Augusta-Richmond County, GA-SC",105,105,0,0,0,0,80
03-2008,,,"Austin-Round Rock, TX",1502,864,20,11,607,20,100
03-2008,,,"Bakersfield, CA",176,145,2,29,0,0,90
03-2008,,,"Baltimore-Towson, MD",316,272,0,0,44,3,100
03-2008,,,"Bangor, ME",13,13,0,0,0,0,49
03-2008,,,"Barnstable Town, MA",22,22,0,0,0,0,88
03-2008,,,"Baton Rouge, LA",387,217,0,0,170,12,94
03-2008,,,"Battle Creek, MI",3,3,0,0,0,0,55
03-2008,,,"Bay City, MI",1,1,0,0,0,0,21
03-2008,,,"Beaumont-Port Arthur, TX",198,34,4,0,160,1,76
03-2008,,,"Bellingham, WA",44,29,0,0,15,1,69
03-2008,,,"Bend, OR",72,62,0,10,0,0,100
03-2008,,,"Billings, MT",30,30,0,0,0,0,90
03-2008,,,"Binghamton, NY",5,5,0,0,0,0,18
03-2008,,,"Birmingham-Hoover, AL",355,251,0,0,104,7,100
03-2008,,,"Bismarck, ND",96,57,0,4,35,2,98
03-2008,,,"Bloomington, IN",40,30,10,0,0,0,86
03-2008,,,"Bloomington-Normal, IL",24,19,0,0,5,1,84
03-2008,,,"Boise City-Nampa, ID",381,327,2,52,0,0,100
03-2008,,,"Boston-Cambridge-Quincy, MA-NH",843,255,22,26,540,26,100
03-2008,,,"Boulder, CO",25,15,0,0,10,2,78
03-2008,,,"Bowling Green, KY",47,43,0,4,0,0,99
