date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
08-2004,,,"Abilene, TX",10,10,0,0,0,0,
08-2004,,,"Akron, OH",274,241,0,10,23,1,
08-2004,,,"Albany, GA",65,55,10,0,0,0,
08-2004,,,"Albany-Schenectady-Troy, NY",178,147,8,0,23,2,
08-2004,,,"Albuquerque, NM",546,546,0,0,0,0,
08-2004,,,"Alexandria, LA",137,135,2,0,0,0,
08-2004,,,"Allentown-Bethlehem-Easton, PA-NJ",376,350,4,6,16,1,
08-2004,,,"Altoona, PA",22,3,8,0,11,2,
08-2004,,,"Amarillo, TX",53,53,0,0,0,0,
08-2004,,,"Ames, IA",124,26,4,0,94,3,
08-2004,,,"Anchorage, AK",138,113,10,0,15,3,
08-2004,,,"Anderson, IN",36,31,0,0,5,1,
08-2004,,,"Anderson, SC",128,126,2,0,0,0,
08-2004,,,"Ann Arbor, MI",262,168,0,3,91,10,
08-2004,,,"Anniston-Oxford, AL",17,17,0,0,0,0,
08-2004,,,"Appleton, WI",184,176,8,0,0,0,
08-2004,,,"Asheville, NC",308,274,4,24,6,1,
08-2004,,,"Athens-Clarke County, GA",105,105,0,0,0,0,
08-2004,,,"Atlanta-Sandy Springs-Marietta, GA",6423,5495,18,36,874,27,
08-2004,,,"Atlantic City, NJ",202,200,2,0,0,0,
08-2004,,,"Auburn-Opelika, AL",55,55,0,0,0,0,
08-2004,,,"Augusta-Richmond County, GA-SC",301,301,0,0,0,0,
08-2004,,,"Austin-Round Rock, TX",1889,1238,22,4,625,36,
08-2004,,,"Bakersfield, CA",576,561,6,0,9,1,
08-2004,,,"Baltimore-Towson, MD",1068,572,0,8,488,14,
08-2004,,,"Bangor, ME",36,32,0,4,0,0,
08-2004,,,"Barnstable Town, MA",94,80,0,14,0,0,
08-2004,,,"Baton Rouge, LA",470,362,2,3,103,3,
08-2004,,,"Battle Creek, MI",30,30,0,0,0,0,
08-2004,,,"Bay City, MI",5,5,0,0,0,0,
08-2004,,,"Beaumont-Port Arthur, TX",75,75,0,0,0,0,
08-2004,,,"Bellingham, WA",219,147,6,3,63,3,
08-2004,,,"Bend, OR",346,312,12,22,0,0,
08-2004,,,"Billings, MT",151,59,0,8,84,4,
08-2004,,,"Binghamton, NY",11,11,0,0,0,0,
08-2004,,,"Birmingham-Hoover, AL",594,594,0,0,0,0,
08-2004,,,"Bismarck, ND",78,74,0,4,0,0,
08-2004,,,"Blacksburg-Christiansburg-Radford, VA",82,80,2,0,0,0,
08-2004,,,"Bloomington, IN",107,64,14,3,26,2,
08-2004,,,"Bloomington-Normal, IL",70,38,0,8,24,3,
08-2004,,,"Boise City-Nampa, ID",832,697,18,108,9,1,
08-2004,,,"Boston-Cambridge-Quincy, MA-NH",1265,740,88,41,396,34,
08-2004,,,"Boulder, CO",127,125,2,0,0,0,
08-2004,,,"Bowling Green, KY",319,81,2,12,224,10,
08-2004,,,"Bremerton-Silverdale, WA",129,127,2,0,0,0,
08-2004,,,"Bridgeport-Stamford-Norwalk, CT",263,183,2,6,72,3,
08-2004,,,"Brownsville-Harlingen, TX",280,262,4,0,14,2,
08-2004,,,"Brunswick, GA",216,110,0,0,106,3,
08-2004,,,"Buffalo-Niagara Falls, NY",165,159,6,0,0,0,
08-2004,,,"Burlington, NC",82,82,0,0,0,0,
08-2004,,,"Burlington-South Burlington, VT",79,53,10,6,10,2,
08-2004,,,"Canton-Massillon, OH",119,110,0,4,5,1,
08-2004,,,"Cape Coral-Fort Myers, FL",1470,1108,18,4,340,18,
08-2004,,,"Carson City, NV",15,15,0,0,0,0,
08-2004,,,"Casper, WY",23,23,0,0,0,0,
08-2004,,,"Cedar Rapids, IA",141,87,12,18,24,2,
08-2004,,,"Champaign-Urbana, IL",94,74,0,0,20,1,
08-2004,,,"Charleston, WV",28,28,0,0,0,0,
08-2004,,,"Charleston-North Charleston, SC",704,634,0,6,64,4,
08-2004,,,"Charlotte-Gastonia-Concord, NC-SC",1717,1586,10,18,103,10,
08-2004,,,"Charlottesville, VA",213,125,8,4,76,4,
08-2004,,,"Chattanooga, TN-GA",246,223,4,6,13,2,
