date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2005,,,"Abilene, TX",22,22,0,0,0,0,
04-2005,,,"Akron, OH",189,162,2,8,17,1,
04-2005,,,"Albany, GA",58,53,2,3,0,0,
04-2005,,,"Albany-Schenectady-Troy, NY",264,145,0,0,119,13,
04-2005,,,"Albuquerque, NM",683,652,0,4,27,2,
04-2005,,,"Alexandria, LA",67,67,0,0,0,0,
04-2005,,,"Allentown-Bethlehem-Easton, PA-NJ",433,419,0,0,14,2,
04-2005,,,"Altoona, PA",0,0,0,0,0,0,
04-2005,,,"Amarillo, TX",59,59,0,0,0,0,
04-2005,,,"Ames, IA",204,47,0,0,157,5,
04-2005,,,"Anchorage, AK",342,111,32,15,184,9,
04-2005,,,"Anderson, IN",38,38,0,0,0,0,
04-2005,,,"Anderson, SC",170,115,0,0,55,5,
04-2005,,,"Ann Arbor, MI",88,80,2,0,6,1,
04-2005,,,"Anniston-Oxford, AL",16,16,0,0,0,0,
04-2005,,,"Appleton, WI",200,113,0,0,87,5,
04-2005,,,"Asheville, NC",280,274,6,0,0,0,
04-2005,,,"Athens-Clarke County, GA",198,93,10,0,95,1,
04-2005,,,"Atlanta-Sandy Springs-Marietta, GA",5549,4834,14,4,697,22,
04-2005,,,"Atlantic City, NJ",184,157,4,3,20,3,
04-2005,,,"Auburn-Opelika, AL",135,117,4,0,14,1,
04-2005,,,"Augusta-Richmond County, GA-SC",309,309,0,0,0,0,
04-2005,,,"Austin-Round Rock, TX",2330,1474,16,4,836,8,
04-2005,,,"Bakersfield, CA",613,572,6,10,25,4,
04-2005,,,"Baltimore-Towson, MD",858,732,8,20,98,6,
04-2005,,,"Bangor, ME",33,33,0,0,0,0,
04-2005,,,"Barnstable Town, MA",89,76,0,0,13,1,
04-2005,,,"Baton Rouge, LA",390,368,0,7,15,2,
04-2005,,,"Battle Creek, MI",5,5,0,0,0,0,
04-2005,,,"Bay City, MI",6,6,0,0,0,0,
04-2005,,,"Beaumont-Port Arthur, TX",145,41,0,0,104,1,
04-2005,,,"Bellingham, WA",196,115,2,8,71,4,
04-2005,,,"Bend, OR",403,379,8,16,0,0,
04-2005,,,"Billings, MT",62,55,0,0,7,1,
04-2005,,,"Binghamton, NY",2,2,0,0,0,0,
04-2005,,,"Birmingham-Hoover, AL",740,665,2,56,17,3,
04-2005,,,"Bismarck, ND",101,90,0,11,0,0,
04-2005,,,"Bloomington, IN",91,52,16,3,20,1,
04-2005,,,"Bloomington-Normal, IL",87,75,0,0,12,1,
04-2005,,,"Boise City-Nampa, ID",912,849,12,51,0,0,
04-2005,,,"Boston-Cambridge-Quincy, MA-NH",1235,636,76,27,496,32,
04-2005,,,"Boulder, CO",82,73,0,0,9,1,
04-2005,,,"Bowling Green, KY",81,75,6,0,0,0,
04-2005,,,"Bremerton-Silverdale, WA",99,99,0,0,0,0,
04-2005,,,"Bridgeport-Stamford-Norwalk, CT",178,119,2,3,54,5,
04-2005,,,"Brownsville-Harlingen, TX",279,266,6,7,0,0,
04-2005,,,"Brunswick, GA",141,61,0,0,80,3,
04-2005,,,"Buffalo-Niagara Falls, NY",134,132,2,0,0,0,
04-2005,,,"Burlington, NC",97,97,0,0,0,0,
04-2005,,,"Burlington-South Burlington, VT",76,57,8,4,7,1,
04-2005,,,"Canton-Massillon, OH",100,95,0,0,5,1,
04-2005,,,"Cape Coral-Fort Myers, FL",2288,1892,26,8,362,24,
04-2005,,,"Carson City, NV",8,8,0,0,0,0,
04-2005,,,"Casper, WY",37,37,0,0,0,0,
04-2005,,,"Cedar Rapids, IA",148,111,6,31,0,0,
04-2005,,,"Champaign-Urbana, IL",142,90,4,0,48,3,
04-2005,,,"Charleston, WV",38,38,0,0,0,0,
04-2005,,,"Charleston-North Charleston, SC",715,669,2,3,41,3,
04-2005,,,"Charlotte-Gastonia-Concord, NC-SC",1931,1596,2,20,313,9,
04-2005,,,"Charlottesville, VA",156,156,0,0,0,0,
04-2005,,,"Chattanooga, TN-GA",244,211,2,18,13,2,
04-2005,,,"Cheyenne, WY",78,67,0,4,7,1,
04-2005,,,"Chicago-Naperville-Joliet, IL-IN-WI",4585,3177,70,258,1080,65,
04-2005,,,"Chico, CA",124,124,0,0,0,0,
04-2005,,,"Cincinnati-Middletown, OH-KY-IN",1204,993,6,20,185,16,
04-2005,,,"Clarksville, TN-KY",313,223,10,64,16,2,
04-2005,,,"Cleveland, TN",38,38,0,0,0,0,
04-2005,,,"Cleveland-Elyria-Mentor, OH",630,576,10,22,22,4,
04-2005,,,"Coeur d""Alene, ID",290,244,6,4,36,6,
04-2005,,,"College Station-Bryan, TX",104,84,14,0,6,1,
04-2005,,,"Colorado Springs, CO",793,744,10,11,28,3,
04-2005,,,"Columbia, MO",181,119,50,12,0,0,
04-2005,,,"Columbia, SC",629,560,2,0,67,4,
04-2005,,,"Columbus, GA-AL",271,127,0,16,128,17,
04-2005,,,"Columbus, IN",25,25,0,0,0,0,
04-2005,,,"Columbus, OH",1265,947,24,39,255,28,
04-2005,,,"Corpus Christi, TX",137,135,2,0,0,0,
04-2005,,,"Corvallis, OR",16,16,0,0,0,0,
04-2005,,,"Cumberland, MD-WV",21,21,0,0,0,0,
04-2005,,,"Dallas-Fort Worth-Arlington, TX",5548,4341,32,8,1167,43,
04-2005,,,"Dalton, GA",85,73,2,3,7,1,
04-2005,,,"Danville, IL",1,1,0,0,0,0,
04-2005,,,"Danville, VA",22,22,0,0,0,0,
04-2005,,,"Davenport-Moline-Rock Island, IA-IL",97,81,4,0,12,1,
04-2005,,,"Dayton, OH",205,203,2,0,0,0,
04-2005,,,"Decatur, AL",27,27,0,0,0,0,
04-2005,,,"Decatur, IL",11,11,0,0,0,0,
04-2005,,,"Deltona-Daytona Beach-Ormond Beach, FL",834,517,4,0,313,34,
04-2005,,,"Denver-Aurora, CO",1535,1389,14,3,129,12,
04-2005,,,"Des Moines, IA",650,447,0,0,203,5,
04-2005,,,"Detroit-Warren-Livonia, MI",1770,1446,12,29,283,21,
04-2005,,,"Dothan, AL",37,37,0,0,0,0,
04-2005,,,"Dover, DE",282,201,0,0,81,1,
04-2005,,,"Dubuque, IA",40,31,6,3,0,0,
04-2005,,,"Duluth, MN-WI",91,69,2,3,17,1,
