date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
09-2009,,,"Abilene, TX",20,20,0,0,0,0,96
09-2009,,,"Akron, OH",44,39,0,0,5,1,71
09-2009,,,"Albany, GA",21,16,2,3,0,0,92
09-2009,,,"Albany-Schenectady-Troy, NY",124,67,0,8,49,5,69
09-2009,,,"Albuquerque, NM",126,114,0,0,12,1,100
09-2009,,,"Alexandria, LA",20,20,0,0,0,0,98
09-2009,,,"Allentown-Bethlehem-Easton, PA-NJ",142,123,0,0,19,2,100
09-2009,,,"Altoona, PA",6,0,2,4,0,0,5
09-2009,,,"Amarillo, TX",55,51,0,4,0,0,94
09-2009,,,"Ames, IA",8,8,0,0,0,0,93
09-2009,,,"Anchorage, AK",63,34,12,12,5,1,100
09-2009,,,"Anderson, IN",6,6,0,0,0,0,75
09-2009,,,"Anderson, SC",19,19,0,0,0,0,90
09-2009,,,"Ann Arbor, MI",25,17,0,3,5,1,72
09-2009,,,"Anniston-Oxford, AL",5,5,0,0,0,0,77
09-2009,,,"Appleton, WI",44,38,6,0,0,0,78
09-2009,,,"Asheville, NC",97,93,4,0,0,0,89
09-2009,,,"Athens-Clarke County, GA",27,22,0,0,5,1,67
09-2009,,,"Atlanta-Sandy Springs-Marietta, GA",534,514,0,8,12,2,100
09-2009,,,"Atlantic City-Hammonton, NJ",65,62,0,3,0,0,100
09-2009,,,"Auburn-Opelika, AL",47,47,0,0,0,0,100
09-2009,,,"Augusta-Richmond County, GA-SC",160,160,0,0,0,0,71
09-2009,,,"Austin-Round Rock, TX",591,549,10,0,32,2,100
09-2009,,,"Bakersfield, CA",145,131,6,3,5,1,94
09-2009,,,"Baltimore-Towson, MD",392,334,0,4,54,3,100
09-2009,,,"Bangor, ME",12,12,0,0,0,0,62
09-2009,,,"Barnstable Town, MA",18,18,0,0,0,0,81
09-2009,,,"Baton Rouge, LA",195,195,0,0,0,0,92
09-2009,,,"Battle Creek, MI",0,0,0,0,0,0,31
09-2009,,,"Bay City, MI",4,4,0,0,0,0,18
09-2009,,,"Beaumont-Port Arthur, TX",99,99,0,0,0,0,63
09-2009,,,"Bellingham, WA",31,26,0,0,5,1,71
09-2009,,,"Bend, OR",39,39,0,0,0,0,100
09-2009,,,"Billings, MT",31,31,0,0,0,0,92
09-2009,,,"Binghamton, NY",1,1,0,0,0,0,15
09-2009,,,"Birmingham-Hoover, AL",163,153,0,0,10,1,100
09-2009,,,"Bismarck, ND",48,48,0,0,0,0,97
09-2009,,,"Bloomington, IN",15,13,2,0,0,0,91
09-2009,,,"Bloomington-Normal, IL",32,28,4,0,0,0,89
09-2009,,,"Boise City-Nampa, ID",216,213,0,3,0,0,100
09-2009,,,"Boston-Cambridge-Quincy, MA-NH",421,299,12,18,92,12,100
09-2009,,,"Boulder, CO",14,10,0,4,0,0,77
09-2009,,,"Bowling Green, KY",58,32,0,10,16,2,99
09-2009,,,"Bradenton-Sarasota-Venice, FL",144,134,2,8,0,0,100
09-2009,,,"Bremerton-Silverdale, WA",39,39,0,0,0,0,81
09-2009,,,"Bridgeport-Stamford-Norwalk, CT",44,38,6,0,0,0,96
09-2009,,,"Brownsville-Harlingen, TX",94,74,0,0,20,3,79
09-2009,,,"Brunswick, GA",26,26,0,0,0,0,80
09-2009,,,"Buffalo-Niagara Falls, NY",60,60,0,0,0,0,64
09-2009,,,"Burlington, NC",20,20,0,0,0,0,95
09-2009,,,"Burlington-South Burlington, VT",58,24,2,0,32,1,86
09-2009,,,"Canton-Massillon, OH",20,20,0,0,0,0,84
09-2009,,,"Cape Coral-Fort Myers, FL",87,87,0,0,0,0,100
09-2009,,,"Cape Girardeau-Jackson, MO-IL",6,6,0,0,0,0,0
09-2009,,,"Carson City, NV",0,0,0,0,0,0,100
09-2009,,,"Casper, WY",16,16,0,0,0,0,85
09-2009,,,"Cedar Rapids, IA",80,47,12,21,0,0,93
09-2009,,,"Champaign-Urbana, IL",20,20,0,0,0,0,76
09-2009,,,"Charleston, WV",17,13,0,4,0,0,64
09-2009,,,"Charleston-North Charleston-Summerville, SC",287,253,0,0,34,3,100
09-2009,,,"Charlotte-Gastonia-Concord, NC-SC",598,413,0,0,185,6,100
09-2009,,,"Charlottesville, VA",51,44,2,0,5,1,70
09-2009,,,"Chattanooga, TN-GA",78,76,2,0,0,0,72
09-2009,,,"Cheyenne, WY",15,11,0,4,0,0,100
09-2009,,,"Chicago-Naperville-Joliet, IL-IN-WI",941,462,4,6,469,12,100
09-2009,,,"Chico, CA",20,20,0,0,0,0,92
09-2009,,,"Cincinnati-Middletown, OH-KY-IN",287,263,2,4,18,3,100
09-2009,,,"Clarksville, TN-KY",114,102,0,4,8,1,15
09-2009,,,"Cleveland, TN",22,10,0,12,0,0,86
09-2009,,,"Cleveland-Elyria-Mentor, OH",193,178,2,3,10,2,100
09-2009,,,"Coeur dAlene, ID",72,72,0,0,0,0,97
09-2009,,,"College Station-Bryan, TX",54,54,0,0,0,0,99
09-2009,,,"Colorado Springs, CO",128,128,0,0,0,0,100
09-2009,,,"Columbia, MO",54,49,0,0,5,1,100
09-2009,,,"Columbia, SC",271,245,0,0,26,2,100
09-2009,,,"Columbus, GA-AL",64,59,0,0,5,1,56
09-2009,,,"Columbus, IN",7,7,0,0,0,0,98
09-2009,,,"Columbus, OH",448,203,0,4,241,25,100
09-2009,,,"Corpus Christi, TX",75,69,0,0,6,1,84
09-2009,,,"Corvallis, OR",4,4,0,0,0,0,56
09-2009,,,"Cumberland, MD-WV",8,8,0,0,0,0,15
09-2009,,,"Dallas-Fort Worth-Arlington, TX",1769,1353,18,12,386,22,100
09-2009,,,"Dalton, GA",17,12,0,0,5,1,100
09-2009,,,"Danville, IL",0,0,0,0,0,0,0
09-2009,,,"Danville, VA",6,6,0,0,0,0,66
09-2009,,,"Davenport-Moline-Rock Island, IA-IL",28,24,4,0,0,0,33
09-2009,,,"Dayton, OH",55,55,0,0,0,0,90
09-2009,,,"Decatur, AL",7,7,0,0,0,0,69
09-2009,,,"Decatur, IL",3,3,0,0,0,0,73
09-2009,,,"Deltona-Daytona Beach-Ormond Beach, FL",59,51,2,0,6,1,100
09-2009,,,"Denver-Aurora-Broomfield, CO",338,321,2,0,15,1,100
09-2009,,,"Des Moines-West Des Moines, IA",378,225,4,13,136,2,100
09-2009,,,"Detroit-Warren-Livonia, MI",173,140,0,0,33,2,100
09-2009,,,"Dothan, AL",17,17,0,0,0,0,87
09-2009,,,"Dover, DE",96,85,0,4,7,1,100
09-2009,,,"Dubuque, IA",140,47,0,0,93,2,84
09-2009,,,"Duluth, MN-WI",38,33,0,0,5,1,67
09-2009,,,"Durham-Chapel Hill, NC",109,109,0,0,0,0,100
09-2009,,,"Eau Claire, WI",74,48,26,0,0,0,92
09-2009,,,"El Centro, CA",0,0,0,0,0,0,35
09-2009,,,"El Paso, TX",708,276,0,0,432,67,97
09-2009,,,"Elizabethtown, KY",21,15,2,4,0,0,66
09-2009,,,"Elkhart-Goshen, IN",17,17,0,0,0,0,99
09-2009,,,"Elmira, NY",0,0,0,0,0,0,22
09-2009,,,"Erie, PA",78,49,0,3,26,2,76
09-2009,,,"Eugene-Springfield, OR",40,40,0,0,0,0,100
09-2009,,,"Evansville, IN-KY",53,53,0,0,0,0,81
09-2009,,,"Fairbanks, AK",4,4,0,0,0,0,100
09-2009,,,"Fargo, ND-MN",228,107,0,0,121,3,86
09-2009,,,"Farmington, NM",22,22,0,0,0,0,100
09-2009,,,"Fayetteville, NC",147,99,0,0,48,4,97
09-2009,,,"Fayetteville-Springdale-Rogers, AR-MO",119,117,2,0,0,0,97
09-2009,,,"Flagstaff, AZ",13,13,0,0,0,0,90
09-2009,,,"Flint, MI",32,0,0,0,32,1,71
09-2009,,,"Florence, SC",34,29,0,0,5,1,98
09-2009,,,"Florence-Muscle Shoals, AL",12,12,0,0,0,0,96
09-2009,,,"Fond du Lac, WI",6,6,0,0,0,0,72
09-2009,,,"Fort Collins-Loveland, CO",48,45,0,3,0,0,100
09-2009,,,"Fort Smith, AR-OK",83,53,14,0,16,2,93
09-2009,,,"Fort Walton Beach-Crestview-Destin, FL",29,29,0,0,0,0,62
09-2009,,,"Fort Wayne, IN",150,93,0,0,57,6,100
09-2009,,,"Fresno, CA",128,126,2,0,0,0,86
09-2009,,,"Gadsden, AL",3,3,0,0,0,0,56
09-2009,,,"Gainesville, FL",57,46,0,0,11,1,96
09-2009,,,"Gainesville, GA",30,30,0,0,0,0,47
09-2009,,,"Glens Falls, NY",27,27,0,0,0,0,78
09-2009,,,"Goldsboro, NC",15,15,0,0,0,0,68
09-2009,,,"Grand Forks, ND-MN",51,21,2,0,28,1,345
09-2009,,,"Grand Junction, CO",32,30,2,0,0,0,100
09-2009,,,"Grand Rapids-Wyoming, MI",82,82,0,0,0,0,100
09-2009,,,"Great Falls, MT",36,8,8,0,20,2,56
09-2009,,,"Greeley, CO",55,55,0,0,0,0,100
09-2009,,,"Green Bay, WI",49,44,0,0,5,1,67
09-2009,,,"Greensboro-High Point, NC",162,138,0,24,0,0,100
09-2009,,,"Greenville, NC",24,18,6,0,0,0,98
09-2009,,,"Greenville, SC",105,105,0,0,0,0,100
