date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2011,999,10180,"Abilene, TX",13,13,0,0,0,0,99
10-2011,184,10420,"Akron, OH",29,29,0,0,0,0,72
10-2011,999,10500,"Albany, GA",18,16,2,0,0,0,94
10-2011,104,10580,"Albany-Schenectady-Troy, NY",46,41,0,0,5,1,58
10-2011,999,10740,"Albuquerque, NM",119,94,4,3,18,1,100
10-2011,999,10780,"Alexandria, LA",34,23,2,0,9,1,98
10-2011,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",79,69,2,3,5,1,100
10-2011,999,11020,"Altoona, PA",1,1,0,0,0,0,8
10-2011,999,11100,"Amarillo, TX",49,41,0,0,8,1,92
10-2011,112,11180,"Ames, IA",4,4,0,0,0,0,93
10-2011,999,11260,"Anchorage, AK",23,21,2,0,0,0,100
10-2011,294,11300,"Anderson, IN",3,3,0,0,0,0,79
10-2011,273,11340,"Anderson, SC",37,37,0,0,0,0,85
10-2011,220,11460,"Ann Arbor, MI",28,22,0,0,6,1,88
10-2011,999,11500,"Anniston-Oxford, AL",7,7,0,0,0,0,78
10-2011,118,11540,"Appleton, WI",100,36,0,0,64,4,81
10-2011,120,11700,"Asheville, NC",66,66,0,0,0,0,96
10-2011,999,12020,"Athens-Clarke County, GA",21,15,0,0,6,1,73
10-2011,122,12060,"Atlanta-Sandy Springs-Marietta, GA",733,456,14,3,260,11,100
10-2011,999,12100,"Atlantic City-Hammonton, NJ",39,34,0,0,5,1,100
10-2011,194,12220,"Auburn-Opelika, AL",32,32,0,0,0,0,100
10-2011,999,12260,"Augusta-Richmond County, GA-SC",177,137,0,0,40,5,88
10-2011,126,12420,"Austin-Round Rock-San Marcos, TX",618,415,18,16,169,3,100
10-2011,999,12540,"Bakersfield-Delano, CA",110,81,6,0,23,2,98
10-2011,548,12580,"Baltimore-Towson, MD",317,260,0,0,57,2,100
10-2011,999,12620,"Bangor, ME",8,8,0,0,0,0,47
10-2011,999,12700,"Barnstable Town, MA",43,43,0,0,0,0,82
10-2011,132,12940,"Baton Rouge, LA",194,187,2,0,5,1,94
10-2011,999,12980,"Battle Creek, MI",1,1,0,0,0,0,27
10-2011,474,13020,"Bay City, MI",2,2,0,0,0,0,22
10-2011,999,13140,"Beaumont-Port Arthur, TX",60,60,0,0,0,0,71
10-2011,999,13380,"Bellingham, WA",16,16,0,0,0,0,60
10-2011,140,13460,"Bend, OR",31,31,0,0,0,0,100
10-2011,999,13740,"Billings, MT",19,19,0,0,0,0,95
10-2011,999,13780,"Binghamton, NY",1,1,0,0,0,0,19
10-2011,142,13820,"Birmingham-Hoover, AL",185,131,0,0,54,1,100
10-2011,999,13900,"Bismarck, ND",115,45,0,0,70,3,98
10-2011,999,14020,"Bloomington, IN",19,15,0,4,0,0,99
10-2011,999,14060,"Bloomington-Normal, IL",62,18,0,0,44,2,85
10-2011,999,14260,"Boise City-Nampa, ID",145,139,0,0,6,1,100
10-2011,148,14460,"Boston-Cambridge-Quincy, MA-NH",678,326,10,21,321,18,100
10-2011,216,14500,"Boulder, CO",41,22,0,0,19,1,92
10-2011,999,14540,"Bowling Green, KY",39,33,2,4,0,0,99
10-2011,500,14740,"Bremerton-Silverdale, WA",20,20,0,0,0,0,49
10-2011,408,14860,"Bridgeport-Stamford-Norwalk, CT",41,33,0,0,8,1,83
10-2011,154,15180,"Brownsville-Harlingen, TX",93,93,0,0,0,0,82
10-2011,999,15260,"Brunswick, GA",25,25,0,0,0,0,81
10-2011,160,15380,"Buffalo-Niagara Falls, NY",50,50,0,0,0,0,71
10-2011,268,15500,"Burlington, NC",25,25,0,0,0,0,97
10-2011,999,15540,"Burlington-South Burlington, VT",25,16,4,0,5,1,88
10-2011,999,15940,"Canton-Massillon, OH",29,11,0,0,18,1,82
10-2011,999,15980,"Cape Coral-Fort Myers, FL",121,106,0,0,15,2,100
10-2011,164,16020,"Cape Girardeau-Jackson, MO-IL",12,6,2,4,0,0,100
10-2011,999,16180,"Carson City, NV",0,0,0,0,0,0,100
10-2011,999,16220,"Casper, WY",13,13,0,0,0,0,87
10-2011,999,16300,"Cedar Rapids, IA",33,33,0,0,0,0,92
10-2011,999,16580,"Champaign-Urbana, IL",10,10,0,0,0,0,81
10-2011,999,16620,"Charleston, WV",11,11,0,0,0,0,41
10-2011,999,16700,"Charleston-North Charleston-Summerville, SC",212,181,0,0,31,2,100
10-2011,172,16740,"Charlotte-Gastonia-Rock Hill, NC-SC",500,412,0,20,68,3,100
10-2011,999,16820,"Charlottesville, VA",45,45,0,0,0,0,87
10-2011,174,16860,"Chattanooga, TN-GA",52,45,0,0,7,1,82
10-2011,999,16940,"Cheyenne, WY",22,22,0,0,0,0,100
10-2011,176,16980,"Chicago-Joliet-Naperville, IL-IN-WI",1094,440,24,11,619,17,100
10-2011,999,17020,"Chico, CA",53,53,0,0,0,0,99
10-2011,178,17140,"Cincinnati-Middletown, OH-KY-IN",299,207,0,7,85,6,100
10-2011,999,17300,"Clarksville, TN-KY",169,129,0,0,40,5,94
10-2011,174,17420,"Cleveland, TN",27,16,0,11,0,0,82
10-2011,184,17460,"Cleveland-Elyria-Mentor, OH",173,124,0,4,45,9,100
10-2011,999,17660,"Coeur dAlene, ID",58,50,0,0,8,1,98
10-2011,999,17780,"College Station-Bryan, TX",68,45,0,0,23,1,98
10-2011,999,17820,"Colorado Springs, CO",396,156,0,0,240,11,100
10-2011,999,17860,"Columbia, MO",60,51,4,0,5,1,100
10-2011,192,17900,"Columbia, SC",192,165,0,0,27,2,100
10-2011,194,17980,"Columbus, GA-AL",50,37,0,3,10,1,79
10-2011,294,18020,"Columbus, IN",10,10,0,0,0,0,99
10-2011,198,18140,"Columbus, OH",487,224,0,17,246,15,100
10-2011,204,18580,"Corpus Christi, TX",87,52,0,0,35,3,86
10-2011,102,18700,"Corvallis, OR",3,3,0,0,0,0,59
10-2011,999,18880,"Crestview-Fort Walton Beach-Destin, FL",30,30,0,0,0,0,68
10-2011,999,19060,"Cumberland, MD-WV",2,2,0,0,0,0,27
10-2011,206,19100,"Dallas-Fort Worth-Arlington, TX",2029,1027,0,0,1002,48,100
10-2011,999,19140,"Dalton, GA",5,5,0,0,0,0,100
10-2011,999,19180,"Danville, IL",0,0,0,0,0,0,15
10-2011,999,19260,"Danville, VA",10,5,0,0,5,1,56
10-2011,999,19340,"Davenport-Moline-Rock Island, IA-IL",50,37,0,0,13,1,66
10-2011,212,19380,"Dayton, OH",98,95,0,3,0,0,93
10-2011,290,19460,"Decatur, AL",6,6,0,0,0,0,76
10-2011,999,19500,"Decatur, IL",1,1,0,0,0,0,25
10-2011,422,19660,"Deltona-Daytona Beach-Ormond Beach, FL",52,41,0,0,11,2,100
10-2011,216,19740,"Denver-Aurora-Broomfield, CO",635,255,28,3,349,5,100
10-2011,218,19780,"Des Moines-West Des Moines, IA",256,249,2,0,5,1,100
10-2011,220,19820,"Detroit-Warren-Livonia, MI",294,279,2,0,13,2,100
