date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
08-2007,,,"Abilene, TX",21,21,0,0,0,0,
08-2007,,,"Akron, OH",88,73,2,0,13,1,
08-2007,,,"Albany, GA",39,34,2,3,0,0,
08-2007,,,"Albany-Schenectady-Troy, NY",213,89,2,20,102,8,
08-2007,,,"Albuquerque, NM",405,324,0,3,78,3,
08-2007,,,"Alexandria, LA",43,43,0,0,0,0,
08-2007,,,"Allentown-Bethlehem-Easton, PA-NJ",286,272,4,0,10,1,
08-2007,,,"Altoona, PA",1,1,0,0,0,0,
08-2007,,,"Amarillo, TX",675,69,0,0,606,40,
08-2007,,,"Ames, IA",23,23,0,0,0,0,
08-2007,,,"Anchorage, AK",117,37,10,4,66,3,
08-2007,,,"Anderson, IN",16,16,0,0,0,0,
08-2007,,,"Anderson, SC",110,110,0,0,0,0,
08-2007,,,"Ann Arbor, MI",35,30,0,0,5,1,
08-2007,,,"Anniston-Oxford, AL",204,12,0,0,192,11,
08-2007,,,"Appleton, WI",38,38,0,0,0,0,
08-2007,,,"Asheville, NC",283,276,2,0,5,1,
08-2007,,,"Athens-Clarke County, GA",56,42,0,9,5,1,
08-2007,,,"Atlanta-Sandy Springs-Marietta, GA",3577,2736,10,87,744,27,
08-2007,,,"Atlantic City, NJ",126,112,4,0,10,2,
08-2007,,,"Auburn-Opelika, AL",101,101,0,0,0,0,
08-2007,,,"Augusta-Richmond County, GA-SC",177,177,0,0,0,0,
08-2007,,,"Austin-Round Rock, TX",2060,936,42,0,1082,58,
08-2007,,,"Bakersfield, CA",334,276,12,41,5,1,
08-2007,,,"Baltimore-Towson, MD",630,576,0,0,54,3,
08-2007,,,"Bangor, ME",38,38,0,0,0,0,
08-2007,,,"Barnstable Town, MA",53,43,2,3,5,1,
08-2007,,,"Baton Rouge, LA",271,269,2,0,0,0,
08-2007,,,"Battle Creek, MI",7,7,0,0,0,0,
08-2007,,,"Bay City, MI",3,3,0,0,0,0,
08-2007,,,"Beaumont-Port Arthur, TX",229,69,0,0,160,1,
08-2007,,,"Bellingham, WA",106,80,2,3,21,1,
08-2007,,,"Bend, OR",173,154,6,3,10,1,
08-2007,,,"Billings, MT",38,33,0,0,5,1,
08-2007,,,"Binghamton, NY",4,4,0,0,0,0,
08-2007,,,"Birmingham-Hoover, AL",474,457,2,0,15,2,
08-2007,,,"Bismarck, ND",54,54,0,0,0,0,
08-2007,,,"Bloomington, IN",54,50,0,4,0,0,
08-2007,,,"Bloomington-Normal, IL",31,25,0,0,6,1,
08-2007,,,"Boise City-Nampa, ID",385,234,22,129,0,0,
08-2007,,,"Boston-Cambridge-Quincy, MA-NH",754,484,52,26,192,15,
08-2007,,,"Boulder, CO",55,32,0,3,20,2,
08-2007,,,"Bowling Green, KY",56,54,2,0,0,0,
08-2007,,,"Bremerton-Silverdale, WA",121,117,4,0,0,0,
08-2007,,,"Bridgeport-Stamford-Norwalk, CT",115,91,2,12,10,1,
08-2007,,,"Brownsville-Harlingen, TX",157,118,8,15,16,2,
08-2007,,,"Brunswick, GA",57,57,0,0,0,0,
08-2007,,,"Buffalo-Niagara Falls, NY",111,109,2,0,0,0,
08-2007,,,"Burlington, NC",113,113,0,0,0,0,
08-2007,,,"Burlington-South Burlington, VT",51,36,8,7,0,0,
08-2007,,,"Canton-Massillon, OH",58,53,0,0,5,1,
08-2007,,,"Cape Coral-Fort Myers, FL",308,193,0,4,111,5,
08-2007,,,"Carson City, NV",0,0,0,0,0,0,
08-2007,,,"Casper, WY",46,46,0,0,0,0,
08-2007,,,"Cedar Rapids, IA",83,55,8,14,6,1,
08-2007,,,"Champaign-Urbana, IL",80,31,4,0,45,6,
08-2007,,,"Charleston, WV",21,21,0,0,0,0,
08-2007,,,"Charleston-North Charleston, SC",497,435,2,3,57,4,
08-2007,,,"Charlotte-Gastonia-Concord, NC-SC",1482,1295,14,20,153,15,
08-2007,,,"Charlottesville, VA",60,60,0,0,0,0,
08-2007,,,"Chattanooga, TN-GA",169,150,4,0,15,1,
08-2007,,,"Cheyenne, WY",29,27,2,0,0,0,
08-2007,,,"Chicago-Naperville-Joliet, IL-IN-WI",2824,1689,58,114,963,65,
08-2007,,,"Chico, CA",71,62,0,3,6,1,
08-2007,,,"Cincinnati-Middletown, OH-KY-IN",611,477,4,19,111,17,
08-2007,,,"Clarksville, TN-KY",115,91,24,0,0,0,
08-2007,,,"Cleveland, TN",37,37,0,0,0,0,
08-2007,,,"Cleveland-Elyria-Mentor, OH",388,303,4,4,77,7,
08-2007,,,"Coeur dAlene, ID",112,83,4,0,25,1,
08-2007,,,"College Station-Bryan, TX",94,94,0,0,0,0,
08-2007,,,"Colorado Springs, CO",246,220,2,4,20,1,
08-2007,,,"Columbia, MO",128,112,8,3,5,1,
08-2007,,,"Columbia, SC",479,423,4,9,43,3,
08-2007,,,"Columbus, GA-AL",99,76,0,0,23,2,
08-2007,,,"Columbus, IN",25,25,0,0,0,0,
08-2007,,,"Columbus, OH",568,425,8,26,109,17,
08-2007,,,"Corpus Christi, TX",171,97,2,12,60,2,
08-2007,,,"Corvallis, OR",8,8,0,0,0,0,
08-2007,,,"Cumberland, MD-WV",9,9,0,0,0,0,
08-2007,,,"Dallas-Fort Worth-Arlington, TX",3385,2462,34,12,877,16,
08-2007,,,"Dalton, GA",54,37,6,0,11,2,
08-2007,,,"Danville, IL",0,0,0,0,0,0,
08-2007,,,"Danville, VA",18,13,0,0,5,1,
08-2007,,,"Davenport-Moline-Rock Island, IA-IL",55,53,2,0,0,0,
08-2007,,,"Dayton, OH",162,138,2,0,22,3,
08-2007,,,"Decatur, AL",20,20,0,0,0,0,
08-2007,,,"Decatur, IL",1,1,0,0,0,0,
08-2007,,,"Deltona-Daytona Beach-Ormond Beach, FL",163,143,0,0,20,2,
08-2007,,,"Denver-Aurora, CO",869,754,6,3,106,8,
08-2007,,,"Des Moines-West Des Moines, IA",275,275,0,0,0,0,
08-2007,,,"Detroit-Warren-Livonia, MI",399,383,2,4,10,2,
08-2007,,,"Dothan, AL",16,16,0,0,0,0,
08-2007,,,"Dover, DE",99,96,0,3,0,0,
08-2007,,,"Dubuque, IA",23,23,0,0,0,0,
08-2007,,,"Duluth, MN-WI",83,70,0,3,10,2,
08-2007,,,"Durham, NC",248,238,10,0,0,0,
08-2007,,,"Eau Claire, WI",62,42,20,0,0,0,
08-2007,,,"El Centro, CA",28,28,0,0,0,0,
08-2007,,,"El Paso, TX",269,220,4,15,30,6,
08-2007,,,"Elizabethtown, KY",46,40,6,0,0,0,
08-2007,,,"Elkhart-Goshen, IN",70,70,0,0,0,0,
08-2007,,,"Elmira, NY",2,2,0,0,0,0,
08-2007,,,"Erie, PA",17,17,0,0,0,0,
08-2007,,,"Eugene-Springfield, OR",101,95,6,0,0,0,
08-2007,,,"Evansville, IN-KY",63,58,0,0,5,1,
08-2007,,,"Fairbanks, AK",24,17,4,3,0,0,
08-2007,,,"Fargo, ND-MN",142,116,0,0,26,2,
08-2007,,,"Farmington, NM",42,42,0,0,0,0,
08-2007,,,"Fayetteville, NC",156,156,0,0,0,0,
08-2007,,,"Fayetteville-Springdale-Rogers, AR-MO",207,145,24,4,34,4,
08-2007,,,"Flagstaff, AZ",58,58,0,0,0,0,
08-2007,,,"Flint, MI",22,22,0,0,0,0,
08-2007,,,"Florence, SC",51,51,0,0,0,0,
08-2007,,,"Florence-Muscle Shoals, AL",62,26,16,0,20,2,
08-2007,,,"Fond du Lac, WI",13,13,0,0,0,0,
08-2007,,,"Fort Collins-Loveland, CO",148,111,4,0,33,5,
08-2007,,,"Fort Smith, AR-OK",142,69,6,3,64,4,
08-2007,,,"Fort Walton Beach-Crestview-Destin, FL",51,46,0,0,5,1,
08-2007,,,"Fort Wayne, IN",98,94,4,0,0,0,
08-2007,,,"Fresno, CA",177,156,2,8,11,1,
08-2007,,,"Gadsden, AL",32,8,0,0,24,3,
08-2007,,,"Gainesville, FL",366,83,0,0,283,5,
08-2007,,,"Gainesville, GA",101,101,0,0,0,0,
08-2007,,,"Glens Falls, NY",37,37,0,0,0,0,
08-2007,,,"Goldsboro, NC",24,24,0,0,0,0,
08-2007,,,"Grand Forks, ND-MN",15,15,0,0,0,0,
08-2007,,,"Grand Junction, CO",112,110,2,0,0,0,
08-2007,,,"Grand Rapids-Wyoming, MI",183,160,2,0,21,3,
08-2007,,,"Great Falls, MT",23,23,0,0,0,0,
08-2007,,,"Greeley, CO",118,118,0,0,0,0,
08-2007,,,"Green Bay, WI",98,88,2,0,8,1,
08-2007,,,"Greensboro-High Point, NC",381,363,0,0,18,1,
08-2007,,,"Greenville, NC",162,118,44,0,0,0,
08-2007,,,"Greenville, SC",364,355,0,0,9,1,
08-2007,,,"Gulfport-Biloxi, MS",357,191,14,52,100,8,
08-2007,,,"Hagerstown-Martinsburg, MD-WV",189,189,0,0,0,0,
08-2007,,,"Hanford-Corcoran, CA",34,34,0,0,0,0,
08-2007,,,"Harrisburg-Carlisle, PA",111,109,2,0,0,0,
08-2007,,,"Harrisonburg, VA",79,79,0,0,0,0,
08-2007,,,"Hartford-West Hartford-East Hartford, CT",237,166,14,0,57,4,
08-2007,,,"Hattiesburg, MS",28,14,0,0,14,2,
08-2007,,,"Hickory-Lenoir-Morganton, NC",142,142,0,0,0,0,
08-2007,,,"Hinesville-Fort Stewart, GA",5,5,0,0,0,0,
08-2007,,,"Holland-Grand Haven, MI",71,68,0,3,0,0,
08-2007,,,"Honolulu, HI",191,95,0,0,96,1,
08-2007,,,"Hot Springs, AR",8,8,0,0,0,0,
08-2007,,,"Houma-Bayou Cane-Thibodaux, LA",103,103,0,0,0,0,
08-2007,,,"Houston-Sugar Land-Baytown, TX",5331,3617,74,21,1619,73,
08-2007,,,"Huntington-Ashland, WV-KY-OH",13,8,0,0,5,1,
08-2007,,,"Huntsville, AL",599,291,0,0,308,13,
08-2007,,,"Idaho Falls, ID",119,107,12,0,0,0,
08-2007,,,"Indianapolis-Carmel, IN",948,793,28,20,107,7,
08-2007,,,"Iowa City, IA",63,63,0,0,0,0,
08-2007,,,"Ithaca, NY",16,6,0,0,10,2,
08-2007,,,"Jackson, MI",11,9,2,0,0,0,
08-2007,,,"Jackson, MS",246,217,0,16,13,2,
08-2007,,,"Jackson, TN",45,43,2,0,0,0,
08-2007,,,"Jacksonville, FL",818,654,0,0,164,8,
08-2007,,,"Jacksonville, NC",193,147,2,0,44,1,
08-2007,,,"Janesville, WI",25,20,0,0,5,1,
08-2007,,,"Jefferson City, MO",21,16,0,0,5,1,
08-2007,,,"Johnson City, TN",111,91,0,15,5,1,
08-2007,,,"Johnstown, PA",0,0,0,0,0,0,
08-2007,,,"Jonesboro, AR",75,75,0,0,0,0,
08-2007,,,"Joplin, MO",16,9,2,0,5,1,
08-2007,,,"Kalamazoo-Portage, MI",173,47,2,0,124,12,
08-2007,,,"Kankakee-Bradley, IL",11,11,0,0,0,0,
08-2007,,,"Kansas City, MO-KS",666,513,2,23,128,6,
08-2007,,,"Kennewick-Richland-Pasco, WA",83,83,0,0,0,0,
08-2007,,,"Killeen-Temple-Fort Hood, TX",191,165,26,0,0,0,
08-2007,,,"Kingsport-Bristol-Bristol, TN-VA",67,54,0,0,13,2,
08-2007,,,"Kingston, NY",38,38,0,0,0,0,
08-2007,,,"Knoxville, TN",417,345,0,0,72,3,
08-2007,,,"Kokomo, IN",8,6,2,0,0,0,
08-2007,,,"La Crosse, WI-MN",105,39,2,3,61,5,
08-2007,,,"Lafayette, IN",51,51,0,0,0,0,
08-2007,,,"Lafayette, LA",129,107,0,0,22,1,
08-2007,,,"Lake Charles, LA",55,48,2,0,5,1,
08-2007,,,"Lake Havasu City-Kingman, AZ",137,91,2,4,40,6,
08-2007,,,"Lakeland, FL",323,321,2,0,0,0,
08-2007,,,"Lancaster, PA",111,83,0,0,28,2,
08-2007,,,"Lansing-East Lansing, MI",49,44,0,0,5,1,
08-2007,,,"Laredo, TX",143,118,0,9,16,2,
08-2007,,,"Las Cruces, NM",137,113,0,24,0,0,
08-2007,,,"Las Vegas-Paradise, NV",2423,862,0,18,1543,1,
08-2007,,,"Lawrence, KS",12,12,0,0,0,0,
08-2007,,,"Lawton, OK",18,18,0,0,0,0,
08-2007,,,"Lebanon, PA",53,53,0,0,0,0,
08-2007,,,"Lewiston, ID-WA",6,4,2,0,0,0,
08-2007,,,"Lewiston-Auburn, ME",18,18,0,0,0,0,
08-2007,,,"Lexington-Fayette, KY",191,135,12,4,40,1,
08-2007,,,"Lima, OH",3,3,0,0,0,0,
08-2007,,,"Lincoln, NE",83,71,2,0,10,2,
08-2007,,,"Little Rock-North Little Rock, AR",363,223,0,0,140,1,
08-2007,,,"Logan, UT-ID",133,125,0,3,5,1,
08-2007,,,"Longview, TX",12,12,0,0,0,0,
08-2007,,,"Longview, WA",48,43,0,0,5,1,
08-2007,,,"Los Angeles-Long Beach-Santa Ana, CA",3137,672,102,44,2319,65,
08-2007,,,"Louisville-Jefferson County, KY-IN",355,283,0,16,56,4,
08-2007,,,"Lubbock, TX",198,78,0,0,120,8,
08-2007,,,"Lynchburg, VA",89,89,0,0,0,0,
08-2007,,,"Macon, GA",41,41,0,0,0,0,
08-2007,,,"Madera, CA",41,37,0,4,0,0,
08-2007,,,"Madison, WI",235,157,12,11,55,4,
08-2007,,,"Manchester-Nashua, NH",67,54,2,0,11,2,
08-2007,,,"Mansfield, OH",13,11,2,0,0,0,
08-2007,,,"McAllen-Edinburg-Mission, TX",516,445,6,48,17,2,
08-2007,,,"Medford, OR",88,68,6,3,11,1,
08-2007,,,"Memphis, TN-MS-AR",837,562,0,0,275,2,
08-2007,,,"Merced, CA",59,56,0,3,0,0,
08-2007,,,"Miami-Fort Lauderdale-Miami Beach, FL",1100,588,36,10,466,20,
08-2007,,,"Michigan City-La Porte, IN",18,18,0,0,0,0,
08-2007,,,"Midland, TX",48,48,0,0,0,0,
08-2007,,,"Milwaukee-Waukesha-West Allis, WI",301,191,8,7,95,5,
08-2007,,,"Minneapolis-St. Paul-Bloomington, MN-WI",762,597,10,48,107,7,
08-2007,,,"Missoula, MT",44,40,0,4,0,0,
08-2007,,,"Mobile, AL",225,165,0,0,60,5,
08-2007,,,"Modesto, CA",102,63,4,6,29,1,
08-2007,,,"Monroe, LA",31,25,0,0,6,1,
08-2007,,,"Monroe, MI",11,11,0,0,0,0,
08-2007,,,"Montgomery, AL",68,68,0,0,0,0,
08-2007,,,"Morgantown, WV",1,1,0,0,0,0,
08-2007,,,"Morristown, TN",34,34,0,0,0,0,
08-2007,,,"Mount Vernon-Anacortes, WA",71,69,2,0,0,0,
08-2007,,,"Muncie, IN",7,7,0,0,0,0,
08-2007,,,"Muskegon-Norton Shores, MI",15,13,2,0,0,0,
08-2007,,,"Myrtle Beach-Conway-North Myrtle Beach, SC",448,349,2,0,97,5,
08-2007,,,"Napa, CA",12,12,0,0,0,0,
08-2007,,,"Naples-Marco Island, FL",200,57,0,4,139,13,
08-2007,,,"Nashville-Davidson--Murfreesboro, TN",1031,933,2,0,96,4,
08-2007,,,"New Haven-Milford, CT",89,54,2,0,33,2,
08-2007,,,"New Orleans-Metairie-Kenner, LA",436,323,32,10,71,2,
08-2007,,,"New York-Northern New Jersey-Long Island, NY-NJ-PA",4788,1254,360,396,2778,121,
08-2007,,,"Niles-Benton Harbor, MI",71,45,0,0,26,2,
08-2007,,,"Norwich-New London, CT",122,62,10,0,50,2,
08-2007,,,"Ocala, FL",202,196,0,0,6,1,
08-2007,,,"Ocean City, NJ",100,75,8,0,17,2,
08-2007,,,"Odessa, TX",12,12,0,0,0,0,
08-2007,,,"Ogden-Clearfield, UT",307,229,0,43,35,3,
08-2007,,,"Oklahoma City, OK",522,493,2,4,23,3,
08-2007,,,"Olympia, WA",142,142,0,0,0,0,
08-2007,,,"Omaha-Council Bluffs, NE-IA",413,404,0,4,5,1,
08-2007,,,"Orlando-Kissimmee, FL",1881,1025,4,0,852,41,
08-2007,,,"Oshkosh-Neenah, WI",33,25,2,0,6,1,
08-2007,,,"Owensboro, KY",40,32,4,4,0,0,
08-2007,,,"Oxnard-Thousand Oaks-Ventura, CA",76,36,0,6,34,1,
08-2007,,,"Palm Bay-Melbourne-Titusville, FL",360,214,0,0,146,4,
08-2007,,,"Palm Coast, FL",65,41,0,19,5,1,
08-2007,,,"Panama City-Lynn Haven, FL",139,44,2,3,90,2,
08-2007,,,"Parkersburg-Marietta-Vienna, WV-OH",10,10,0,0,0,0,
08-2007,,,"Pascagoula, MS",45,45,0,0,0,0,
08-2007,,,"Pensacola-Ferry Pass-Brent, FL",194,179,6,4,5,1,
08-2007,,,"Peoria, IL",49,47,2,0,0,0,
08-2007,,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1422,926,4,71,421,23,
08-2007,,,"Phoenix-Mesa-Scottsdale, AZ",2519,2051,0,148,320,38,
08-2007,,,"Pine Bluff, AR",5,5,0,0,0,0,
08-2007,,,"Pittsburgh, PA",440,386,2,24,28,3,
08-2007,,,"Pittsfield, MA",2,2,0,0,0,0,
08-2007,,,"Pocatello, ID",16,16,0,0,0,0,
08-2007,,,"Port St. Lucie, FL",186,165,0,4,17,1,
08-2007,,,"Portland-South Portland-Biddeford, ME",237,165,6,7,59,4,
08-2007,,,"Portland-Vancouver-Beaverton, OR-WA",1267,755,26,31,455,22,
08-2007,,,"Poughkeepsie-Newburgh-Middletown, NY",73,52,0,0,21,3,
08-2007,,,"Prescott, AZ",124,124,0,0,0,0,
08-2007,,,"Providence-New Bedford-Fall River, RI-MA",222,184,24,3,11,2,
08-2007,,,"Provo-Orem, UT",407,367,2,8,30,3,
08-2007,,,"Pueblo, CO",46,46,0,0,0,0,
08-2007,,,"Punta Gorda, FL",91,87,4,0,0,0,
08-2007,,,"Racine, WI",32,32,0,0,0,0,
08-2007,,,"Raleigh-Cary, NC",1534,1166,4,28,336,16,
08-2007,,,"Rapid City, SD",52,48,0,4,0,0,
08-2007,,,"Reading, PA",44,37,2,0,5,1,
08-2007,,,"Redding, CA",48,38,10,0,0,0,
08-2007,,,"Reno-Sparks, NV",205,203,2,0,0,0,
08-2007,,,"Richmond, VA",582,504,8,16,54,5,
08-2007,,,"Riverside-San Bernardino-Ontario, CA",2430,1304,20,6,1100,57,
08-2007,,,"Roanoke, VA",62,58,0,4,0,0,
08-2007,,,"Rochester, MN",78,66,0,4,8,1,
08-2007,,,"Rochester, NY",89,85,0,4,0,0,
08-2007,,,"Rockford, IL",98,86,8,4,0,0,
08-2007,,,"Rocky Mount, NC",56,56,0,0,0,0,
08-2007,,,"Rome, GA",20,20,0,0,0,0,
08-2007,,,"Sacramento--Arden-Arcade--Roseville, CA",690,627,2,0,61,3,
08-2007,,,"Saginaw-Saginaw Township North, MI",4,4,0,0,0,0,
08-2007,,,"Salem, OR",101,101,0,0,0,0,
08-2007,,,"Salinas, CA",85,85,0,0,0,0,
08-2007,,,"Salisbury, MD",66,27,0,0,39,2,
08-2007,,,"Salt Lake City, UT",609,318,8,7,276,10,
08-2007,,,"San Angelo, TX",34,34,0,0,0,0,
08-2007,,,"San Antonio, TX",814,777,2,16,19,3,
08-2007,,,"San Diego-Carlsbad-San Marcos, CA",420,168,22,10,220,8,
