date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2008,,,"Abilene, TX",8,8,0,0,0,0,98
10-2008,,,"Akron, OH",60,48,0,0,12,1,68
10-2008,,,"Albany, GA",16,14,2,0,0,0,96
10-2008,,,"Albany-Schenectady-Troy, NY",99,88,0,0,11,1,75
10-2008,,,"Albuquerque, NM",175,136,0,3,36,2,100
10-2008,,,"Alexandria, LA",26,26,0,0,0,0,99
10-2008,,,"Allentown-Bethlehem-Easton, PA-NJ",171,131,0,0,40,2,100
10-2008,,,"Altoona, PA",1,1,0,0,0,0,9
10-2008,,,"Amarillo, TX",24,24,0,0,0,0,97
10-2008,,,"Ames, IA",10,10,0,0,0,0,94
10-2008,,,"Anchorage, AK",19,12,4,3,0,0,100
10-2008,,,"Anderson, IN",6,6,0,0,0,0,64
10-2008,,,"Anderson, SC",24,24,0,0,0,0,89
10-2008,,,"Ann Arbor, MI",20,15,0,0,5,1,71
10-2008,,,"Anniston-Oxford, AL",4,4,0,0,0,0,83
10-2008,,,"Appleton, WI",35,31,4,0,0,0,81
10-2008,,,"Asheville, NC",101,99,2,0,0,0,94
10-2008,,,"Athens-Clarke County, GA",51,22,0,3,26,1,79
10-2008,,,"Atlanta-Sandy Springs-Marietta, GA",1356,643,10,4,699,12,100
10-2008,,,"Atlantic City-Hammonton, NJ",60,56,0,4,0,0,100
10-2008,,,"Auburn-Opelika, AL",64,64,0,0,0,0,100
10-2008,,,"Augusta-Richmond County, GA-SC",83,83,0,0,0,0,75
10-2008,,,"Austin-Round Rock, TX",815,508,16,0,291,3,100
10-2008,,,"Bakersfield, CA",198,99,6,8,85,11,86
10-2008,,,"Baltimore-Towson, MD",268,223,0,0,45,2,100
10-2008,,,"Bangor, ME",12,8,4,0,0,0,53
10-2008,,,"Barnstable Town, MA",32,30,2,0,0,0,87
10-2008,,,"Baton Rouge, LA",169,169,0,0,0,0,93
10-2008,,,"Battle Creek, MI",11,2,0,0,9,1,68
10-2008,,,"Bay City, MI",1,1,0,0,0,0,17
10-2008,,,"Beaumont-Port Arthur, TX",304,32,0,0,272,24,71
10-2008,,,"Bellingham, WA",38,23,2,3,10,1,77
10-2008,,,"Bend, OR",48,41,2,0,5,1,100
10-2008,,,"Billings, MT",20,20,0,0,0,0,92
10-2008,,,"Binghamton, NY",2,2,0,0,0,0,15
10-2008,,,"Birmingham-Hoover, AL",184,130,0,0,54,2,100
10-2008,,,"Bismarck, ND",54,54,0,0,0,0,98
10-2008,,,"Bloomington, IN",57,13,4,0,40,1,85
10-2008,,,"Bloomington-Normal, IL",21,15,0,0,6,1,86
10-2008,,,"Boise City-Nampa, ID",121,119,2,0,0,0,100
10-2008,,,"Boston-Cambridge-Quincy, MA-NH",384,270,10,4,100,12,100
10-2008,,,"Boulder, CO",25,15,0,0,10,2,72
10-2008,,,"Bowling Green, KY",19,19,0,0,0,0,99
10-2008,,,"Bradenton-Sarasota-Venice, FL",93,84,0,4,5,1,100
10-2008,,,"Bremerton-Silverdale, WA",46,46,0,0,0,0,79
10-2008,,,"Bridgeport-Stamford-Norwalk, CT",198,48,2,0,148,3,89
10-2008,,,"Brownsville-Harlingen, TX",81,61,10,0,10,2,83
