date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
01-2009,,,"Abilene, TX",18,18,0,0,0,0,98
01-2009,,,"Akron, OH",23,16,0,0,7,1,68
01-2009,,,"Albany, GA",14,9,2,3,0,0,96
01-2009,,,"Albany-Schenectady-Troy, NY",22,22,0,0,0,0,75
01-2009,,,"Albuquerque, NM",130,103,0,3,24,1,100
01-2009,,,"Alexandria, LA",15,15,0,0,0,0,99
01-2009,,,"Allentown-Bethlehem-Easton, PA-NJ",99,71,0,0,28,2,100
01-2009,,,"Altoona, PA",1,1,0,0,0,0,9
01-2009,,,"Amarillo, TX",39,39,0,0,0,0,97
01-2009,,,"Ames, IA",3,3,0,0,0,0,94
01-2009,,,"Anchorage, AK",6,6,0,0,0,0,100
01-2009,,,"Anderson, IN",1,1,0,0,0,0,64
01-2009,,,"Anderson, SC",8,8,0,0,0,0,89
01-2009,,,"Ann Arbor, MI",10,10,0,0,0,0,71
01-2009,,,"Anniston-Oxford, AL",5,3,2,0,0,0,83
01-2009,,,"Appleton, WI",10,8,2,0,0,0,81
01-2009,,,"Asheville, NC",70,64,0,0,6,1,94
01-2009,,,"Athens-Clarke County, GA",15,15,0,0,0,0,79
01-2009,,,"Atlanta-Sandy Springs-Marietta, GA",359,347,0,0,12,1,100
01-2009,,,"Atlantic City-Hammonton, NJ",22,19,0,3,0,0,100
01-2009,,,"Auburn-Opelika, AL",48,48,0,0,0,0,100
01-2009,,,"Augusta-Richmond County, GA-SC",114,114,0,0,0,0,75
01-2009,,,"Austin-Round Rock, TX",708,467,8,0,233,7,100
01-2009,,,"Bakersfield, CA",66,55,2,4,5,1,86
01-2009,,,"Baltimore-Towson, MD",233,142,2,3,86,2,100
01-2009,,,"Bangor, ME",5,5,0,0,0,0,53
01-2009,,,"Barnstable Town, MA",25,25,0,0,0,0,87
01-2009,,,"Baton Rouge, LA",124,122,2,0,0,0,93
01-2009,,,"Battle Creek, MI",0,0,0,0,0,0,68
01-2009,,,"Bay City, MI",1,1,0,0,0,0,17
01-2009,,,"Beaumont-Port Arthur, TX",31,31,0,0,0,0,71
01-2009,,,"Bellingham, WA",22,19,0,3,0,0,77
01-2009,,,"Bend, OR",25,25,0,0,0,0,100
01-2009,,,"Billings, MT",23,23,0,0,0,0,92
01-2009,,,"Binghamton, NY",3,3,0,0,0,0,15
01-2009,,,"Birmingham-Hoover, AL",105,91,0,0,14,2,100
01-2009,,,"Bismarck, ND",1,1,0,0,0,0,98
01-2009,,,"Bloomington, IN",10,10,0,0,0,0,85
01-2009,,,"Bloomington-Normal, IL",13,8,0,0,5,1,86
01-2009,,,"Boise City-Nampa, ID",170,64,0,106,0,0,100
01-2009,,,"Boston-Cambridge-Quincy, MA-NH",237,156,12,13,56,7,100
01-2009,,,"Boulder, CO",42,11,0,3,28,2,72
01-2009,,,"Bowling Green, KY",15,15,0,0,0,0,99
01-2009,,,"Bradenton-Sarasota-Venice, FL",78,70,0,0,8,1,100
01-2009,,,"Bremerton-Silverdale, WA",14,14,0,0,0,0,79
01-2009,,,"Bridgeport-Stamford-Norwalk, CT",19,19,0,0,0,0,89
01-2009,,,"Brownsville-Harlingen, TX",99,35,16,48,0,0,83
01-2009,,,"Brunswick, GA",18,18,0,0,0,0,82
01-2009,,,"Buffalo-Niagara Falls, NY",134,42,0,0,92,1,78
01-2009,,,"Burlington, NC",22,22,0,0,0,0,95
01-2009,,,"Burlington-South Burlington, VT",7,7,0,0,0,0,86
01-2009,,,"Canton-Massillon, OH",12,7,0,0,5,1,82
01-2009,,,"Cape Coral-Fort Myers, FL",48,35,0,4,9,1,100
01-2009,,,"Cape Girardeau-Jackson, MO-IL",5,1,4,0,0,0,0
01-2009,,,"Carson City, NV",1,1,0,0,0,0,100
01-2009,,,"Casper, WY",12,12,0,0,0,0,85
01-2009,,,"Cedar Rapids, IA",27,8,0,4,15,1,91
01-2009,,,"Champaign-Urbana, IL",99,33,0,18,48,8,83
01-2009,,,"Charleston, WV",8,6,2,0,0,0,47
01-2009,,,"Charleston-North Charleston-Summerville, SC",138,124,0,4,10,1,100
01-2009,,,"Charlotte-Gastonia-Concord, NC-SC",804,235,4,4,561,20,100
01-2009,,,"Charlottesville, VA",45,36,4,0,5,1,70
01-2009,,,"Chattanooga, TN-GA",67,58,2,0,7,1,75
01-2009,,,"Cheyenne, WY",11,11,0,0,0,0,98
01-2009,,,"Chicago-Naperville-Joliet, IL-IN-WI",521,188,6,7,320,4,100
01-2009,,,"Chico, CA",27,27,0,0,0,0,82
01-2009,,,"Cincinnati-Middletown, OH-KY-IN",175,115,6,3,51,5,100
01-2009,,,"Clarksville, TN-KY",65,55,2,8,0,0,22
01-2009,,,"Cleveland, TN",24,12,0,12,0,0,74
01-2009,,,"Cleveland-Elyria-Mentor, OH",87,80,2,0,5,1,100
01-2009,,,"Coeur dAlene, ID",20,20,0,0,0,0,99
01-2009,,,"College Station-Bryan, TX",30,30,0,0,0,0,99
01-2009,,,"Colorado Springs, CO",75,73,2,0,0,0,100
01-2009,,,"Columbia, MO",36,24,0,0,12,1,100
01-2009,,,"Columbia, SC",492,140,0,0,352,15,100
01-2009,,,"Columbus, GA-AL",54,30,0,0,24,2,73
01-2009,,,"Columbus, IN",8,8,0,0,0,0,99
