date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2004,,,"Abilene, TX",13,13,0,0,0,0,
10-2004,,,"Akron, OH",282,238,2,7,35,3,
10-2004,,,"Albany, GA",63,46,0,0,17,1,
10-2004,,,"Albany-Schenectady-Troy, NY",345,142,0,0,203,13,
10-2004,,,"Albuquerque, NM",573,558,0,15,0,0,
10-2004,,,"Alexandria, LA",35,35,0,0,0,0,
10-2004,,,"Allentown-Bethlehem-Easton, PA-NJ",308,298,0,10,0,0,
10-2004,,,"Altoona, PA",3,3,0,0,0,0,
10-2004,,,"Amarillo, TX",310,54,0,0,256,11,
10-2004,,,"Ames, IA",32,24,8,0,0,0,
10-2004,,,"Anchorage, AK",133,43,20,18,52,6,
10-2004,,,"Anderson, IN",51,41,0,3,7,1,
10-2004,,,"Anderson, SC",88,84,4,0,0,0,
10-2004,,,"Ann Arbor, MI",206,172,2,19,13,2,
10-2004,,,"Anniston-Oxford, AL",17,17,0,0,0,0,
10-2004,,,"Appleton, WI",86,76,10,0,0,0,
10-2004,,,"Asheville, NC",286,272,8,0,6,1,
10-2004,,,"Athens-Clarke County, GA",179,113,2,0,64,2,
10-2004,,,"Atlanta-Sandy Springs-Marietta, GA",5828,4359,22,25,1422,26,
10-2004,,,"Atlantic City, NJ",184,168,10,6,0,0,
10-2004,,,"Auburn-Opelika, AL",67,67,0,0,0,0,
10-2004,,,"Augusta-Richmond County, GA-SC",226,226,0,0,0,0,
10-2004,,,"Austin-Round Rock, TX",1374,1085,32,4,253,11,
10-2004,,,"Bakersfield, CA",490,456,24,0,10,1,
10-2004,,,"Baltimore-Towson, MD",873,791,2,7,73,6,
10-2004,,,"Bangor, ME",30,28,2,0,0,0,
10-2004,,,"Barnstable Town, MA",82,72,0,10,0,0,
10-2004,,,"Baton Rouge, LA",687,347,0,0,340,38,
10-2004,,,"Battle Creek, MI",21,21,0,0,0,0,
10-2004,,,"Bay City, MI",12,12,0,0,0,0,
10-2004,,,"Beaumont-Port Arthur, TX",50,50,0,0,0,0,
10-2004,,,"Bellingham, WA",251,146,2,12,91,3,
10-2004,,,"Bend, OR",361,249,10,6,96,11,
10-2004,,,"Billings, MT",54,39,0,15,0,0,
10-2004,,,"Binghamton, NY",21,16,0,0,5,1,
10-2004,,,"Birmingham-Hoover, AL",411,405,6,0,0,0,
10-2004,,,"Bismarck, ND",82,69,2,11,0,0,
10-2004,,,"Blacksburg-Christiansburg-Radford, VA",58,56,2,0,0,0,
10-2004,,,"Bloomington, IN",109,57,22,3,27,2,
10-2004,,,"Bloomington-Normal, IL",143,58,2,0,83,1,
10-2004,,,"Boise City-Nampa, ID",789,691,14,70,14,2,
10-2004,,,"Boston-Cambridge-Quincy, MA-NH",1282,669,106,54,453,23,
10-2004,,,"Boulder, CO",99,86,0,3,10,1,
10-2004,,,"Bowling Green, KY",36,36,0,0,0,0,
10-2004,,,"Bremerton-Silverdale, WA",98,98,0,0,0,0,
10-2004,,,"Bridgeport-Stamford-Norwalk, CT",210,142,2,0,66,5,
10-2004,,,"Brownsville-Harlingen, TX",265,253,6,0,6,1,
10-2004,,,"Brunswick, GA",71,66,0,0,5,1,
10-2004,,,"Buffalo-Niagara Falls, NY",133,109,0,0,24,3,
10-2004,,,"Burlington, NC",84,84,0,0,0,0,
10-2004,,,"Burlington-South Burlington, VT",68,43,16,4,5,1,
10-2004,,,"Canton-Massillon, OH",111,100,2,4,5,1,
10-2004,,,"Cape Coral-Fort Myers, FL",1686,1264,26,16,380,36,
10-2004,,,"Carson City, NV",12,12,0,0,0,0,
10-2004,,,"Casper, WY",15,15,0,0,0,0,
10-2004,,,"Cedar Rapids, IA",244,104,6,14,120,12,
10-2004,,,"Champaign-Urbana, IL",107,81,2,0,24,2,
10-2004,,,"Charleston, WV",27,27,0,0,0,0,
10-2004,,,"Charleston-North Charleston, SC",693,485,4,17,187,12,
10-2004,,,"Charlotte-Gastonia-Concord, NC-SC",1448,1237,2,0,209,11,
10-2004,,,"Charlottesville, VA",176,105,2,3,66,4,
10-2004,,,"Chattanooga, TN-GA",259,217,10,7,25,3,
10-2004,,,"Cheyenne, WY",54,37,0,12,5,1,
10-2004,,,"Chicago-Naperville-Joliet, IL-IN-WI",4690,3136,56,341,1157,82,
10-2004,,,"Chico, CA",128,126,2,0,0,0,
10-2004,,,"Cincinnati-Middletown, OH-KY-IN",941,823,4,34,80,11,
10-2004,,,"Clarksville, TN-KY",154,137,0,12,5,1,
10-2004,,,"Cleveland, TN",49,45,0,4,0,0,
10-2004,,,"Cleveland-Elyria-Mentor, OH",627,521,14,21,71,8,
10-2004,,,"Coeur d""Alene, ID",168,158,2,3,5,1,
10-2004,,,"College Station-Bryan, TX",48,37,0,0,11,2,
10-2004,,,"Colorado Springs, CO",521,521,0,0,0,0,
10-2004,,,"Columbia, MO",143,129,14,0,0,0,
10-2004,,,"Columbia, SC",566,454,8,15,89,4,
10-2004,,,"Columbus, GA-AL",136,116,0,12,8,1,
10-2004,,,"Columbus, IN",23,23,0,0,0,0,
10-2004,,,"Columbus, OH",1291,934,6,51,300,24,
10-2004,,,"Corpus Christi, TX",130,124,0,0,6,1,
10-2004,,,"Corvallis, OR",38,24,4,0,10,1,
10-2004,,,"Cumberland, MD-WV",14,14,0,0,0,0,
10-2004,,,"Dallas-Fort Worth-Arlington, TX",3894,3347,14,51,482,28,
10-2004,,,"Dalton, GA",68,42,0,4,22,2,
10-2004,,,"Danville, IL",0,0,0,0,0,0,
10-2004,,,"Danville, VA",24,24,0,0,0,0,
10-2004,,,"Davenport-Moline-Rock Island, IA-IL",65,63,2,0,0,0,
10-2004,,,"Dayton, OH",258,191,10,33,24,4,
10-2004,,,"Decatur, AL",38,38,0,0,0,0,
10-2004,,,"Decatur, IL",12,12,0,0,0,0,
10-2004,,,"Deltona-Daytona Beach-Ormond Beach, FL",461,374,2,0,85,7,
10-2004,,,"Denver-Aurora, CO",1399,1166,6,36,191,10,
10-2004,,,"Des Moines, IA",516,435,6,3,72,5,
10-2004,,,"Detroit-Warren-Livonia, MI",1964,1465,32,57,410,34,
10-2004,,,"Dothan, AL",23,23,0,0,0,0,
10-2004,,,"Dover, DE",180,156,0,0,24,2,
10-2004,,,"Dubuque, IA",149,31,6,0,112,1,
10-2004,,,"Duluth, MN-WI",119,87,4,4,24,3,
10-2004,,,"Durham, NC",324,308,4,0,12,2,
10-2004,,,"Eau Claire, WI",85,71,14,0,0,0,
10-2004,,,"El Centro, CA",127,113,2,3,9,1,
10-2004,,,"El Paso, TX",497,449,4,18,26,4,
10-2004,,,"Elizabethtown, KY",106,92,2,12,0,0,
10-2004,,,"Elkhart-Goshen, IN",92,87,0,0,5,1,
10-2004,,,"Elmira, NY",2,2,0,0,0,0,
10-2004,,,"Erie, PA",50,29,0,4,17,3,
10-2004,,,"Eugene-Springfield, OR",104,89,6,9,0,0,
10-2004,,,"Evansville, IN-KY",147,115,0,0,32,2,
10-2004,,,"Fairbanks, AK",4,4,0,0,0,0,
10-2004,,,"Fargo, ND-MN",202,132,0,4,66,5,
10-2004,,,"Farmington, NM",25,23,2,0,0,0,
10-2004,,,"Fayetteville, NC",229,169,0,0,60,3,
10-2004,,,"Fayetteville-Springdale-Rogers, AR-MO",548,274,30,15,229,18,
10-2004,,,"Flagstaff, AZ",70,70,0,0,0,0,
10-2004,,,"Flint, MI",283,191,4,0,88,9,
10-2004,,,"Florence, SC",20,20,0,0,0,0,
10-2004,,,"Fond du Lac, WI",24,24,0,0,0,0,
10-2004,,,"Fort Collins-Loveland, CO",277,209,4,9,55,7,
10-2004,,,"Fort Smith, AR-OK",54,47,4,3,0,0,
10-2004,,,"Fort Walton Beach-Crestview-Destin, FL",141,141,0,0,0,0,
10-2004,,,"Fort Wayne, IN",284,180,80,0,24,3,
10-2004,,,"Fresno, CA",541,424,26,60,31,4,
