date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
02-2008,,,"Abilene, TX",21,19,2,0,0,0,91
02-2008,,,"Akron, OH",35,27,0,0,8,1,69
02-2008,,,"Albany, GA",22,22,0,0,0,0,84
02-2008,,,"Albany-Schenectady-Troy, NY",52,49,0,3,0,0,59
02-2008,,,"Albuquerque, NM",310,225,0,24,61,3,100
02-2008,,,"Alexandria, LA",32,32,0,0,0,0,97
02-2008,,,"Allentown-Bethlehem-Easton, PA-NJ",151,141,0,0,10,2,100
02-2008,,,"Altoona, PA",0,0,0,0,0,0,7
02-2008,,,"Amarillo, TX",62,62,0,0,0,0,79
02-2008,,,"Ames, IA",6,6,0,0,0,0,92
02-2008,,,"Anchorage, AK",36,13,0,7,16,1,100
02-2008,,,"Anderson, IN",2,2,0,0,0,0,73
02-2008,,,"Anderson, SC",36,36,0,0,0,0,90
02-2008,,,"Ann Arbor, MI",22,12,0,0,10,1,72
02-2008,,,"Anniston-Oxford, AL",16,14,2,0,0,0,78
02-2008,,,"Appleton, WI",33,33,0,0,0,0,79
02-2008,,,"Asheville, NC",183,183,0,0,0,0,88
02-2008,,,"Athens-Clarke County, GA",55,28,0,0,27,1,73
02-2008,,,"Atlanta-Sandy Springs-Marietta, GA",1808,1693,6,23,86,7,100
02-2008,,,"Atlantic City-Hammonton, NJ",66,56,0,0,10,2,100
02-2008,,,"Auburn-Opelika, AL",57,57,0,0,0,0,100
02-2008,,,"Augusta-Richmond County, GA-SC",127,127,0,0,0,0,80
02-2008,,,"Austin-Round Rock, TX",1497,759,50,0,688,27,100
02-2008,,,"Bakersfield, CA",202,150,8,31,13,2,90
02-2008,,,"Baltimore-Towson, MD",280,226,0,0,54,3,100
02-2008,,,"Bangor, ME",11,7,0,4,0,0,49
02-2008,,,"Barnstable Town, MA",34,34,0,0,0,0,88
02-2008,,,"Baton Rouge, LA",243,171,0,0,72,9,94
02-2008,,,"Battle Creek, MI",1,1,0,0,0,0,55
02-2008,,,"Bay City, MI",1,1,0,0,0,0,21
02-2008,,,"Beaumont-Port Arthur, TX",32,32,0,0,0,0,76
02-2008,,,"Bellingham, WA",46,26,2,3,15,1,69
02-2008,,,"Bend, OR",63,61,2,0,0,0,100
02-2008,,,"Billings, MT",76,76,0,0,0,0,90
02-2008,,,"Binghamton, NY",1,1,0,0,0,0,18
02-2008,,,"Birmingham-Hoover, AL",363,298,0,0,65,4,100
02-2008,,,"Bismarck, ND",42,24,0,0,18,3,98
02-2008,,,"Bloomington, IN",22,19,0,3,0,0,86
02-2008,,,"Bloomington-Normal, IL",31,26,0,0,5,1,84
02-2008,,,"Boise City-Nampa, ID",279,257,2,20,0,0,100
02-2008,,,"Boston-Cambridge-Quincy, MA-NH",359,205,16,10,128,15,100
02-2008,,,"Boulder, CO",35,20,0,0,15,2,78
02-2008,,,"Bowling Green, KY",28,28,0,0,0,0,99
02-2008,,,"Bradenton-Sarasota-Venice, FL",228,177,0,36,15,2,100
02-2008,,,"Bremerton-Silverdale, WA",98,52,0,8,38,2,84
02-2008,,,"Bridgeport-Stamford-Norwalk, CT",75,57,18,0,0,0,90
02-2008,,,"Brownsville-Harlingen, TX",117,107,0,4,6,1,86
02-2008,,,"Brunswick, GA",38,38,0,0,0,0,80
02-2008,,,"Buffalo-Niagara Falls, NY",65,65,0,0,0,0,78
02-2008,,,"Burlington, NC",71,67,0,4,0,0,92
02-2008,,,"Burlington-South Burlington, VT",18,18,0,0,0,0,82
02-2008,,,"Canton-Massillon, OH",28,23,0,0,5,1,82
02-2008,,,"Cape Coral-Fort Myers, FL",136,118,2,0,16,2,100
02-2008,,,"Carson City, NV",1,1,0,0,0,0,100
02-2008,,,"Casper, WY",13,13,0,0,0,0,86
02-2008,,,"Cedar Rapids, IA",31,23,0,8,0,0,86
02-2008,,,"Champaign-Urbana, IL",112,16,0,0,96,6,66
02-2008,,,"Charleston, WV",10,10,0,0,0,0,43
02-2008,,,"Charleston-North Charleston-Summerville, SC",317,264,2,3,48,3,100
02-2008,,,"Charlotte-Gastonia-Concord, NC-SC",1224,937,2,4,281,12,100
02-2008,,,"Charlottesville, VA",54,45,0,0,9,1,66
02-2008,,,"Chattanooga, TN-GA",108,93,2,0,13,1,82
02-2008,,,"Cheyenne, WY",14,14,0,0,0,0,100
02-2008,,,"Chicago-Naperville-Joliet, IL-IN-WI",957,523,20,67,347,14,100
02-2008,,,"Chico, CA",49,47,2,0,0,0,89
02-2008,,,"Cincinnati-Middletown, OH-KY-IN",275,215,0,20,40,5,100
02-2008,,,"Clarksville, TN-KY",76,74,2,0,0,0,54
02-2008,,,"Cleveland, TN",25,23,2,0,0,0,81
02-2008,,,"Cleveland-Elyria-Mentor, OH",168,165,0,3,0,0,100
02-2008,,,"Coeur dAlene, ID",65,46,0,0,19,1,97
02-2008,,,"College Station-Bryan, TX",127,92,0,6,29,5,98
02-2008,,,"Colorado Springs, CO",148,148,0,0,0,0,100
02-2008,,,"Columbia, MO",67,67,0,0,0,0,100
02-2008,,,"Columbia, SC",332,291,0,4,37,2,100
02-2008,,,"Columbus, GA-AL",82,60,0,3,19,2,88
02-2008,,,"Columbus, IN",11,11,0,0,0,0,99
02-2008,,,"Columbus, OH",162,143,0,19,0,0,100
02-2008,,,"Corpus Christi, TX",105,99,6,0,0,0,89
02-2008,,,"Corvallis, OR",4,4,0,0,0,0,69
02-2008,,,"Cumberland, MD-WV",6,6,0,0,0,0,20
02-2008,,,"Dallas-Fort Worth-Arlington, TX",2415,1735,40,12,628,17,100
02-2008,,,"Dalton, GA",28,23,0,0,5,1,88
02-2008,,,"Danville, IL",0,0,0,0,0,0,11
02-2008,,,"Danville, VA",9,9,0,0,0,0,81
02-2008,,,"Davenport-Moline-Rock Island, IA-IL",12,12,0,0,0,0,18
02-2008,,,"Dayton, OH",143,39,2,0,102,7,83
02-2008,,,"Decatur, AL",25,13,0,0,12,1,77
