date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
10-2006,,,"Abilene, TX",19,19,0,0,0,0,
10-2006,,,"Akron, OH",112,98,0,0,14,1,
10-2006,,,"Albany, GA",38,36,2,0,0,0,
10-2006,,,"Albany-Schenectady-Troy, NY",99,86,0,0,13,2,
10-2006,,,"Albuquerque, NM",345,345,0,0,0,0,
10-2006,,,"Alexandria, LA",49,49,0,0,0,0,
10-2006,,,"Allentown-Bethlehem-Easton, PA-NJ",310,295,2,7,6,1,
10-2006,,,"Altoona, PA",1,1,0,0,0,0,
10-2006,,,"Amarillo, TX",44,44,0,0,0,0,
10-2006,,,"Ames, IA",40,20,0,0,20,1,
10-2006,,,"Anchorage, AK",99,34,38,27,0,0,
10-2006,,,"Anderson, IN",19,19,0,0,0,0,
10-2006,,,"Anderson, SC",121,121,0,0,0,0,
10-2006,,,"Ann Arbor, MI",41,36,0,0,5,1,
10-2006,,,"Anniston-Oxford, AL",9,9,0,0,0,0,
10-2006,,,"Appleton, WI",83,61,4,0,18,2,
10-2006,,,"Asheville, NC",299,266,0,4,29,2,
10-2006,,,"Athens-Clarke County, GA",67,67,0,0,0,0,
10-2006,,,"Atlanta-Sandy Springs-Marietta, GA",5577,4104,8,36,1429,23,
10-2006,,,"Atlantic City, NJ",151,138,2,0,11,2,
10-2006,,,"Auburn-Opelika, AL",250,162,0,0,88,3,
10-2006,,,"Augusta-Richmond County, GA-SC",460,460,0,0,0,0,
10-2006,,,"Austin-Round Rock, TX",1667,1168,24,139,336,17,
10-2006,,,"Bakersfield, CA",370,325,18,12,15,1,
10-2006,,,"Baltimore-Towson, MD",542,443,2,0,97,6,
10-2006,,,"Bangor, ME",27,23,4,0,0,0,
10-2006,,,"Barnstable Town, MA",73,61,2,0,10,2,
10-2006,,,"Baton Rouge, LA",414,359,0,0,55,6,
10-2006,,,"Battle Creek, MI",14,8,0,0,6,1,
10-2006,,,"Bay City, MI",1,1,0,0,0,0,
10-2006,,,"Beaumont-Port Arthur, TX",52,52,0,0,0,0,
10-2006,,,"Bellingham, WA",47,43,4,0,0,0,
10-2006,,,"Bend, OR",171,151,6,6,8,1,
10-2006,,,"Billings, MT",52,52,0,0,0,0,
10-2006,,,"Binghamton, NY",4,4,0,0,0,0,
10-2006,,,"Birmingham-Hoover, AL",577,417,0,0,160,13,
10-2006,,,"Bismarck, ND",83,73,10,0,0,0,
10-2006,,,"Bloomington, IN",42,31,6,0,5,1,
10-2006,,,"Bloomington-Normal, IL",76,67,0,0,9,1,
10-2006,,,"Boise City-Nampa, ID",488,432,36,20,0,0,
10-2006,,,"Boston-Cambridge-Quincy, MA-NH",982,562,72,27,321,24,
10-2006,,,"Boulder, CO",43,32,0,3,8,1,
10-2006,,,"Bowling Green, KY",46,38,2,6,0,0,
10-2006,,,"Bremerton-Silverdale, WA",100,100,0,0,0,0,
10-2006,,,"Bridgeport-Stamford-Norwalk, CT",105,99,6,0,0,0,
10-2006,,,"Brownsville-Harlingen, TX",199,175,6,18,0,0,
10-2006,,,"Brunswick, GA",65,60,0,0,5,1,
10-2006,,,"Buffalo-Niagara Falls, NY",145,143,2,0,0,0,
10-2006,,,"Burlington, NC",124,124,0,0,0,0,
10-2006,,,"Burlington-South Burlington, VT",67,32,4,3,28,2,
10-2006,,,"Canton-Massillon, OH",46,44,2,0,0,0,
10-2006,,,"Cape Coral-Fort Myers, FL",908,800,0,32,76,6,
10-2006,,,"Carson City, NV",38,2,0,8,28,2,
10-2006,,,"Casper, WY",18,18,0,0,0,0,
10-2006,,,"Cedar Rapids, IA",95,78,4,13,0,0,
10-2006,,,"Champaign-Urbana, IL",74,62,0,0,12,1,
10-2006,,,"Charleston, WV",21,21,0,0,0,0,
10-2006,,,"Charleston-North Charleston, SC",685,552,10,10,113,10,
10-2006,,,"Charlotte-Gastonia-Concord, NC-SC",2075,1762,2,4,307,11,
10-2006,,,"Charlottesville, VA",113,89,2,0,22,1,
10-2006,,,"Chattanooga, TN-GA",165,152,6,0,7,1,
10-2006,,,"Cheyenne, WY",43,30,0,4,9,1,
10-2006,,,"Chicago-Naperville-Joliet, IL-IN-WI",3569,2236,54,152,1127,64,
10-2006,,,"Chico, CA",76,76,0,0,0,0,
10-2006,,,"Cincinnati-Middletown, OH-KY-IN",721,557,2,17,145,12,
10-2006,,,"Clarksville, TN-KY",232,165,20,47,0,0,
