date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
07-2008,,,"Abilene, TX",20,20,0,0,0,0,98
07-2008,,,"Akron, OH",66,51,0,3,12,1,68
07-2008,,,"Albany, GA",24,19,2,3,0,0,96
07-2008,,,"Albany-Schenectady-Troy, NY",106,72,0,0,34,4,75
07-2008,,,"Albuquerque, NM",204,166,2,3,33,1,100
07-2008,,,"Alexandria, LA",30,30,0,0,0,0,99
07-2008,,,"Allentown-Bethlehem-Easton, PA-NJ",199,181,2,4,12,2,100
07-2008,,,"Altoona, PA",0,0,0,0,0,0,9
07-2008,,,"Amarillo, TX",41,41,0,0,0,0,97
07-2008,,,"Ames, IA",19,12,0,0,7,1,94
07-2008,,,"Anchorage, AK",52,44,0,8,0,0,100
07-2008,,,"Anderson, IN",5,5,0,0,0,0,64
07-2008,,,"Anderson, SC",39,39,0,0,0,0,89
07-2008,,,"Ann Arbor, MI",27,22,0,0,5,1,71
07-2008,,,"Anniston-Oxford, AL",12,10,2,0,0,0,83
07-2008,,,"Appleton, WI",49,45,4,0,0,0,81
07-2008,,,"Asheville, NC",195,180,2,0,13,1,94
07-2008,,,"Athens-Clarke County, GA",26,24,2,0,0,0,79
07-2008,,,"Atlanta-Sandy Springs-Marietta, GA",1509,873,0,6,630,12,100
07-2008,,,"Atlantic City-Hammonton, NJ",61,59,2,0,0,0,100
07-2008,,,"Auburn-Opelika, AL",61,54,4,3,0,0,100
07-2008,,,"Augusta-Richmond County, GA-SC",109,107,2,0,0,0,75
07-2008,,,"Austin-Round Rock, TX",1094,766,12,11,305,7,100
07-2008,,,"Bakersfield, CA",197,128,12,52,5,1,86
07-2008,,,"Baltimore-Towson, MD",763,275,0,0,488,9,100
07-2008,,,"Bangor, ME",18,16,2,0,0,0,53
07-2008,,,"Barnstable Town, MA",69,33,0,3,33,2,87
07-2008,,,"Baton Rouge, LA",353,203,2,0,148,5,93
07-2008,,,"Battle Creek, MI",8,3,0,0,5,1,68
07-2008,,,"Bay City, MI",3,3,0,0,0,0,17
07-2008,,,"Beaumont-Port Arthur, TX",48,48,0,0,0,0,71
07-2008,,,"Bellingham, WA",63,44,0,0,19,1,77
07-2008,,,"Bend, OR",88,81,2,0,5,1,100
07-2008,,,"Billings, MT",47,47,0,0,0,0,92
07-2008,,,"Binghamton, NY",5,5,0,0,0,0,15
07-2008,,,"Birmingham-Hoover, AL",420,194,0,0,226,2,100
07-2008,,,"Bismarck, ND",60,51,0,0,9,1,98
07-2008,,,"Bloomington, IN",27,25,2,0,0,0,85
07-2008,,,"Bloomington-Normal, IL",23,15,0,0,8,1,86
07-2008,,,"Boise City-Nampa, ID",209,178,12,19,0,0,100
07-2008,,,"Boston-Cambridge-Quincy, MA-NH",565,291,18,26,230,18,100
07-2008,,,"Boulder, CO",26,13,0,8,5,1,72
07-2008,,,"Bowling Green, KY",42,42,0,0,0,0,99
07-2008,,,"Bradenton-Sarasota-Venice, FL",169,139,2,3,25,2,100
07-2008,,,"Bremerton-Silverdale, WA",84,69,0,15,0,0,79
07-2008,,,"Bridgeport-Stamford-Norwalk, CT",97,51,2,0,44,3,89
07-2008,,,"Brownsville-Harlingen, TX",88,80,4,4,0,0,83
07-2008,,,"Brunswick, GA",37,37,0,0,0,0,82
07-2008,,,"Buffalo-Niagara Falls, NY",101,85,0,0,16,2,78
07-2008,,,"Burlington, NC",66,66,0,0,0,0,95
07-2008,,,"Burlington-South Burlington, VT",42,28,0,0,14,1,86
07-2008,,,"Canton-Massillon, OH",34,29,0,0,5,1,82
07-2008,,,"Cape Coral-Fort Myers, FL",125,125,0,0,0,0,100
07-2008,,,"Carson City, NV",2,2,0,0,0,0,100
07-2008,,,"Casper, WY",42,42,0,0,0,0,85
07-2008,,,"Cedar Rapids, IA",103,61,6,30,6,1,91
07-2008,,,"Champaign-Urbana, IL",29,25,0,4,0,0,83
07-2008,,,"Charleston, WV",21,9,0,6,6,1,47
07-2008,,,"Charleston-North Charleston-Summerville, SC",414,312,6,0,96,6,100
07-2008,,,"Charlotte-Gastonia-Concord, NC-SC",995,594,14,0,387,16,100
07-2008,,,"Charlottesville, VA",42,42,0,0,0,0,70
07-2008,,,"Chattanooga, TN-GA",109,94,2,0,13,1,75
07-2008,,,"Cheyenne, WY",17,17,0,0,0,0,98
07-2008,,,"Chicago-Naperville-Joliet, IL-IN-WI",1558,831,18,73,636,24,100
07-2008,,,"Chico, CA",53,36,0,11,6,1,82
07-2008,,,"Cincinnati-Middletown, OH-KY-IN",429,311,6,30,82,10,100
07-2008,,,"Clarksville, TN-KY",99,95,0,4,0,0,22
07-2008,,,"Cleveland, TN",57,43,2,12,0,0,74
07-2008,,,"Cleveland-Elyria-Mentor, OH",249,219,4,7,19,3,100
