date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
04-2009,,,"Abilene, TX",20,20,0,0,0,0,96
04-2009,,,"Akron, OH",91,83,0,3,5,1,71
04-2009,,,"Albany, GA",16,16,0,0,0,0,92
04-2009,,,"Albany-Schenectady-Troy, NY",62,60,2,0,0,0,69
04-2009,,,"Albuquerque, NM",184,173,0,0,11,1,100
04-2009,,,"Alexandria, LA",20,20,0,0,0,0,98
04-2009,,,"Allentown-Bethlehem-Easton, PA-NJ",127,103,0,0,24,3,100
04-2009,,,"Altoona, PA",2,2,0,0,0,0,5
04-2009,,,"Amarillo, TX",47,47,0,0,0,0,94
04-2009,,,"Ames, IA",14,14,0,0,0,0,93
04-2009,,,"Anchorage, AK",51,31,2,0,18,1,100
04-2009,,,"Anderson, IN",4,4,0,0,0,0,75
04-2009,,,"Anderson, SC",23,23,0,0,0,0,90
04-2009,,,"Ann Arbor, MI",11,11,0,0,0,0,72
04-2009,,,"Anniston-Oxford, AL",4,4,0,0,0,0,77
04-2009,,,"Appleton, WI",26,26,0,0,0,0,78
04-2009,,,"Asheville, NC",108,94,0,0,14,1,89
04-2009,,,"Athens-Clarke County, GA",19,19,0,0,0,0,67
04-2009,,,"Atlanta-Sandy Springs-Marietta, GA",483,477,0,0,6,1,100
04-2009,,,"Atlantic City-Hammonton, NJ",41,35,0,0,6,1,100
04-2009,,,"Auburn-Opelika, AL",65,48,0,0,17,1,100
04-2009,,,"Augusta-Richmond County, GA-SC",182,182,0,0,0,0,71
04-2009,,,"Austin-Round Rock, TX",938,706,4,0,228,4,100
04-2009,,,"Bakersfield, CA",125,103,10,7,5,1,94
04-2009,,,"Baltimore-Towson, MD",275,244,0,0,31,1,100
04-2009,,,"Bangor, ME",7,7,0,0,0,0,62
04-2009,,,"Barnstable Town, MA",19,19,0,0,0,0,81
04-2009,,,"Baton Rouge, LA",156,156,0,0,0,0,92
04-2009,,,"Battle Creek, MI",1,1,0,0,0,0,31
04-2009,,,"Bay City, MI",1,1,0,0,0,0,18
04-2009,,,"Beaumont-Port Arthur, TX",491,203,0,0,288,1,63
04-2009,,,"Bellingham, WA",22,17,0,0,5,1,71
04-2009,,,"Bend, OR",50,24,0,0,26,1,100
04-2009,,,"Billings, MT",26,26,0,0,0,0,92
04-2009,,,"Binghamton, NY",2,2,0,0,0,0,15
04-2009,,,"Birmingham-Hoover, AL",211,201,0,0,10,1,100
04-2009,,,"Bismarck, ND",34,31,0,3,0,0,97
04-2009,,,"Bloomington, IN",17,17,0,0,0,0,91
04-2009,,,"Bloomington-Normal, IL",24,19,0,0,5,1,89
04-2009,,,"Boise City-Nampa, ID",157,154,0,3,0,0,100
04-2009,,,"Boston-Cambridge-Quincy, MA-NH",314,212,20,13,69,9,100
04-2009,,,"Boulder, CO",39,11,0,3,25,3,77
04-2009,,,"Bowling Green, KY",33,33,0,0,0,0,99
04-2009,,,"Bradenton-Sarasota-Venice, FL",106,74,0,8,24,4,100
04-2009,,,"Bremerton-Silverdale, WA",51,51,0,0,0,0,81
04-2009,,,"Bridgeport-Stamford-Norwalk, CT",214,48,2,0,164,5,96
04-2009,,,"Brownsville-Harlingen, TX",69,69,0,0,0,0,79
04-2009,,,"Brunswick, GA",26,26,0,0,0,0,80
04-2009,,,"Buffalo-Niagara Falls, NY",58,58,0,0,0,0,64
04-2009,,,"Burlington, NC",33,33,0,0,0,0,95
04-2009,,,"Burlington-South Burlington, VT",23,16,4,3,0,0,86
04-2009,,,"Canton-Massillon, OH",29,29,0,0,0,0,84
04-2009,,,"Cape Coral-Fort Myers, FL",61,61,0,0,0,0,100
04-2009,,,"Cape Girardeau-Jackson, MO-IL",7,7,0,0,0,0,0
04-2009,,,"Carson City, NV",0,0,0,0,0,0,100
04-2009,,,"Casper, WY",10,10,0,0,0,0,85
04-2009,,,"Cedar Rapids, IA",132,108,12,12,0,0,93
