date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2006,,,"Abilene, TX",25,23,2,0,0,0,
12-2006,,,"Akron, OH",74,59,0,0,15,1,
12-2006,,,"Albany, GA",35,30,2,3,0,0,
12-2006,,,"Albany-Schenectady-Troy, NY",77,69,0,8,0,0,
12-2006,,,"Albuquerque, NM",306,278,0,3,25,1,
12-2006,,,"Alexandria, LA",63,63,0,0,0,0,
12-2006,,,"Allentown-Bethlehem-Easton, PA-NJ",237,215,4,3,15,3,
12-2006,,,"Altoona, PA",3,3,0,0,0,0,
12-2006,,,"Amarillo, TX",42,42,0,0,0,0,
12-2006,,,"Ames, IA",47,24,0,0,23,1,
12-2006,,,"Anchorage, AK",17,13,4,0,0,0,
12-2006,,,"Anderson, IN",12,12,0,0,0,0,
12-2006,,,"Anderson, SC",73,71,2,0,0,0,
12-2006,,,"Ann Arbor, MI",27,27,0,0,0,0,
12-2006,,,"Anniston-Oxford, AL",20,14,6,0,0,0,
12-2006,,,"Appleton, WI",33,22,4,0,7,1,
12-2006,,,"Asheville, NC",279,256,0,23,0,0,
12-2006,,,"Athens-Clarke County, GA",60,52,0,0,8,1,
12-2006,,,"Atlanta-Sandy Springs-Marietta, GA",3608,3008,6,29,565,12,
12-2006,,,"Atlantic City, NJ",87,71,6,4,6,1,
12-2006,,,"Auburn-Opelika, AL",183,169,4,0,10,1,
12-2006,,,"Augusta-Richmond County, GA-SC",142,142,0,0,0,0,
12-2006,,,"Austin-Round Rock, TX",2125,1007,18,0,1100,26,
12-2006,,,"Bakersfield, CA",320,262,18,19,21,2,
12-2006,,,"Baltimore-Towson, MD",763,443,10,12,298,20,
12-2006,,,"Bangor, ME",17,9,0,8,0,0,
12-2006,,,"Barnstable Town, MA",76,60,0,0,16,2,
12-2006,,,"Baton Rouge, LA",1683,630,0,0,1053,66,
12-2006,,,"Battle Creek, MI",4,4,0,0,0,0,
12-2006,,,"Bay City, MI",0,0,0,0,0,0,
12-2006,,,"Beaumont-Port Arthur, TX",32,32,0,0,0,0,
12-2006,,,"Bellingham, WA",83,48,0,0,35,1,
12-2006,,,"Bend, OR",147,140,4,3,0,0,
12-2006,,,"Billings, MT",64,32,0,4,28,2,
12-2006,,,"Binghamton, NY",5,3,2,0,0,0,
12-2006,,,"Birmingham-Hoover, AL",370,370,0,0,0,0,
12-2006,,,"Bismarck, ND",109,42,0,0,67,1,
12-2006,,,"Bloomington, IN",22,22,0,0,0,0,
12-2006,,,"Bloomington-Normal, IL",31,22,0,0,9,1,
12-2006,,,"Boise City-Nampa, ID",410,347,12,51,0,0,
12-2006,,,"Boston-Cambridge-Quincy, MA-NH",1361,408,38,25,890,21,
12-2006,,,"Boulder, CO",41,16,0,0,25,2,
12-2006,,,"Bowling Green, KY",34,34,0,0,0,0,
12-2006,,,"Bremerton-Silverdale, WA",68,43,2,0,23,1,
12-2006,,,"Bridgeport-Stamford-Norwalk, CT",142,121,6,0,15,2,
12-2006,,,"Brownsville-Harlingen, TX",142,132,10,0,0,0,
12-2006,,,"Brunswick, GA",43,43,0,0,0,0,
12-2006,,,"Buffalo-Niagara Falls, NY",56,56,0,0,0,0,
12-2006,,,"Burlington, NC",91,91,0,0,0,0,
12-2006,,,"Burlington-South Burlington, VT",21,19,2,0,0,0,
12-2006,,,"Canton-Massillon, OH",36,36,0,0,0,0,
12-2006,,,"Cape Coral-Fort Myers, FL",582,488,0,11,83,10,
12-2006,,,"Carson City, NV",14,2,0,0,12,1,
12-2006,,,"Casper, WY",13,13,0,0,0,0,
12-2006,,,"Cedar Rapids, IA",43,33,4,6,0,0,
12-2006,,,"Champaign-Urbana, IL",46,24,2,12,8,1,
12-2006,,,"Charleston, WV",15,15,0,0,0,0,
12-2006,,,"Charleston-North Charleston, SC",770,398,0,3,369,18,
12-2006,,,"Charlotte-Gastonia-Concord, NC-SC",2470,1612,20,23,815,44,
12-2006,,,"Charlottesville, VA",77,50,0,3,24,1,
12-2006,,,"Chattanooga, TN-GA",213,199,4,3,7,1,
12-2006,,,"Cheyenne, WY",43,27,0,4,12,1,
12-2006,,,"Chicago-Naperville-Joliet, IL-IN-WI",2428,1227,56,102,1043,41,
12-2006,,,"Chico, CA",113,113,0,0,0,0,
12-2006,,,"Cincinnati-Middletown, OH-KY-IN",480,371,6,14,89,9,
12-2006,,,"Clarksville, TN-KY",182,142,0,8,32,4,
12-2006,,,"Cleveland, TN",47,42,2,3,0,0,
12-2006,,,"Cleveland-Elyria-Mentor, OH",264,241,0,8,15,3,
12-2006,,,"Coeur dAlene, ID",102,60,0,0,42,2,
12-2006,,,"College Station-Bryan, TX",385,36,18,4,327,23,
12-2006,,,"Colorado Springs, CO",213,191,0,12,10,1,
12-2006,,,"Columbia, MO",34,27,2,0,5,1,
12-2006,,,"Columbia, SC",396,343,0,0,53,3,
12-2006,,,"Columbus, GA-AL",326,91,2,4,229,15,
12-2006,,,"Columbus, IN",14,14,0,0,0,0,
12-2006,,,"Columbus, OH",356,256,6,41,53,6,
12-2006,,,"Corpus Christi, TX",117,88,4,0,25,1,
12-2006,,,"Corvallis, OR",27,24,0,3,0,0,
12-2006,,,"Cumberland, MD-WV",3,3,0,0,0,0,
12-2006,,,"Dallas-Fort Worth-Arlington, TX",3225,2042,26,23,1134,23,
12-2006,,,"Dalton, GA",43,41,2,0,0,0,
12-2006,,,"Danville, IL",0,0,0,0,0,0,
12-2006,,,"Danville, VA",17,12,0,0,5,1,
12-2006,,,"Davenport-Moline-Rock Island, IA-IL",25,23,2,0,0,0,
12-2006,,,"Dayton, OH",94,92,2,0,0,0,
12-2006,,,"Decatur, AL",8,8,0,0,0,0,
12-2006,,,"Decatur, IL",82,2,0,0,80,1,
12-2006,,,"Deltona-Daytona Beach-Ormond Beach, FL",186,152,8,0,26,2,
12-2006,,,"Denver-Aurora, CO",1404,713,0,43,648,13,
12-2006,,,"Des Moines-West Des Moines, IA",346,208,0,0,138,1,
12-2006,,,"Detroit-Warren-Livonia, MI",445,356,4,7,78,6,
12-2006,,,"Dothan, AL",19,19,0,0,0,0,
12-2006,,,"Dover, DE",121,97,0,0,24,1,
12-2006,,,"Dubuque, IA",13,13,0,0,0,0,
12-2006,,,"Duluth, MN-WI",42,30,2,0,10,2,
12-2006,,,"Durham, NC",410,216,2,0,192,8,
12-2006,,,"Eau Claire, WI",17,15,2,0,0,0,
12-2006,,,"El Centro, CA",92,82,2,0,8,1,
12-2006,,,"El Paso, TX",297,292,0,0,5,1,
12-2006,,,"Elizabethtown, KY",28,24,0,4,0,0,
12-2006,,,"Elkhart-Goshen, IN",47,47,0,0,0,0,
12-2006,,,"Elmira, NY",2,2,0,0,0,0,
12-2006,,,"Erie, PA",23,13,2,8,0,0,
12-2006,,,"Eugene-Springfield, OR",90,86,4,0,0,0,
12-2006,,,"Evansville, IN-KY",71,40,0,6,25,3,
12-2006,,,"Fairbanks, AK",1,1,0,0,0,0,
12-2006,,,"Fargo, ND-MN",87,15,0,0,72,2,
12-2006,,,"Farmington, NM",28,28,0,0,0,0,
12-2006,,,"Fayetteville, NC",344,230,0,44,70,10,
12-2006,,,"Fayetteville-Springdale-Rogers, AR-MO",257,186,16,3,52,4,
12-2006,,,"Flagstaff, AZ",39,39,0,0,0,0,
12-2006,,,"Flint, MI",23,23,0,0,0,0,
12-2006,,,"Florence, SC",43,43,0,0,0,0,
12-2006,,,"Florence-Muscle Shoals, AL",22,22,0,0,0,0,
12-2006,,,"Fond du Lac, WI",4,2,2,0,0,0,
12-2006,,,"Fort Collins-Loveland, CO",261,83,20,0,158,3,
12-2006,,,"Fort Smith, AR-OK",36,27,6,3,0,0,
12-2006,,,"Fort Walton Beach-Crestview-Destin, FL",44,44,0,0,0,0,
12-2006,,,"Fort Wayne, IN",121,121,0,0,0,0,
12-2006,,,"Fresno, CA",235,134,6,3,92,8,
12-2006,,,"Gadsden, AL",44,8,0,36,0,0,
12-2006,,,"Gainesville, FL",101,61,0,0,40,3,
12-2006,,,"Gainesville, GA",90,90,0,0,0,0,
12-2006,,,"Glens Falls, NY",26,26,0,0,0,0,
12-2006,,,"Goldsboro, NC",29,29,0,0,0,0,
12-2006,,,"Grand Forks, ND-MN",14,2,0,0,12,1,
12-2006,,,"Grand Junction, CO",89,89,0,0,0,0,
12-2006,,,"Grand Rapids-Wyoming, MI",114,106,0,0,8,1,
12-2006,,,"Great Falls, MT",13,13,0,0,0,0,
12-2006,,,"Greeley, CO",110,102,0,3,5,1,
12-2006,,,"Green Bay, WI",68,48,0,0,20,2,
12-2006,,,"Greensboro-High Point, NC",399,290,0,0,109,6,
12-2006,,,"Greenville, NC",106,84,22,0,0,0,
12-2006,,,"Greenville, SC",250,248,2,0,0,0,
12-2006,,,"Gulfport-Biloxi, MS",230,228,2,0,0,0,
12-2006,,,"Hagerstown-Martinsburg, MD-WV",253,131,2,0,120,10,
12-2006,,,"Hanford-Corcoran, CA",43,43,0,0,0,0,
12-2006,,,"Harrisburg-Carlisle, PA",113,57,0,4,52,4,
12-2006,,,"Harrisonburg, VA",31,31,0,0,0,0,
12-2006,,,"Hartford-West Hartford-East Hartford, CT",206,97,10,0,99,5,
12-2006,,,"Hattiesburg, MS",4,2,2,0,0,0,
12-2006,,,"Hickory-Lenoir-Morganton, NC",86,84,2,0,0,0,
12-2006,,,"Hinesville-Fort Stewart, GA",19,19,0,0,0,0,
12-2006,,,"Holland-Grand Haven, MI",36,36,0,0,0,0,
12-2006,,,"Honolulu, HI",230,188,0,0,42,1,
