date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
11-2004,,,"Abilene, TX",13,13,0,0,0,0,
11-2004,,,"Akron, OH",263,223,8,10,22,1,
11-2004,,,"Albany, GA",72,48,8,16,0,0,
11-2004,,,"Albany-Schenectady-Troy, NY",246,172,2,0,72,6,
11-2004,,,"Albuquerque, NM",634,540,24,6,64,3,
11-2004,,,"Alexandria, LA",25,25,0,0,0,0,
11-2004,,,"Allentown-Bethlehem-Easton, PA-NJ",301,285,0,11,5,1,
11-2004,,,"Altoona, PA",2,2,0,0,0,0,
11-2004,,,"Amarillo, TX",38,38,0,0,0,0,
11-2004,,,"Ames, IA",77,30,2,0,45,1,
11-2004,,,"Anchorage, AK",98,46,16,0,36,2,
11-2004,,,"Anderson, IN",28,28,0,0,0,0,
11-2004,,,"Anderson, SC",84,78,6,0,0,0,
11-2004,,,"Ann Arbor, MI",165,158,2,0,5,1,
11-2004,,,"Anniston-Oxford, AL",12,12,0,0,0,0,
11-2004,,,"Appleton, WI",134,132,2,0,0,0,
11-2004,,,"Asheville, NC",304,255,8,0,41,1,
11-2004,,,"Athens-Clarke County, GA",145,109,0,0,36,1,
11-2004,,,"Atlanta-Sandy Springs-Marietta, GA",7229,3763,12,19,3435,51,
11-2004,,,"Atlantic City, NJ",119,107,6,0,6,1,
11-2004,,,"Auburn-Opelika, AL",63,33,0,0,30,1,
11-2004,,,"Augusta-Richmond County, GA-SC",200,200,0,0,0,0,
11-2004,,,"Austin-Round Rock, TX",1181,884,14,14,269,14,
11-2004,,,"Bakersfield, CA",498,467,0,15,16,2,
11-2004,,,"Baltimore-Towson, MD",1121,698,0,0,423,8,
11-2004,,,"Bangor, ME",43,41,2,0,0,0,
11-2004,,,"Barnstable Town, MA",91,79,2,10,0,0,
11-2004,,,"Baton Rouge, LA",422,314,0,3,105,3,
11-2004,,,"Battle Creek, MI",15,15,0,0,0,0,
11-2004,,,"Bay City, MI",9,9,0,0,0,0,
11-2004,,,"Beaumont-Port Arthur, TX",39,39,0,0,0,0,
11-2004,,,"Bellingham, WA",186,103,4,7,72,3,
11-2004,,,"Bend, OR",298,286,8,4,0,0,
11-2004,,,"Billings, MT",72,59,0,7,6,1,
11-2004,,,"Binghamton, NY",12,12,0,0,0,0,
11-2004,,,"Birmingham-Hoover, AL",445,439,0,0,6,1,
11-2004,,,"Bismarck, ND",46,40,2,4,0,0,
11-2004,,,"Blacksburg-Christiansburg-Radford, VA",63,56,2,0,5,1,
11-2004,,,"Bloomington, IN",89,49,18,3,19,2,
11-2004,,,"Bloomington-Normal, IL",57,49,0,0,8,1,
11-2004,,,"Boise City-Nampa, ID",713,637,46,30,0,0,
11-2004,,,"Boston-Cambridge-Quincy, MA-NH",1515,630,74,55,756,39,
11-2004,,,"Boulder, CO",76,66,4,0,6,1,
11-2004,,,"Bowling Green, KY",58,58,0,0,0,0,
11-2004,,,"Bremerton-Silverdale, WA",108,103,0,0,5,1,
11-2004,,,"Bridgeport-Stamford-Norwalk, CT",259,123,6,3,127,6,
11-2004,,,"Brownsville-Harlingen, TX",220,202,6,6,6,1,
11-2004,,,"Brunswick, GA",63,56,4,3,0,0,
11-2004,,,"Buffalo-Niagara Falls, NY",124,98,2,0,24,3,
11-2004,,,"Burlington, NC",102,90,0,0,12,1,
11-2004,,,"Burlington-South Burlington, VT",58,44,6,3,5,1,
11-2004,,,"Canton-Massillon, OH",90,85,0,0,5,1,
11-2004,,,"Cape Coral-Fort Myers, FL",1784,1491,0,0,293,30,
11-2004,,,"Carson City, NV",80,20,0,0,60,5,
11-2004,,,"Casper, WY",12,12,0,0,0,0,
11-2004,,,"Cedar Rapids, IA",160,97,10,23,30,4,
11-2004,,,"Champaign-Urbana, IL",48,32,0,0,16,1,
11-2004,,,"Charleston, WV",23,23,0,0,0,0,
11-2004,,,"Charleston-North Charleston, SC",671,583,0,3,85,6,
11-2004,,,"Charlotte-Gastonia-Concord, NC-SC",1596,1127,6,0,463,16,
11-2004,,,"Charlottesville, VA",149,111,2,3,33,1,
11-2004,,,"Chattanooga, TN-GA",210,183,8,4,15,2,
11-2004,,,"Cheyenne, WY",51,34,2,10,5,1,
11-2004,,,"Chicago-Naperville-Joliet, IL-IN-WI",3846,2778,74,164,830,51,
11-2004,,,"Chico, CA",249,104,26,12,107,1,
11-2004,,,"Cincinnati-Middletown, OH-KY-IN",1397,798,30,33,536,37,
11-2004,,,"Clarksville, TN-KY",163,131,0,32,0,0,
11-2004,,,"Cleveland, TN",55,46,2,7,0,0,
11-2004,,,"Cleveland-Elyria-Mentor, OH",561,514,18,19,10,2,
11-2004,,,"Coeur d""Alene, ID",200,198,2,0,0,0,
11-2004,,,"College Station-Bryan, TX",86,44,22,0,20,4,
11-2004,,,"Colorado Springs, CO",433,433,0,0,0,0,
11-2004,,,"Columbia, MO",152,102,10,0,40,2,
11-2004,,,"Columbia, SC",508,425,6,4,73,4,
11-2004,,,"Columbus, GA-AL",94,90,4,0,0,0,
11-2004,,,"Columbus, IN",21,21,0,0,0,0,
11-2004,,,"Columbus, OH",982,670,2,90,220,15,
11-2004,,,"Corpus Christi, TX",114,109,0,0,5,1,
11-2004,,,"Corvallis, OR",35,25,0,0,10,1,
11-2004,,,"Cumberland, MD-WV",16,16,0,0,0,0,
11-2004,,,"Dallas-Fort Worth-Arlington, TX",3605,3262,8,4,331,26,
11-2004,,,"Dalton, GA",56,35,0,4,17,2,
11-2004,,,"Danville, IL",0,0,0,0,0,0,
11-2004,,,"Danville, VA",24,21,0,3,0,0,
11-2004,,,"Davenport-Moline-Rock Island, IA-IL",146,56,0,0,90,8,
11-2004,,,"Dayton, OH",182,177,2,3,0,0,
11-2004,,,"Decatur, AL",18,18,0,0,0,0,
11-2004,,,"Decatur, IL",5,5,0,0,0,0,
11-2004,,,"Deltona-Daytona Beach-Ormond Beach, FL",405,338,6,0,61,6,
11-2004,,,"Denver-Aurora, CO",1207,1016,10,22,159,20,
11-2004,,,"Des Moines, IA",448,395,2,4,47,2,
11-2004,,,"Detroit-Warren-Livonia, MI",1819,1310,34,4,471,32,
11-2004,,,"Dothan, AL",27,27,0,0,0,0,
11-2004,,,"Dover, DE",150,150,0,0,0,0,
11-2004,,,"Dubuque, IA",37,30,4,3,0,0,
11-2004,,,"Duluth, MN-WI",79,66,0,3,10,2,
11-2004,,,"Durham, NC",251,248,0,3,0,0,
11-2004,,,"Eau Claire, WI",126,82,4,16,24,3,
11-2004,,,"El Centro, CA",176,162,0,4,10,1,
11-2004,,,"El Paso, TX",298,296,2,0,0,0,
11-2004,,,"Elizabethtown, KY",117,87,6,0,24,3,
11-2004,,,"Elkhart-Goshen, IN",84,79,0,0,5,1,
11-2004,,,"Elmira, NY",2,2,0,0,0,0,
11-2004,,,"Erie, PA",13,13,0,0,0,0,
11-2004,,,"Eugene-Springfield, OR",104,86,6,7,5,1,
11-2004,,,"Evansville, IN-KY",97,97,0,0,0,0,
11-2004,,,"Fairbanks, AK",2,2,0,0,0,0,
11-2004,,,"Fargo, ND-MN",93,65,0,0,28,2,
11-2004,,,"Farmington, NM",28,25,0,3,0,0,
11-2004,,,"Fayetteville, NC",301,171,6,0,124,6,
11-2004,,,"Fayetteville-Springdale-Rogers, AR-MO",390,259,4,16,111,8,
11-2004,,,"Flagstaff, AZ",54,52,2,0,0,0,
11-2004,,,"Flint, MI",231,171,4,0,56,7,
11-2004,,,"Florence, SC",17,17,0,0,0,0,
11-2004,,,"Fond du Lac, WI",18,8,2,8,0,0,
11-2004,,,"Fort Collins-Loveland, CO",213,166,0,3,44,4,
11-2004,,,"Fort Smith, AR-OK",40,34,6,0,0,0,
11-2004,,,"Fort Walton Beach-Crestview-Destin, FL",269,182,2,0,85,2,
11-2004,,,"Fort Wayne, IN",260,180,0,0,80,1,
11-2004,,,"Fresno, CA",432,335,2,35,60,6,
11-2004,,,"Gadsden, AL",11,11,0,0,0,0,
11-2004,,,"Gainesville, FL",138,95,0,0,43,3,
11-2004,,,"Gainesville, GA",83,83,0,0,0,0,
11-2004,,,"Glens Falls, NY",37,37,0,0,0,0,
11-2004,,,"Goldsboro, NC",32,32,0,0,0,0,
11-2004,,,"Grand Forks, ND-MN",15,15,0,0,0,0,
11-2004,,,"Grand Junction, CO",102,102,0,0,0,0,
11-2004,,,"Grand Rapids-Wyoming, MI",270,265,0,0,5,1,
11-2004,,,"Great Falls, MT",11,11,0,0,0,0,
11-2004,,,"Greeley, CO",251,235,0,11,5,1,
11-2004,,,"Green Bay, WI",159,127,0,3,29,2,
11-2004,,,"Greensboro-High Point, NC",412,343,0,9,60,4,
11-2004,,,"Greenville, NC",147,73,6,0,68,5,
11-2004,,,"Greenville, SC",338,332,6,0,0,0,
11-2004,,,"Gulfport-Biloxi, MS",110,90,2,0,18,3,
11-2004,,,"Hagerstown-Martinsburg, MD-WV",303,212,76,0,15,3,
11-2004,,,"Hanford-Corcoran, CA",45,45,0,0,0,0,
11-2004,,,"Harrisburg-Carlisle, PA",103,98,2,3,0,0,
11-2004,,,"Harrisonburg, VA",86,84,2,0,0,0,
11-2004,,,"Hartford-West Hartford-East Hartford, CT",416,345,18,0,53,4,
11-2004,,,"Hattiesburg, MS",169,13,0,20,136,9,
11-2004,,,"Hickory-Lenoir-Morganton, NC",115,115,0,0,0,0,
11-2004,,,"Hinesville-Fort Stewart, GA",23,23,0,0,0,0,
11-2004,,,"Holland-Grand Haven, MI",255,117,8,23,107,10,
11-2004,,,"Honolulu, HI",423,52,0,0,371,21,
11-2004,,,"Hot Springs, AR",10,10,0,0,0,0,
11-2004,,,"Houma-Bayou Cane-Thibodaux, LA",49,49,0,0,0,0,
11-2004,,,"Houston-Baytown-Sugar Land, TX",3758,2678,24,4,1052,43,
11-2004,,,"Huntington-Ashland, WV-KY-OH",4,4,0,0,0,0,
11-2004,,,"Huntsville, AL",126,126,0,0,0,0,
