date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
05-2008,,,"Abilene, TX",26,26,0,0,0,0,98
05-2008,,,"Akron, OH",74,66,0,0,8,1,68
05-2008,,,"Albany, GA",28,23,2,3,0,0,96
05-2008,,,"Albany-Schenectady-Troy, NY",133,56,2,7,68,7,75
05-2008,,,"Albuquerque, NM",269,212,0,9,48,1,100
05-2008,,,"Alexandria, LA",37,34,0,3,0,0,99
05-2008,,,"Allentown-Bethlehem-Easton, PA-NJ",209,199,0,0,10,2,100
05-2008,,,"Altoona, PA",1,1,0,0,0,0,9
05-2008,,,"Amarillo, TX",48,48,0,0,0,0,97
05-2008,,,"Ames, IA",18,13,0,0,5,1,94
05-2008,,,"Anchorage, AK",32,23,2,7,0,0,100
05-2008,,,"Anderson, IN",6,6,0,0,0,0,64
05-2008,,,"Anderson, SC",49,49,0,0,0,0,89
05-2008,,,"Ann Arbor, MI",27,22,0,0,5,1,71
05-2008,,,"Anniston-Oxford, AL",16,6,0,4,6,1,83
05-2008,,,"Appleton, WI",42,42,0,0,0,0,81
05-2008,,,"Asheville, NC",185,160,2,10,13,1,94
05-2008,,,"Athens-Clarke County, GA",77,46,0,0,31,1,79
05-2008,,,"Atlanta-Sandy Springs-Marietta, GA",1757,1466,0,12,279,9,100
05-2008,,,"Atlantic City-Hammonton, NJ",101,61,0,0,40,3,100
05-2008,,,"Auburn-Opelika, AL",76,74,2,0,0,0,100
05-2008,,,"Augusta-Richmond County, GA-SC",151,134,0,0,17,1,75
05-2008,,,"Austin-Round Rock, TX",1574,827,110,18,619,17,100
05-2008,,,"Bakersfield, CA",172,150,10,7,5,1,86
05-2008,,,"Baltimore-Towson, MD",328,306,0,0,22,2,100
05-2008,,,"Bangor, ME",16,9,2,0,5,1,53
05-2008,,,"Barnstable Town, MA",34,25,0,0,9,1,87
05-2008,,,"Baton Rouge, LA",354,249,2,0,103,4,93
05-2008,,,"Battle Creek, MI",8,3,0,0,5,1,68
