date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2008,,,"Abilene, TX",6,6,0,0,0,0,98
12-2008,,,"Akron, OH",31,21,0,3,7,1,68
12-2008,,,"Albany, GA",11,8,0,3,0,0,96
12-2008,,,"Albany-Schenectady-Troy, NY",32,32,0,0,0,0,75
12-2008,,,"Albuquerque, NM",109,88,0,0,21,1,100
12-2008,,,"Alexandria, LA",9,9,0,0,0,0,99
12-2008,,,"Allentown-Bethlehem-Easton, PA-NJ",69,64,0,0,5,1,100
12-2008,,,"Altoona, PA",0,0,0,0,0,0,9
12-2008,,,"Amarillo, TX",24,24,0,0,0,0,97
12-2008,,,"Ames, IA",21,1,0,0,20,2,94
12-2008,,,"Anchorage, AK",11,5,6,0,0,0,100
12-2008,,,"Anderson, IN",3,3,0,0,0,0,64
12-2008,,,"Anderson, SC",18,18,0,0,0,0,89
12-2008,,,"Ann Arbor, MI",12,7,0,0,5,1,71
12-2008,,,"Anniston-Oxford, AL",1,1,0,0,0,0,83
12-2008,,,"Appleton, WI",16,16,0,0,0,0,81
12-2008,,,"Asheville, NC",74,74,0,0,0,0,94
12-2008,,,"Athens-Clarke County, GA",10,6,0,4,0,0,79
12-2008,,,"Atlanta-Sandy Springs-Marietta, GA",512,384,0,0,128,5,100
12-2008,,,"Atlantic City-Hammonton, NJ",34,30,0,4,0,0,100
12-2008,,,"Auburn-Opelika, AL",55,55,0,0,0,0,100
12-2008,,,"Augusta-Richmond County, GA-SC",70,63,0,0,7,1,75
12-2008,,,"Austin-Round Rock, TX",1061,326,16,21,698,23,100
12-2008,,,"Bakersfield, CA",64,54,2,3,5,1,86
12-2008,,,"Baltimore-Towson, MD",214,171,0,10,33,2,100
12-2008,,,"Bangor, ME",10,6,0,4,0,0,53
12-2008,,,"Barnstable Town, MA",26,26,0,0,0,0,87
12-2008,,,"Baton Rouge, LA",105,105,0,0,0,0,93
12-2008,,,"Battle Creek, MI",0,0,0,0,0,0,68
12-2008,,,"Bay City, MI",1,1,0,0,0,0,17
12-2008,,,"Beaumont-Port Arthur, TX",32,32,0,0,0,0,71
12-2008,,,"Bellingham, WA",10,10,0,0,0,0,77
12-2008,,,"Bend, OR",16,16,0,0,0,0,100
12-2008,,,"Billings, MT",9,9,0,0,0,0,92
12-2008,,,"Binghamton, NY",0,0,0,0,0,0,15
12-2008,,,"Birmingham-Hoover, AL",120,110,0,0,10,1,100
12-2008,,,"Bismarck, ND",3,3,0,0,0,0,98
12-2008,,,"Bloomington, IN",123,11,0,0,112,3,85
12-2008,,,"Bloomington-Normal, IL",9,4,0,0,5,1,86
12-2008,,,"Boise City-Nampa, ID",146,102,0,44,0,0,100
12-2008,,,"Boston-Cambridge-Quincy, MA-NH",449,182,46,9,212,11,100
12-2008,,,"Boulder, CO",10,5,0,0,5,1,72
12-2008,,,"Bowling Green, KY",30,12,10,0,8,1,99
12-2008,,,"Bradenton-Sarasota-Venice, FL",91,81,0,0,10,1,100
12-2008,,,"Bremerton-Silverdale, WA",20,20,0,0,0,0,79
12-2008,,,"Bridgeport-Stamford-Norwalk, CT",33,19,6,3,5,1,89
12-2008,,,"Brownsville-Harlingen, TX",50,48,2,0,0,0,83
12-2008,,,"Brunswick, GA",17,17,0,0,0,0,82
12-2008,,,"Buffalo-Niagara Falls, NY",34,34,0,0,0,0,78
12-2008,,,"Burlington, NC",27,27,0,0,0,0,95
12-2008,,,"Burlington-South Burlington, VT",40,9,0,0,31,1,86
12-2008,,,"Canton-Massillon, OH",12,12,0,0,0,0,82
12-2008,,,"Cape Coral-Fort Myers, FL",75,57,4,8,6,1,100
12-2008,,,"Carson City, NV",1,1,0,0,0,0,100
12-2008,,,"Casper, WY",5,5,0,0,0,0,85
12-2008,,,"Cedar Rapids, IA",27,18,0,9,0,0,91
12-2008,,,"Champaign-Urbana, IL",19,8,0,0,11,1,83
12-2008,,,"Charleston, WV",8,8,0,0,0,0,47
12-2008,,,"Charleston-North Charleston-Summerville, SC",177,124,0,12,41,2,100
12-2008,,,"Charlotte-Gastonia-Concord, NC-SC",688,258,2,0,428,15,100
12-2008,,,"Charlottesville, VA",23,18,0,0,5,1,70
12-2008,,,"Chattanooga, TN-GA",65,55,2,0,8,1,75
12-2008,,,"Cheyenne, WY",8,8,0,0,0,0,98
12-2008,,,"Chicago-Naperville-Joliet, IL-IN-WI",828,227,10,10,581,18,100
12-2008,,,"Chico, CA",36,36,0,0,0,0,82
12-2008,,,"Cincinnati-Middletown, OH-KY-IN",161,123,0,0,38,5,100
12-2008,,,"Clarksville, TN-KY",74,62,0,12,0,0,22
12-2008,,,"Cleveland, TN",13,9,0,4,0,0,74
12-2008,,,"Cleveland-Elyria-Mentor, OH",165,101,0,0,64,1,100
12-2008,,,"Coeur dAlene, ID",41,26,4,0,11,1,99
12-2008,,,"College Station-Bryan, TX",221,147,28,0,46,8,99
12-2008,,,"Colorado Springs, CO",63,63,0,0,0,0,100
12-2008,,,"Columbia, MO",37,21,4,0,12,1,100
12-2008,,,"Columbia, SC",186,148,0,12,26,2,100
12-2008,,,"Columbus, GA-AL",61,47,0,0,14,1,73
12-2008,,,"Columbus, IN",4,4,0,0,0,0,99
12-2008,,,"Columbus, OH",274,152,0,16,106,5,100
12-2008,,,"Corpus Christi, TX",37,37,0,0,0,0,83
12-2008,,,"Corvallis, OR",12,12,0,0,0,0,54
12-2008,,,"Cumberland, MD-WV",6,6,0,0,0,0,5
12-2008,,,"Dallas-Fort Worth-Arlington, TX",1265,736,12,4,513,17,100
12-2008,,,"Dalton, GA",16,9,2,0,5,1,95
12-2008,,,"Danville, IL",0,0,0,0,0,0,4
12-2008,,,"Danville, VA",9,4,0,0,5,1,55
12-2008,,,"Davenport-Moline-Rock Island, IA-IL",26,14,0,0,12,1,18
12-2008,,,"Dayton, OH",40,40,0,0,0,0,86
12-2008,,,"Decatur, AL",9,9,0,0,0,0,67
12-2008,,,"Decatur, IL",2,2,0,0,0,0,18
12-2008,,,"Deltona-Daytona Beach-Ormond Beach, FL",47,33,2,0,12,1,100
12-2008,,,"Denver-Aurora-Broomfield, CO",226,151,4,0,71,5,100
12-2008,,,"Des Moines-West Des Moines, IA",60,58,2,0,0,0,100
12-2008,,,"Detroit-Warren-Livonia, MI",133,60,42,31,0,0,100
12-2008,,,"Dothan, AL",15,15,0,0,0,0,85
12-2008,,,"Dover, DE",44,44,0,0,0,0,100
12-2008,,,"Dubuque, IA",4,4,0,0,0,0,84
12-2008,,,"Duluth, MN-WI",19,14,2,3,0,0,69
12-2008,,,"Durham-Chapel Hill, NC",114,106,8,0,0,0,100
12-2008,,,"Eau Claire, WI",22,10,4,8,0,0,91
12-2008,,,"El Centro, CA",2,2,0,0,0,0,71
12-2008,,,"El Paso, TX",340,159,0,0,181,15,96
12-2008,,,"Elizabethtown, KY",14,8,6,0,0,0,62
12-2008,,,"Elkhart-Goshen, IN",4,4,0,0,0,0,97
12-2008,,,"Elmira, NY",0,0,0,0,0,0,11
12-2008,,,"Erie, PA",5,5,0,0,0,0,74
12-2008,,,"Eugene-Springfield, OR",29,23,0,0,6,1,100
12-2008,,,"Evansville, IN-KY",18,13,0,0,5,1,89
12-2008,,,"Fairbanks, AK",2,2,0,0,0,0,100
12-2008,,,"Fargo, ND-MN",71,10,0,0,61,1,78
12-2008,,,"Farmington, NM",15,15,0,0,0,0,100
12-2008,,,"Fayetteville, NC",82,50,0,0,32,2,93
12-2008,,,"Fayetteville-Springdale-Rogers, AR-MO",89,69,4,0,16,1,93
12-2008,,,"Flagstaff, AZ",19,19,0,0,0,0,91
12-2008,,,"Flint, MI",1,1,0,0,0,0,63
12-2008,,,"Florence, SC",36,21,0,0,15,1,99
12-2008,,,"Florence-Muscle Shoals, AL",5,5,0,0,0,0,88
12-2008,,,"Fond du Lac, WI",2,2,0,0,0,0,44
12-2008,,,"Fort Collins-Loveland, CO",23,23,0,0,0,0,100
12-2008,,,"Fort Smith, AR-OK",20,20,0,0,0,0,92
12-2008,,,"Fort Walton Beach-Crestview-Destin, FL",28,18,0,0,10,1,77
12-2008,,,"Fort Wayne, IN",48,22,2,0,24,2,100
12-2008,,,"Fresno, CA",105,75,0,4,26,3,81
12-2008,,,"Gadsden, AL",5,5,0,0,0,0,62
12-2008,,,"Gainesville, FL",40,19,0,0,21,1,99
12-2008,,,"Gainesville, GA",10,10,0,0,0,0,94
12-2008,,,"Glens Falls, NY",13,13,0,0,0,0,77
12-2008,,,"Goldsboro, NC",0,0,0,0,0,0,79
12-2008,,,"Grand Forks, ND-MN",0,0,0,0,0,0,221
12-2008,,,"Grand Junction, CO",26,26,0,0,0,0,100
12-2008,,,"Grand Rapids-Wyoming, MI",35,35,0,0,0,0,100
12-2008,,,"Great Falls, MT",5,5,0,0,0,0,91
12-2008,,,"Greeley, CO",39,32,0,0,7,1,100
12-2008,,,"Green Bay, WI",27,22,0,0,5,1,80
12-2008,,,"Greensboro-High Point, NC",151,104,0,3,44,2,100
12-2008,,,"Greenville, NC",70,22,0,0,48,6,99
12-2008,,,"Greenville, SC",86,86,0,0,0,0,100
12-2008,,,"Gulfport-Biloxi, MS",124,84,40,0,0,0,93
12-2008,,,"Hagerstown-Martinsburg, MD-WV",33,33,0,0,0,0,96
12-2008,,,"Hanford-Corcoran, CA",13,13,0,0,0,0,78
12-2008,,,"Harrisburg-Carlisle, PA",40,40,0,0,0,0,54
12-2008,,,"Harrisonburg, VA",8,8,0,0,0,0,100
12-2008,,,"Hartford-West Hartford-East Hartford, CT",59,45,4,0,10,2,88
12-2008,,,"Hattiesburg, MS",45,6,0,3,36,2,92
12-2008,,,"Hickory-Lenoir-Morganton, NC",42,42,0,0,0,0,98
12-2008,,,"Hinesville-Fort Stewart, GA",7,7,0,0,0,0,68
12-2008,,,"Holland-Grand Haven, MI",15,10,0,0,5,1,77
12-2008,,,"Honolulu, HI",129,57,0,0,72,6,100
12-2008,,,"Hot Springs, AR",2,2,0,0,0,0,97
12-2008,,,"Houma-Bayou Cane-Thibodaux, LA",29,29,0,0,0,0,94
12-2008,,,"Houston-Sugar Land-Baytown, TX",2191,1114,10,12,1055,48,100
12-2008,,,"Huntington-Ashland, WV-KY-OH",1,1,0,0,0,0,8
12-2008,,,"Huntsville, AL",204,120,0,0,84,9,98
12-2008,,,"Idaho Falls, ID",15,15,0,0,0,0,97
12-2008,,,"Indianapolis-Carmel, IN",238,196,0,7,35,5,100
12-2008,,,"Iowa City, IA",81,25,0,0,56,1,94
12-2008,,,"Ithaca, NY",3,3,0,0,0,0,58
12-2008,,,"Jackson, MI",2,2,0,0,0,0,61
12-2008,,,"Jackson, MS",46,46,0,0,0,0,94
12-2008,,,"Jackson, TN",18,18,0,0,0,0,92
12-2008,,,"Jacksonville, FL",283,263,8,0,12,1,100
12-2008,,,"Jacksonville, NC",65,63,2,0,0,0,97
12-2008,,,"Janesville, WI",1,1,0,0,0,0,79
12-2008,,,"Jefferson City, MO",5,5,0,0,0,0,70
12-2008,,,"Johnson City, TN",25,25,0,0,0,0,99
12-2008,,,"Johnstown, PA",0,0,0,0,0,0,7
12-2008,,,"Jonesboro, AR",13,13,0,0,0,0,92
12-2008,,,"Joplin, MO",6,6,0,0,0,0,49
12-2008,,,"Kalamazoo-Portage, MI",23,12,0,0,11,1,70
12-2008,,,"Kankakee-Bradley, IL",1,1,0,0,0,0,30
12-2008,,,"Kansas City, MO-KS",123,111,2,4,6,1,100
12-2008,,,"Kennewick-Pasco-Richland, WA",39,29,0,0,10,2,89
12-2008,,,"Killeen-Temple-Fort Hood, TX",83,79,4,0,0,0,81
12-2008,,,"Kingsport-Bristol-Bristol, TN-VA",14,14,0,0,0,0,58
12-2008,,,"Kingston, NY",11,11,0,0,0,0,70
12-2008,,,"Knoxville, TN",109,76,0,0,33,2,84
12-2008,,,"Kokomo, IN",0,0,0,0,0,0,79
12-2008,,,"La Crosse, WI-MN",6,6,0,0,0,0,3
12-2008,,,"Lafayette, IN",19,12,0,0,7,1,90
12-2008,,,"Lafayette, LA",48,38,0,0,10,1,85
12-2008,,,"Lake Charles, LA",47,26,2,0,19,1,83
12-2008,,,"Lake Havasu City-Kingman, AZ",17,17,0,0,0,0,100
12-2008,,,"Lakeland-Winter Haven, FL",86,86,0,0,0,0,100
12-2008,,,"Lancaster, PA",47,37,0,0,10,1,63
12-2008,,,"Lansing-East Lansing, MI",5,5,0,0,0,0,81
12-2008,,,"Laredo, TX",46,32,0,3,11,1,100
12-2008,,,"Las Cruces, NM",76,56,0,4,16,1,100
12-2008,,,"Las Vegas-Paradise, NV",491,163,0,0,328,21,100
12-2008,,,"Lawrence, KS",6,6,0,0,0,0,96
12-2008,,,"Lawton, OK",14,14,0,0,0,0,89
12-2008,,,"Lebanon, PA",12,12,0,0,0,0,92
12-2008,,,"Lewiston, ID-WA",0,0,0,0,0,0,55
12-2008,,,"Lewiston-Auburn, ME",7,7,0,0,0,0,71
12-2008,,,"Lexington-Fayette, KY",87,85,2,0,0,0,98
12-2008,,,"Lima, OH",1,1,0,0,0,0,11
12-2008,,,"Lincoln, NE",16,16,0,0,0,0,87
12-2008,,,"Little Rock-North Little Rock, AR",261,75,2,16,168,14,91
12-2008,,,"Logan, UT-ID",6,6,0,0,0,0,3
12-2008,,,"Longview, TX",6,6,0,0,0,0,73
12-2008,,,"Longview, WA",8,8,0,0,0,0,73
12-2008,,,"Los Angeles-Long Beach-Santa Ana, CA",450,226,36,16,172,14,100
12-2008,,,"Louisville-Jefferson County, KY-IN",208,110,2,3,93,6,100
12-2008,,,"Lubbock, TX",41,41,0,0,0,0,96
12-2008,,,"Lynchburg, VA",35,35,0,0,0,0,86
12-2008,,,"Macon, GA",56,12,4,0,40,4,54
12-2008,,,"Madera-Chowchilla, CA",9,6,0,3,0,0,89
12-2008,,,"Madison, WI",56,26,0,4,26,1,100
12-2008,,,"Manchester-Nashua, NH",18,11,2,0,5,1,91
12-2008,,,"Mansfield, OH",3,3,0,0,0,0,74
12-2008,,,"McAllen-Edinburg-Mission, TX",180,149,8,18,5,1,100
12-2008,,,"Medford, OR",16,14,2,0,0,0,100
12-2008,,,"Memphis, TN-MS-AR",80,80,0,0,0,0,100
12-2008,,,"Merced, CA",28,28,0,0,0,0,81
12-2008,,,"Miami-Fort Lauderdale-Pompano Beach, FL",735,174,2,12,547,16,100
12-2008,,,"Michigan City-La Porte, IN",4,4,0,0,0,0,68
12-2008,,,"Midland, TX",22,22,0,0,0,0,100
12-2008,,,"Milwaukee-Waukesha-West Allis, WI",64,43,0,0,21,2,100
12-2008,,,"Minneapolis-St. Paul-Bloomington, MN-WI",362,220,0,0,142,3,100
12-2008,,,"Missoula, MT",7,7,0,0,0,0,100
12-2008,,,"Mobile, AL",96,91,0,0,5,1,95
12-2008,,,"Modesto, CA",19,19,0,0,0,0,85
12-2008,,,"Monroe, LA",15,10,0,0,5,1,85
12-2008,,,"Monroe, MI",4,4,0,0,0,0,54
12-2008,,,"Montgomery, AL",21,21,0,0,0,0,91
12-2008,,,"Morgantown, WV",0,0,0,0,0,0,91
12-2008,,,"Morristown, TN",12,10,2,0,0,0,80
12-2008,,,"Mount Vernon-Anacortes, WA",18,18,0,0,0,0,83
12-2008,,,"Muncie, IN",1,1,0,0,0,0,77
12-2008,,,"Muskegon-Norton Shores, MI",2,0,2,0,0,0,60
