date,csa,cbsa,name,total,one_unit,two_units,three_and_four_units,five_units_or_more,num_of_structures_with_5_units_or_more,monthly_coverage_percent
12-2011,999,10180,"Abilene, TX",9,9,0,0,0,0,99
12-2011,184,10420,"Akron, OH",16,16,0,0,0,0,72
12-2011,999,10500,"Albany, GA",13,11,2,0,0,0,94
12-2011,104,10580,"Albany-Schenectady-Troy, NY",96,53,0,0,43,4,58
12-2011,999,10740,"Albuquerque, NM",131,99,0,4,28,2,100
12-2011,999,10780,"Alexandria, LA",34,22,2,0,10,1,98
12-2011,999,10900,"Allentown-Bethlehem-Easton, PA-NJ",68,54,0,4,10,2,100
12-2011,999,11020,"Altoona, PA",1,1,0,0,0,0,8
12-2011,999,11100,"Amarillo, TX",45,45,0,0,0,0,92
12-2011,112,11180,"Ames, IA",5,5,0,0,0,0,93
12-2011,999,11260,"Anchorage, AK",16,16,0,0,0,0,100
12-2011,294,11300,"Anderson, IN",2,2,0,0,0,0,79
12-2011,273,11340,"Anderson, SC",22,18,4,0,0,0,85
12-2011,220,11460,"Ann Arbor, MI",10,10,0,0,0,0,88
12-2011,999,11500,"Anniston-Oxford, AL",7,7,0,0,0,0,78
12-2011,118,11540,"Appleton, WI",12,10,2,0,0,0,81
12-2011,120,11700,"Asheville, NC",71,68,0,3,0,0,96
12-2011,999,12020,"Athens-Clarke County, GA",14,6,2,0,6,1,73
12-2011,122,12060,"Atlanta-Sandy Springs-Marietta, GA",512,493,2,4,13,2,100
12-2011,999,12100,"Atlantic City-Hammonton, NJ",25,25,0,0,0,0,100
12-2011,194,12220,"Auburn-Opelika, AL",50,50,0,0,0,0,100
12-2011,999,12260,"Augusta-Richmond County, GA-SC",119,119,0,0,0,0,88
12-2011,126,12420,"Austin-Round Rock-San Marcos, TX",933,450,6,0,477,30,100
12-2011,999,12540,"Bakersfield-Delano, CA",184,76,8,0,100,8,98
12-2011,548,12580,"Baltimore-Towson, MD",857,225,0,0,632,27,100
12-2011,999,12620,"Bangor, ME",9,7,2,0,0,0,47
12-2011,999,12700,"Barnstable Town, MA",39,30,4,0,5,1,82
12-2011,132,12940,"Baton Rouge, LA",197,180,0,0,17,2,94
12-2011,999,12980,"Battle Creek, MI",1,1,0,0,0,0,27
12-2011,474,13020,"Bay City, MI",0,0,0,0,0,0,22
12-2011,999,13140,"Beaumont-Port Arthur, TX",65,65,0,0,0,0,71
12-2011,999,13380,"Bellingham, WA",51,12,0,4,35,1,60
12-2011,140,13460,"Bend, OR",20,20,0,0,0,0,100
12-2011,999,13740,"Billings, MT",17,17,0,0,0,0,95
12-2011,999,13780,"Binghamton, NY",2,2,0,0,0,0,19
12-2011,142,13820,"Birmingham-Hoover, AL",352,100,0,0,252,11,100
12-2011,999,13900,"Bismarck, ND",69,27,0,0,42,2,98
12-2011,999,14020,"Bloomington, IN",12,8,4,0,0,0,99
12-2011,999,14060,"Bloomington-Normal, IL",15,15,0,0,0,0,85
12-2011,999,14260,"Boise City-Nampa, ID",155,135,0,12,8,1,100
12-2011,148,14460,"Boston-Cambridge-Quincy, MA-NH",747,238,10,16,483,21,100
12-2011,216,14500,"Boulder, CO",15,15,0,0,0,0,92
12-2011,999,14540,"Bowling Green, KY",34,14,0,0,20,2,99
12-2011,500,14740,"Bremerton-Silverdale, WA",19,19,0,0,0,0,49
12-2011,408,14860,"Bridgeport-Stamford-Norwalk, CT",46,33,2,0,11,1,83
12-2011,154,15180,"Brownsville-Harlingen, TX",114,104,2,3,5,1,82
12-2011,999,15260,"Brunswick, GA",25,25,0,0,0,0,81
12-2011,160,15380,"Buffalo-Niagara Falls, NY",56,34,2,4,16,2,71
12-2011,268,15500,"Burlington, NC",30,30,0,0,0,0,97
12-2011,999,15540,"Burlington-South Burlington, VT",101,10,4,0,87,3,88
12-2011,999,15940,"Canton-Massillon, OH",22,15,0,0,7,1,82
12-2011,999,15980,"Cape Coral-Fort Myers, FL",76,61,6,4,5,1,100
12-2011,164,16020,"Cape Girardeau-Jackson, MO-IL",11,11,0,0,0,0,100
12-2011,999,16180,"Carson City, NV",0,0,0,0,0,0,100
12-2011,999,16220,"Casper, WY",14,14,0,0,0,0,87
12-2011,999,16300,"Cedar Rapids, IA",22,11,4,7,0,0,92
